Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Area,Weight,is_pareto
workload_4061.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,96,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,1.0,1.0,True
workload_4062.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,149,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4063.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,96,1,1,1,1,complete_1,cyclic_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4064.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,143,1,1,1,2,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,unroll,pipeline_1,unroll_2,unroll,1.25,0.9604456521857084,False
workload_4065.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,142,1,1,1,2,cyclic_8_2,complete_2,complete_1,block_4_1,cyclic_2_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,1.25,0.9604456521857084,False
workload_4066.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,141,1,1,1,2,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4067.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,92,1,1,1,1,cyclic_8_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,1.0,1.0,True
workload_4068.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,95,1,1,1,1,complete_2,complete_1,complete_1,cyclic_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4069.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,153,1,1,1,2,block_8_2,block_4_2,block_4_1,block_4_1,block_8_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4070.cpp,xcu200-fsgd2104-2-e,3.33,7.81224993,287,1,1,2,3,cyclic_2_2,block_8_2,complete_1,cyclic_8_1,block_2_1,unroll_8,pipeline,unroll,unroll_2,unroll_2,unroll,1.75,0.8840034477743193,False
workload_4071.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,150,1,1,1,2,cyclic_8_2,complete_2,cyclic_4_1,cyclic_8_1,block_4_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_2,unroll,1.25,0.9604456521857084,False
workload_4072.cpp,xcu200-fsgd2104-2-e,3.33,7.81224993,289,1,1,2,3,cyclic_2_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_8,pipeline,unroll,unroll_2,pipeline,unroll_2,1.75,0.8840034477743193,False
workload_4073.cpp,xcu200-fsgd2104-2-e,3.33,120.21072894,136,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_2_1,cyclic_2_1,unroll_4,pipeline,pipeline_1,unroll_8,pipeline_1,unroll,1.0,0.5118504295735499,False
workload_4074.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,107,1,1,1,1,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4075.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4076.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,156,1,1,1,2,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll,1.25,0.9604456521857084,False
workload_4077.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,156,1,1,1,2,cyclic_8_2,block_4_2,complete_1,block_4_1,cyclic_4_1,unroll_4,pipeline,unroll,unroll_4,unroll_2,unroll_2,1.25,0.9604456521857084,False
workload_4078.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,104,1,1,1,1,cyclic_8_2,cyclic_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4079.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,92,1,1,1,1,complete_1,cyclic_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4080.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,95,1,1,1,1,complete_1,cyclic_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,unroll_2,pipeline_1,pipeline_1,1.0,1.0,True
workload_4081.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,158,1,1,1,2,complete_1,complete_1,complete_1,block_4_1,block_2_1,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4082.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,103,1,1,1,1,complete_2,block_8_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll_2,pipeline,unroll_2,1.0,1.0,True
workload_4083.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,106,1,1,1,1,cyclic_8_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,1.0,1.0,True
workload_4084.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,161,1,1,1,2,cyclic_8_2,block_8_2,complete_1,block_8_1,cyclic_4_1,unroll_4,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.25,0.9604456521857084,False
workload_4085.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,158,1,1,1,2,block_4_2,block_4_2,complete_1,cyclic_8_1,block_2_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4086.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4087.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,94,1,1,1,1,complete_1,complete_2,cyclic_4_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,unroll_4,unroll_4,pipeline,1.0,1.0,True
workload_4088.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,165,1,1,1,2,cyclic_8_2,complete_2,cyclic_4_1,block_4_1,block_4_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_2,unroll,1.25,0.9604456521857084,False
workload_4089.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,154,1,1,1,2,block_8_2,cyclic_4_2,block_4_1,block_2_1,block_8_1,unroll_4,pipeline,unroll,pipeline_1,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4090.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,89,1,1,1,1,cyclic_8_2,cyclic_4_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4091.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline,1.0,1.0,True
workload_4092.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,complete_1,block_8_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,1.0,1.0,True
workload_4093.cpp,xcu200-fsgd2104-2-e,3.33,95.21843958,113,1,1,1,1,complete_2,cyclic_2_2,complete_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,1.0,0.6039460842202443,False
workload_4094.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,148,1,1,1,2,block_8_2,cyclic_4_2,complete_1,block_4_1,complete_1,unroll_4,pipeline,unroll,pipeline_1,pipeline_1,unroll_8,1.25,0.9604456521857084,False
workload_4095.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4096.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,107,1,1,1,1,block_2_2,complete_1,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll_8,pipeline,unroll_2,1.0,1.0,True
workload_4097.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,103,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4098.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,166,1,1,1,2,complete_1,cyclic_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_4,pipeline,unroll,pipeline_1,unroll_4,unroll,1.25,0.9604456521857084,False
workload_4099.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,unroll_8,unroll_4,unroll,1.0,1.0,True
workload_4100.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,112,1,1,1,1,complete_2,complete_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll,1.0,1.0,True
workload_4101.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_2,1.0,1.0,True
workload_4102.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,184,1,1,1,2,cyclic_8_2,complete_2,complete_1,block_4_1,cyclic_2_1,unroll_4,pipeline,unroll,unroll_2,unroll_4,unroll,1.25,0.9604456521857084,False
workload_4103.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,190,1,1,1,2,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline_1,unroll,pipeline_1,pipeline_1,unroll,1.25,0.9604456521857084,False
workload_4104.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_8,1.0,1.0,True
workload_4105.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,178,1,1,1,2,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,pipeline_1,unroll_2,unroll_4,unroll_8,1.25,0.9604456521857084,False
workload_4106.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,cyclic_8_2,complete_2,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll,unroll_2,unroll_2,unroll,1.0,1.0,True
workload_4107.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,174,1,1,1,2,complete_1,cyclic_4_2,cyclic_4_1,block_8_1,block_4_1,unroll_4,pipeline,pipeline_1,unroll_4,unroll_8,pipeline_1,1.25,0.9604456521857084,False
workload_4108.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,107,1,1,1,1,block_8_2,block_8_2,cyclic_4_1,block_8_1,block_8_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4109.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,176,1,1,1,2,complete_1,cyclic_4_2,block_4_1,block_2_1,block_2_1,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_8,1.25,0.9604456521857084,False
workload_4110.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,104,1,1,1,1,complete_1,block_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4111.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,177,1,1,1,2,complete_1,block_8_2,complete_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,1.25,0.9604456521857084,False
workload_4112.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,103,1,1,1,1,cyclic_8_2,block_8_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline,1.0,1.0,True
workload_4113.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,cyclic_8_2,complete_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4114.cpp,xcu200-fsgd2104-2-e,3.33,119.25687708,98,1,1,1,1,complete_2,cyclic_4_2,cyclic_2_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1.0,0.5151949157604759,False
workload_4115.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,99,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4116.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,109,1,1,1,1,cyclic_8_2,block_8_2,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4117.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,110,1,1,1,1,complete_2,cyclic_4_2,complete_1,cyclic_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline,1.0,1.0,True
workload_4118.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,95,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll_2,1.0,1.0,True
workload_4119.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,96,1,1,1,1,cyclic_8_2,block_8_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4120.cpp,xcu200-fsgd2104-2-e,3.33,119.25687708,100,1,1,1,1,complete_1,complete_1,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,unroll_8,pipeline,unroll_2,1.0,0.5151949157604759,False
workload_4121.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,111,1,1,1,1,complete_2,complete_1,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll_8,unroll_4,unroll_2,1.0,1.0,True
workload_4122.cpp,xcu200-fsgd2104-2-e,3.33,119.25687708,95,1,1,1,1,complete_2,complete_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline,unroll,1.0,0.5151949157604759,False
workload_4123.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,95,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_2,1.0,1.0,True
workload_4124.cpp,xcu200-fsgd2104-2-e,3.33,14.62827708,106,1,1,1,1,cyclic_8_2,complete_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll,unroll_2,unroll,1.0,0.9641609338551494,False
workload_4125.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,106,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4126.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,block_8_2,complete_2,cyclic_4_1,block_8_1,block_8_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4127.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,107,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,1.0,1.0,True
workload_4128.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,110,1,1,1,1,complete_1,block_8_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,unroll_2,unroll_2,unroll,1.0,1.0,True
workload_4129.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,cyclic_2_2,cyclic_4_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4130.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,100,1,1,1,1,complete_2,cyclic_4_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll_2,1.0,1.0,True
workload_4131.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,107,1,1,1,1,cyclic_4_2,cyclic_4_2,cyclic_4_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,unroll_2,unroll_8,pipeline_1,1.0,1.0,True
workload_4132.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,116,1,1,1,1,complete_1,block_8_2,complete_1,block_8_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_2,1.0,1.0,True
workload_4133.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,114,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll,1.0,1.0,True
workload_4134.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,unroll_8,unroll_4,unroll,1.0,1.0,True
workload_4135.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,104,1,1,1,1,cyclic_8_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4136.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,94,1,1,1,1,complete_1,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline,unroll_4,unroll,1.0,1.0,True
workload_4137.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,100,1,1,1,1,complete_1,cyclic_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4138.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,100,1,1,1,1,complete_1,complete_1,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4139.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,110,1,1,1,1,complete_1,block_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,1.0,1.0,True
workload_4140.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,112,1,1,1,1,cyclic_2_2,block_8_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4141.cpp,xcu200-fsgd2104-2-e,3.33,7.69028868,158,1,1,1,2,cyclic_8_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,1.25,0.9604456521857084,False
workload_4142.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,111,1,1,1,1,block_2_2,block_8_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4143.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,109,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_2,1.0,1.0,True
workload_4144.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,113,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4145.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,113,1,1,1,1,cyclic_8_2,cyclic_4_2,cyclic_4_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4146.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,110,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4147.cpp,xcu200-fsgd2104-2-e,3.33,119.25687708,97,1,1,1,1,cyclic_8_2,complete_1,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline,unroll,1.0,0.5151949157604759,False
workload_4148.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,106,1,1,1,1,complete_1,cyclic_4_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4149.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,complete_1,complete_2,complete_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4150.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,96,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline_1,unroll,pipeline_1,unroll,unroll,1.0,1.0,True
workload_4151.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,93,1,1,1,1,complete_1,block_2_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll,1.0,1.0,True
workload_4152.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,85,1,1,1,1,complete_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,unroll_8,unroll_2,unroll_2,1.0,1.0,True
workload_4153.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,94,1,1,1,1,cyclic_8_2,complete_2,block_4_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4154.cpp,xcu200-fsgd2104-2-e,3.33,14.62827708,85,1,1,1,1,cyclic_8_2,complete_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll,unroll_2,unroll,1.0,0.9641609338551494,False
workload_4155.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,complete_1,block_8_2,block_4_1,block_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4156.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,cyclic_2_2,cyclic_4_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4157.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,92,1,1,1,1,cyclic_8_2,complete_1,complete_1,block_4_1,complete_1,unroll_2,pipeline,unroll,pipeline_1,pipeline,unroll,1.0,1.0,True
workload_4158.cpp,xcu200-fsgd2104-2-e,3.33,119.25687708,82,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,pipeline_1,unroll,1.0,0.5151949157604759,False
workload_4159.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,complete_1,complete_1,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4160.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,cyclic_8_2,complete_2,block_4_1,block_4_1,block_2_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4161.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,89,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline,1.0,1.0,True
workload_4162.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,87,1,1,1,1,cyclic_8_2,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4163.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,86,1,1,1,1,cyclic_4_2,cyclic_4_2,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll_2,unroll_8,pipeline_1,1.0,1.0,True
workload_4164.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,85,1,1,1,1,complete_2,block_4_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4165.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,86,1,1,1,1,cyclic_8_2,complete_2,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,pipeline_1,unroll,1.0,1.0,True
workload_4166.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,cyclic_8_2,cyclic_4_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,pipeline_1,1.0,1.0,True
workload_4167.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,88,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,pipeline_1,1.0,1.0,True
workload_4168.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,94,1,1,1,1,complete_1,complete_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll,unroll_8,unroll_4,unroll,1.0,1.0,True
workload_4169.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,90,1,1,1,1,complete_1,block_2_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4170.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,105,1,1,1,1,complete_1,block_8_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4171.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,108,1,1,1,1,complete_1,cyclic_4_2,complete_1,block_8_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_4,unroll,1.0,1.0,True
workload_4172.cpp,xcu200-fsgd2104-2-e,3.33,7.62944958,112,1,1,1,1,complete_2,cyclic_4_2,complete_1,block_4_1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_2,1.0,1.0,True
