Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_3922.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,906,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline,pipeline,pipeline,9.0,0.3295621036625992,False
workload_3923.cpp,xcu200-fsgd2104-2-e,5.0,8.39681,968,1,6,4,11,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline,pipeline_1,unroll,5.5,0.5979630014568305,False
workload_3924.cpp,xcu200-fsgd2104-2-e,5.0,8.35585,1164,1,6,4,12,block_32_1,cyclic_128_1,complete_1,unroll_2,unroll_32,unroll_16,pipeline,pipeline_1,pipeline,5.75,0.5754061400859326,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5.0,67.566105,65,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_64,unroll_16,pipeline,unroll_16,pipeline,unroll,1.0,0.45647909245426854,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5.0,8.798745,52,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_16,unroll,unroll,1.0,0.9866988695106172,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5.0,74.630105,81,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_8,unroll_32,pipeline_1,unroll,1.0,0.4087338568025376,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,991,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_32,unroll_16,pipeline,pipeline,pipeline,pipeline,9.0,0.3295621036625992,False
workload_3929.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,984,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_64,pipeline,pipeline,unroll,15.75,0.10176833390103975,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,996,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline,15.75,0.10176833390103975,False
workload_3931.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,861,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline,5.5,0.5979691804323019,False
workload_3932.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,855,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline,pipeline_1,unroll,5.5,0.5979691804323019,False
workload_3933.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,979,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_32,unroll_32,pipeline,pipeline,pipeline_1,pipeline_1,9.0,0.3295621036625992,False
workload_3934.cpp,xcu200-fsgd2104-2-e,5.0,8.345625,1149,1,6,4,12,block_32_1,cyclic_128_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline,pipeline_1,pipeline,5.75,0.5754088696148987,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5.0,67.07329,122,1,1,1,2,cyclic_32_1,block_2_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_32,pipeline_1,unroll,1.25,0.4595176387610277,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5.0,8.253465,906,1,13,8,15,block_64_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline,pipeline,pipeline,9.25,0.31431050579949793,False
workload_3937.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,919,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_8,unroll_32,unroll_64,pipeline,pipeline,pipeline,15.75,0.10176833390103975,False
workload_3938.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,929,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline,pipeline,pipeline,5.5,0.5979722328337924,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5.0,12.984345,1869,1,1,2,7,cyclic_8_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,pipeline,pipeline_1,unroll,2.75,0.8554742120011577,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5.0,16.180185,91,1,1,1,1,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_32,unroll,pipeline,1.0,0.9070598407767033,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,907,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline,pipeline,pipeline,15.75,0.10176833390103975,False
workload_3942.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,876,1,6,4,11,block_32_1,cyclic_64_1,complete_1,pipeline,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline,5.5,0.5979691804323019,False
workload_3944.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,835,1,6,4,11,block_32_1,cyclic_64_1,complete_1,pipeline,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,918,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline,pipeline,pipeline,15.75,0.10176833390103975,False
workload_3946.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,865,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline,pipeline_1,pipeline,15.75,0.10176833390103975,False
workload_3947.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,836,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline,5.5,0.5979691804323019,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5.0,8.35585,1186,1,6,4,12,block_32_1,cyclic_128_1,complete_1,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll,pipeline,5.75,0.5754061400859326,False
workload_3951.cpp,xcu200-fsgd2104-2-e,5.0,8.634905,88,1,1,1,1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline_1,pipeline,1.0,0.988509057603685,False
workload_3952.cpp,xcu200-fsgd2104-2-e,5.0,8.090905,96,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_32,unroll,unroll,1.5,0.96159824872857,False
workload_3953.cpp,xcu200-fsgd2104-2-e,5.0,66.501145,112,1,1,1,2,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_16,pipeline,unroll,1.25,0.46354891660050135,False
workload_3954.cpp,xcu200-fsgd2104-2-e,5.0,16.325145,129,1,1,1,2,block_32_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline,pipeline_1,1.25,0.9028840650109591,False
workload_3955.cpp,xcu200-fsgd2104-2-e,5.0,13.559065,60,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll,unroll,1.0,0.9349103490360585,False
workload_3956.cpp,xcu200-fsgd2104-2-e,5.0,9.359385,713,1,1,1,7,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,unroll_16,unroll_64,pipeline,pipeline,pipeline_1,2.5,0.8946615423810591,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,745,1,13,8,14,cyclic_64_1,cyclic_32_1,complete_1,unroll_4,unroll_32,unroll_64,pipeline,pipeline_1,pipeline_1,9.0,0.3295621036625992,False
workload_3958.cpp,xcu200-fsgd2104-2-e,5.0,8.62337,68,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,unroll,unroll,1.0,0.9886365717343016,False
workload_3959.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,872,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline,pipeline,unroll,15.75,0.10176833390103975,False
workload_3960.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,942,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_32,unroll_16,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_3961.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,952,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_64,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_3962.cpp,xcu200-fsgd2104-2-e,5.0,8.18177,975,1,26,13,23,cyclic_128_1,block_64_1,complete_1,unroll_16,pipeline,unroll_16,pipeline,pipeline,pipeline,15.75,0.10176833395696427,False
workload_3963.cpp,xcu200-fsgd2104-2-e,5.0,8.15105,987,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_32,unroll_32,unroll_64,pipeline,pipeline,pipeline,15.75,0.10176844698230546,False
workload_3964.cpp,xcu200-fsgd2104-2-e,5.0,16.082425,134,1,1,1,1,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_64,pipeline,pipeline,1.0,0.9080901006865063,False
workload_3965.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,844,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline,pipeline,pipeline,5.5,0.5979722328337924,False
workload_3966.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,1158,1,26,13,23,cyclic_128_1,cyclic_128_1,complete_1,unroll_32,unroll_16,unroll_64,pipeline,unroll,pipeline_1,15.75,0.10176833390103975,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5.0,8.472025,66,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,unroll,pipeline_1,1.0,0.9903104687922366,False
workload_3968.cpp,xcu200-fsgd2104-2-e,5.0,8.09569,91,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_32,unroll_32,unroll,unroll,1.5,0.9615712793258178,False
workload_3969.cpp,xcu200-fsgd2104-2-e,5.0,16.34497,86,1,1,1,1,block_32_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline,pipeline,1.0,0.9053247143075573,False
workload_3970.cpp,xcu200-fsgd2104-2-e,5.0,8.35585,1242,1,6,4,12,block_32_1,cyclic_128_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline,pipeline_1,pipeline_1,5.75,0.5754061400859326,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5.0,91.577625,166,1,1,1,7,cyclic_32_1,cyclic_8_1,complete_1,pipeline,unroll_32,pipeline_1,unroll_32,unroll,pipeline,2.5,0.3009591957179705,False
workload_3972.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,942,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_32,pipeline_1,pipeline_1,pipeline,pipeline,5.5,0.5979691804323019,False
workload_3973.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,905,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline,pipeline_1,unroll,15.75,0.10176833390103975,False
workload_3974.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,872,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,5.5,0.5979722328337924,False
workload_3975.cpp,xcu200-fsgd2104-2-e,5.0,13.98913,248,1,6,7,7,block_32_1,cyclic_4_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_32,unroll,unroll,5.25,0.6156553779315577,False
workload_3976.cpp,xcu200-fsgd2104-2-e,5.0,8.345625,1154,1,6,4,12,block_32_1,cyclic_128_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline,pipeline,5.75,0.5754088696148987,False
workload_3977.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,1187,1,26,13,23,cyclic_128_1,cyclic_128_1,complete_1,unroll_8,pipeline,pipeline,pipeline,pipeline_1,pipeline,15.75,0.10176833390103975,False
workload_3978.cpp,xcu200-fsgd2104-2-e,5.0,8.386585,872,1,6,4,11,cyclic_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_16,pipeline,pipeline_1,pipeline,5.5,0.5979660972933765,False
workload_3979.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,960,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_8,unroll_32,unroll_64,pipeline,pipeline,pipeline,5.5,0.5979722328337924,False
workload_3980.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,952,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_64,pipeline,pipeline_1,unroll,5.5,0.5979691804323019,False
workload_3981.cpp,xcu200-fsgd2104-2-e,5.0,12.984345,1873,1,1,2,7,cyclic_8_1,block_2_1,complete_1,unroll_64,unroll_32,pipeline,pipeline,pipeline_1,unroll,2.75,0.8554742120011577,False
workload_3982.cpp,xcu200-fsgd2104-2-e,5.0,8.488985,1920,1,6,6,12,block_64_1,cyclic_16_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,6.25,0.5318002895879039,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,941,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline,pipeline_1,pipeline_1,5.5,0.5979691804323019,False
workload_3984.cpp,xcu200-fsgd2104-2-e,5.0,12.984345,1868,1,1,2,7,cyclic_8_1,block_2_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline,pipeline,unroll,2.75,0.8554742120011577,False
workload_3985.cpp,xcu200-fsgd2104-2-e,5.0,8.23297,1154,1,13,8,15,cyclic_64_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline,pipeline_1,pipeline,9.25,0.31431220526519493,False
workload_3986.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,924,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_16,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,954,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline,pipeline,unroll,15.75,0.10176833390103975,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,845,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline,pipeline,pipeline,15.75,0.10176833390103975,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5.0,8.639385,64,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll,pipeline_1,1.0,0.9884595357267313,False
workload_3990.cpp,xcu200-fsgd2104-2-e,5.0,16.325145,111,1,1,1,2,block_32_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline,unroll,1.25,0.9028840650109591,False
workload_3991.cpp,xcu200-fsgd2104-2-e,5.0,7.68129,113,1,2,1,2,cyclic_32_1,cyclic_64_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_32,unroll,unroll,1.5,0.9638252977581234,False
workload_3992.cpp,xcu200-fsgd2104-2-e,5.0,8.469785,62,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline_1,unroll,1.0,0.9903352553367264,False
workload_3993.cpp,xcu200-fsgd2104-2-e,5.0,16.078585,176,1,1,1,2,block_32_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline,pipeline_1,1.25,0.9054143760135255,False
workload_3994.cpp,xcu200-fsgd2104-2-e,5.0,8.386585,845,1,6,4,11,cyclic_32_1,cyclic_64_1,complete_1,unroll_32,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,5.5,0.5979660972933765,False
workload_3995.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,850,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_32,unroll_16,pipeline,pipeline_1,pipeline_1,5.5,0.5979722328337924,False
workload_3996.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,875,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,9.0,0.3295621036625992,False
workload_3997.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,885,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_8,unroll_16,pipeline,pipeline,pipeline,pipeline,9.0,0.3295621036625992,False
workload_3998.cpp,xcu200-fsgd2104-2-e,5.0,8.45953,67,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll,unroll,1.0,0.9904487356412712,False
workload_3999.cpp,xcu200-fsgd2104-2-e,5.0,9.359385,827,1,1,1,7,cyclic_8_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,2.5,0.8946615423810591,False
workload_4000.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,951,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_16,pipeline,pipeline,pipeline_1,5.5,0.5979691804323019,False
workload_4001.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,958,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_4002.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,963,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline,pipeline,5.5,0.5979722328337924,False
workload_4003.cpp,xcu200-fsgd2104-2-e,5.0,18.97665,129,1,1,1,1,cyclic_64_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline,1.0,0.8778671047787099,False
workload_4004.cpp,xcu200-fsgd2104-2-e,5.0,16.282905,70,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_8,unroll_16,pipeline_1,unroll_32,unroll,unroll,1.0,0.9059780171221177,False
workload_4005.cpp,xcu200-fsgd2104-2-e,5.0,13.497625,207,1,6,7,6,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_32,pipeline_1,unroll_32,unroll,unroll,5.0,0.6395026601949066,False
workload_4006.cpp,xcu200-fsgd2104-2-e,5.0,76.303385,165,1,1,1,2,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline,1.25,0.3975847092625847,False
workload_4007.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,953,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_8,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_4008.cpp,xcu200-fsgd2104-2-e,5.0,8.634905,78,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_16,pipeline_1,pipeline,1.0,0.988509057603685,False
workload_4009.cpp,xcu200-fsgd2104-2-e,5.0,73.800665,104,1,1,1,1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline,1.0,0.41416220693924943,False
workload_4010.cpp,xcu200-fsgd2104-2-e,5.0,9.359385,651,1,1,1,7,cyclic_8_1,cyclic_16_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline,pipeline,pipeline_1,2.5,0.8946615423810591,False
workload_4011.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,892,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_16,unroll_32,pipeline,pipeline,pipeline_1,pipeline_1,9.0,0.3295621036625992,False
workload_4012.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,864,1,6,4,11,block_32_1,cyclic_64_1,complete_1,pipeline,unroll_16,unroll_8,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_4013.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,865,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_16,unroll_16,unroll_16,pipeline,pipeline,pipeline,5.5,0.5979722328337924,False
workload_4014.cpp,xcu200-fsgd2104-2-e,5.0,8.639385,76,1,1,1,1,cyclic_64_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline,pipeline_1,1.0,0.9884595357267313,False
workload_4015.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,890,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline,pipeline,pipeline,9.0,0.3295621036625992,False
workload_4016.cpp,xcu200-fsgd2104-2-e,5.0,8.212505,957,1,26,13,23,cyclic_128_1,block_64_1,complete_1,unroll_16,pipeline,unroll_16,pipeline,pipeline_1,pipeline,15.75,0.10176821785961328,False
workload_4017.cpp,xcu200-fsgd2104-2-e,5.0,14.316825,90,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_8,unroll_32,pipeline,unroll_32,unroll,unroll,1.5,0.9130754940515952,False
workload_4018.cpp,xcu200-fsgd2104-2-e,5.0,8.294425,772,1,13,8,15,block_64_1,cyclic_32_1,complete_1,unroll_4,unroll_32,unroll_64,pipeline,pipeline_1,pipeline_1,9.25,0.314307026091679,False
workload_4019.cpp,xcu200-fsgd2104-2-e,5.0,8.472025,88,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,pipeline_1,1.0,0.9903104687922366,False
workload_4020.cpp,xcu200-fsgd2104-2-e,5.0,7.681305,115,1,2,1,2,cyclic_32_1,cyclic_64_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_32,unroll,unroll,1.5,0.9638252191748229,False
workload_4021.cpp,xcu200-fsgd2104-2-e,5.0,73.975705,228,1,1,1,3,block_64_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_16,unroll_16,pipeline_1,pipeline,1.5,0.41180695605352025,False
workload_4022.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,885,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline,pipeline,pipeline,9.0,0.3295621036625992,False
workload_4023.cpp,xcu200-fsgd2104-2-e,5.0,8.39681,841,1,6,4,11,cyclic_32_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_8,pipeline,unroll,unroll,5.5,0.5979630014568305,False
workload_4024.cpp,xcu200-fsgd2104-2-e,5.0,8.857625,648,1,3,3,8,block_16_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline,unroll,pipeline,3.75,0.7699471553615941,False
workload_4025.cpp,xcu200-fsgd2104-2-e,5.0,8.222745,850,1,13,8,14,cyclic_64_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,9.0,0.3295621036625992,False
workload_4026.cpp,xcu200-fsgd2104-2-e,5.0,9.134105,1368,1,3,5,9,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline,pipeline_1,pipeline_1,4.5,0.6929776331860401,False
workload_4027.cpp,xcu200-fsgd2104-2-e,5.0,12.984345,1938,1,1,2,7,cyclic_8_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,2.75,0.8554742120011577,False
workload_4029.cpp,xcu200-fsgd2104-2-e,5.0,8.62337,55,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,unroll,unroll,1.0,0.9886365717343016,False
workload_4030.cpp,xcu200-fsgd2104-2-e,5.0,8.469785,64,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_32,pipeline,unroll,1.0,0.9903352553367264,False
workload_4031.cpp,xcu200-fsgd2104-2-e,5.0,8.635865,71,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_32,unroll,pipeline_1,1.0,0.9884984456567262,False
workload_4032.cpp,xcu200-fsgd2104-2-e,5.0,8.472025,93,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline_1,pipeline_1,1.0,0.9903104687922366,False
workload_4033.cpp,xcu200-fsgd2104-2-e,5.0,14.041625,67,1,1,1,1,cyclic_64_1,block_2_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_16,pipeline,unroll,1.0,0.9297474635654213,False
workload_4034.cpp,xcu200-fsgd2104-2-e,5.0,73.718745,203,1,1,1,3,block_32_1,cyclic_64_1,complete_1,unroll_32,unroll_32,unroll_16,unroll_32,pipeline_1,pipeline,1.5,0.4134882652173135,False
workload_4035.cpp,xcu200-fsgd2104-2-e,5.0,92.57057,366,1,1,1,12,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll,pipeline,3.75,0.2836472636986309,False
workload_4036.cpp,xcu200-fsgd2104-2-e,5.0,8.488985,711,1,6,4,11,block_32_1,cyclic_16_1,complete_1,pipeline,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline,5.5,0.597934114816093,False
workload_4037.cpp,xcu200-fsgd2104-2-e,5.0,8.386585,855,1,6,4,11,cyclic_32_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_16,pipeline,pipeline_1,unroll,5.5,0.5979660972933765,False
workload_4038.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,862,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_2,unroll_32,unroll_64,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_4039.cpp,xcu200-fsgd2104-2-e,5.0,8.181785,894,1,26,13,23,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline,unroll,unroll,15.75,0.10176833390103975,False
workload_4040.cpp,xcu200-fsgd2104-2-e,5.0,9.359385,903,1,1,1,7,cyclic_8_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_64,pipeline,pipeline_1,pipeline_1,2.5,0.8946615423810591,False
workload_4041.cpp,xcu200-fsgd2104-2-e,5.0,8.965145,60,1,1,1,1,cyclic_32_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline,unroll_8,pipeline_1,unroll,1.0,0.9848622865742341,False
workload_4042.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,861,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_8,unroll_32,unroll_16,pipeline,pipeline_1,pipeline,5.5,0.5979722328337924,False
workload_4043.cpp,xcu200-fsgd2104-2-e,5.0,8.366105,866,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline,pipeline,pipeline,5.5,0.5979722328337924,False
workload_4044.cpp,xcu200-fsgd2104-2-e,5.0,8.37633,864,1,6,4,11,block_32_1,cyclic_64_1,complete_1,unroll_8,unroll_16,pipeline_1,pipeline,pipeline_1,pipeline,5.5,0.5979691804323019,False
