Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_5050.cpp,xcu200-fsgd2104-2-e,3.33,2.3110533,397,1,1,1,5,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline_1,2.0,0.9703636104479527,False
workload_5051.cpp,xcu200-fsgd2104-2-e,3.33,9.53231814,162,1,1,1,4,cyclic_8_1,block_32_1,cyclic_64_1,block_8_1,cyclic_4_1,pipeline,unroll_4,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,unroll_16,pipeline,pipeline,pipeline,1.75,0.977100168287216,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,2.4118057800000003,388,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,2.0,0.970355787893573,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,2.4118057800000003,361,1,1,1,5,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,2.0,0.970355787893573,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,2.85026022,361,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_2,unroll,unroll_4,unroll_16,unroll_32,unroll_2,pipeline,pipeline_1,2.0,0.9703217170741973,False
workload_5055.cpp,xcu200-fsgd2104-2-e,3.33,8.73926532,273,1,1,1,5,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,unroll_4,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll_4,unroll_16,unroll_32,pipeline,pipeline_1,2.0,0.9698595818707356,False
workload_5056.cpp,xcu200-fsgd2104-2-e,3.33,68.48548596,199,1,1,1,5,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,2.0,0.964693408294125,False
workload_5057.cpp,xcu200-fsgd2104-2-e,3.33,2.6565741000000003,482,1,1,1,6,cyclic_8_1,block_8_1,cyclic_64_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_32,unroll,pipeline,2.25,0.9630633955179182,False
workload_5058.cpp,xcu200-fsgd2104-2-e,3.33,66.8110887,136,1,1,1,4,cyclic_8_1,block_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll,pipeline,unroll_4,unroll_32,unroll_2,pipeline,pipeline_1,1.75,0.9721219624860121,False
workload_5059.cpp,xcu200-fsgd2104-2-e,3.33,8.9727183,154,1,1,1,4,cyclic_4_1,cyclic_4_1,cyclic_64_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_16,pipeline,pipeline,pipeline,1.75,0.977143511041993,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,64.43995554,158,1,1,1,5,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_4,pipeline,unroll_4,unroll_16,unroll_32,unroll_32,pipeline,pipeline_1,2.0,0.9650705394527722,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,7.73656902,195,2,1,1,5,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll,unroll_2,unroll,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline_1,2.25,0.9626601500920982,False
workload_5062.cpp,xcu200-fsgd2104-2-e,3.33,8.67639825,186,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,0.9698645598031324,False
workload_5064.cpp,xcu200-fsgd2104-2-e,3.33,3.0357212400000004,1221,1,1,2,8,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,3.0,0.9200155579894704,False
workload_5065.cpp,xcu200-fsgd2104-2-e,3.33,10.67476122,123,1,1,1,3,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline,1.5,0.9848467901101908,False
workload_5066.cpp,xcu200-fsgd2104-2-e,3.33,10.11956697,276,1,1,1,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,1.75,0.9770545744860697,False
workload_5067.cpp,xcu200-fsgd2104-2-e,3.33,3.3937029,320,1,1,3,5,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_4,unroll,unroll_4,unroll_4,unroll_16,pipeline,pipeline,pipeline,2.5,0.948632490430215,False
workload_5068.cpp,xcu200-fsgd2104-2-e,3.33,2.04504624,558,1,1,1,7,cyclic_8_1,block_8_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,pipeline,unroll_4,unroll_4,unroll_16,pipeline,pipeline,pipeline,2.5,0.948626659239979,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,42.5530377,96,1,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,pipeline_1,pipeline,unroll_16,pipeline,pipeline,pipeline,1.0,0.998388101485681,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,2.4118057800000003,359,1,1,1,5,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline,unroll,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,2.0,0.970355787893573,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,62.64917478,1479,2,1,3,2,cyclic_16_1,cyclic_2_1,block_128_1,block_8_1,cyclic_4_1,pipeline,pipeline,unroll_4,unroll_16,unroll_2,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,2.0,0.9652362259720028,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,59.44560822,179,1,1,1,7,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_8_1,complete_1,pipeline,unroll_2,pipeline,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_32,unroll_32,pipeline,pipeline,2.5,0.9471815035589064,False
workload_5073.cpp,xcu200-fsgd2104-2-e,3.33,2.9766770100000004,376,1,1,1,4,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,1.75,0.9776015449994783,False
workload_5074.cpp,xcu200-fsgd2104-2-e,3.33,18.28084086,176,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline,unroll_2,pipeline,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,pipeline_1,unroll_32,pipeline,pipeline,1.5,0.9842639709435551,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,8.6995917,119,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,1.5,0.9849935258254245,False
workload_5076.cpp,xcu200-fsgd2104-2-e,3.33,33.71989302,167,1,1,1,2,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,1.25,0.9905257223919236,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,4.73191335,1168,1,1,2,8,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,3.0,0.9200205594257969,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,8.25562278,172,2,1,1,5,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,unroll_4,pipeline,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline,pipeline,pipeline,2.25,0.9626186672199544,False
workload_5079.cpp,xcu200-fsgd2104-2-e,3.33,2.41159266,496,1,1,1,7,cyclic_8_1,block_8_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,2.5,0.9486284502171841,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,32.27988114,884,1,1,3,4,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll,unroll_4,unroll_8,unroll_16,pipeline,unroll,pipeline,2.25,0.9606415514726374,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,34.28689878,102,1,1,1,2,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll,pipeline_1,pipeline,unroll_16,pipeline,pipeline,pipeline,1.25,0.9904782253070871,False
workload_5082.cpp,xcu200-fsgd2104-2-e,3.33,147.14459478,161,1,1,1,4,cyclic_8_1,cyclic_2_1,block_128_1,block_8_1,cyclic_2_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,unroll_4,unroll_4,unroll_16,pipeline,unroll,pipeline_1,1.75,0.9634313748536493,False
workload_5083.cpp,xcu200-fsgd2104-2-e,3.33,9.38595798,187,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,0.9698083197369479,False
workload_5084.cpp,xcu200-fsgd2104-2-e,3.33,65.5302375,208,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,0.9649692874696791,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,2.17302813,397,1,1,1,4,cyclic_8_1,block_2_1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline,pipeline,unroll_4,unroll_16,unroll,unroll,unroll_4,unroll_4,pipeline_1,pipeline,unroll,pipeline_1,1.75,0.9776620509650348,False
workload_5086.cpp,xcu200-fsgd2104-2-e,3.33,36.24477894,87,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,unroll_16,unroll_32,unroll_8,pipeline,pipeline,1.25,0.9903117408127109,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,56.22659046,177,1,1,1,6,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline,unroll_4,pipeline,pipeline_1,unroll,unroll,unroll_4,unroll_16,pipeline_1,unroll_32,pipeline,pipeline_1,2.25,0.9585596415571167,False
workload_5088.cpp,xcu200-fsgd2104-2-e,3.33,2.44057698,366,1,1,1,4,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,unroll_4,pipeline,unroll_4,pipeline,unroll_16,pipeline,pipeline,pipeline_1,1.75,0.9776419306153472,False
workload_5089.cpp,xcu200-fsgd2104-2-e,3.33,11.23007535,310,2,1,1,6,cyclic_16_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,2.5,0.9486252655655045,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,3.66921378,793,1,1,3,7,cyclic_8_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,3.0,0.9200175747966763,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,118.25127702,83,1,1,1,1,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,1.0,0.9853165178096847,False
workload_5092.cpp,xcu200-fsgd2104-2-e,3.33,34.614997020000004,90,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_32,pipeline,pipeline,1.25,0.990450593917015,False
workload_5093.cpp,xcu200-fsgd2104-2-e,3.33,7.98077457,176,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_8,pipeline,pipeline_1,2.0,0.9699195764463788,False
workload_5094.cpp,xcu200-fsgd2104-2-e,3.33,2.9766204,368,1,1,1,4,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,unroll,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,1.75,0.9776015492689359,False
workload_5095.cpp,xcu200-fsgd2104-2-e,3.33,2.18057391,1402,2,1,2,8,cyclic_16_1,block_2_1,cyclic_64_1,complete_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline,pipeline_1,unroll_4,unroll_16,pipeline,pipeline,pipeline_1,3.25,0.9058859881384812,False
workload_5096.cpp,xcu200-fsgd2104-2-e,3.33,4.78211976,1257,1,1,2,8,cyclic_8_1,block_32_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,pipeline,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline,pipeline,3.0,0.920020688076107,False
workload_5097.cpp,xcu200-fsgd2104-2-e,3.33,8.9199045,153,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_64_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,unroll_4,unroll_16,pipeline,pipeline,pipeline,2.0,0.9698452731737072,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,64.48584294000001,658,1,1,3,3,cyclic_8_1,block_2_1,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,unroll_2,pipeline,unroll_4,unroll_4,unroll_16,pipeline,pipeline,pipeline_1,2.0,0.9650662837433395,False
workload_5099.cpp,xcu200-fsgd2104-2-e,3.33,87.45105473999999,226,1,1,1,7,cyclic_8_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_32,unroll,pipeline,2.5,0.9454974652715727,False
workload_5100.cpp,xcu200-fsgd2104-2-e,3.33,61.496075700000006,111,1,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,1.5,0.9804104355468066,False
workload_5101.cpp,xcu200-fsgd2104-2-e,3.33,9.62667702,145,1,1,1,4,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_8_1,cyclic_2_1,pipeline,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline,pipeline_1,1.75,0.97709284986199,False
workload_5102.cpp,xcu200-fsgd2104-2-e,3.33,73.56515787000001,218,1,1,1,2,cyclic_8_1,cyclic_2_1,block_128_1,block_8_1,complete_1,pipeline,unroll_4,pipeline,unroll_4,unroll_2,pipeline,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,1.25,0.9864458484084232,False
workload_5103.cpp,xcu200-fsgd2104-2-e,3.33,2.1512466,576,1,1,1,7,cyclic_8_1,block_8_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,pipeline,unroll_4,unroll_4,unroll_16,pipeline,pipeline,pipeline_1,2.5,0.9486271939771965,False
workload_5104.cpp,xcu200-fsgd2104-2-e,3.33,270.3231063,485,1,1,1,13,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,unroll,unroll_4,unroll_16,unroll_16,unroll_32,unroll,pipeline_1,4.0,0.8575584795196172,False
workload_5105.cpp,xcu200-fsgd2104-2-e,3.33,8.30481021,192,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline_1,2.0,0.9698939632133079,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,2.15147304,361,1,1,1,5,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,pipeline,unroll_4,unroll_4,unroll_16,unroll_32,pipeline,pipeline_1,2.0,0.9703759954356972,False
workload_5107.cpp,xcu200-fsgd2104-2-e,3.33,23.40466857,120,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,1.25,0.9913336784074845,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,8.652718620000002,130,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,1.5,0.98499698508726,False
workload_5109.cpp,xcu200-fsgd2104-2-e,3.33,8.896900859999999,115,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,unroll_2,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline_1,1.5,0.9849789526399109,False
workload_5110.cpp,xcu200-fsgd2104-2-e,3.33,8.97943158,156,1,1,1,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,complete_1,cyclic_2_1,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll,pipeline_1,pipeline,unroll_16,pipeline,unroll,pipeline_1,1.75,0.9771429916810025,False
workload_5111.cpp,xcu200-fsgd2104-2-e,3.33,9.08527896,119,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_2,unroll_2,unroll,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline,1.5,0.9849650215260309,False
workload_5112.cpp,xcu200-fsgd2104-2-e,3.33,90.2676087,81,2,1,1,1,cyclic_16_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline,1.25,0.9843558898267591,False
workload_5113.cpp,xcu200-fsgd2104-2-e,3.33,20.14889094,109,1,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline,unroll_16,unroll_2,unroll,pipeline,unroll_4,pipeline_1,unroll_8,pipeline,pipeline_1,1.25,0.991566809586395,False
workload_5114.cpp,xcu200-fsgd2104-2-e,3.33,9.28819917,313,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline,pipeline,pipeline,2.0,0.9698160754233854,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,8.993604060000001,190,1,1,1,5,cyclic_8_1,block_32_1,cyclic_64_1,block_8_1,cyclic_4_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,pipeline,pipeline_1,unroll_16,unroll_16,unroll_32,unroll,pipeline,2.0,0.9698394330431328,False
workload_5117.cpp,xcu200-fsgd2104-2-e,3.33,90.26782182,81,1,1,1,1,cyclic_8_1,cyclic_2_1,block_128_1,block_8_1,cyclic_2_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline,pipeline_1,1.0,0.990137544466558,False
workload_5118.cpp,xcu200-fsgd2104-2-e,3.33,3.8185443,1407,1,1,2,7,cyclic_8_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline,unroll,pipeline,2.75,0.9342661212702427,False
workload_5119.cpp,xcu200-fsgd2104-2-e,3.33,2.36838258,1116,2,1,2,9,cyclic_16_1,block_16_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_16,unroll_4,unroll,pipeline_1,pipeline,unroll_16,pipeline,pipeline,pipeline_1,3.5,0.891881436545176,False
workload_5120.cpp,xcu200-fsgd2104-2-e,3.33,90.2676087,81,2,1,1,1,cyclic_16_1,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,unroll,pipeline,1.25,0.9843558898267591,False
workload_5121.cpp,xcu200-fsgd2104-2-e,3.33,8.652718620000002,135,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,1.5,0.98499698508726,False
workload_5122.cpp,xcu200-fsgd2104-2-e,3.33,90.2676087,81,1,1,1,1,cyclic_8_1,cyclic_2_1,block_128_1,block_8_1,cyclic_2_1,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,unroll,pipeline_1,unroll_16,unroll_16,unroll_2,unroll,pipeline,1.0,0.9901375812330034,False
workload_5123.cpp,xcu200-fsgd2104-2-e,3.33,49.66135893,204,2,1,1,6,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll,pipeline,unroll_4,unroll_4,unroll_16,unroll_32,pipeline,pipeline_1,2.5,0.9476453496934295,False
workload_5124.cpp,xcu200-fsgd2104-2-e,3.33,13.91010597,139,2,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,pipeline,unroll_4,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline_1,2.0,0.969446851994472,False
workload_5125.cpp,xcu200-fsgd2104-2-e,3.33,3.73001958,341,1,1,1,4,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline_1,unroll_8,unroll_2,pipeline,unroll_4,unroll_4,unroll_16,unroll_2,pipeline,pipeline_1,1.75,0.9775446371285677,False
workload_5126.cpp,xcu200-fsgd2104-2-e,3.33,8.67639825,191,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline_1,2.0,0.9698645598031324,False
workload_5127.cpp,xcu200-fsgd2104-2-e,3.33,7.73656902,220,2,1,1,5,cyclic_16_1,cyclic_8_1,cyclic_64_1,block_4_1,complete_1,pipeline,unroll_4,unroll,unroll_2,unroll,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,2.25,0.9626601500920982,False
workload_5128.cpp,xcu200-fsgd2104-2-e,3.33,8.43981174,177,1,1,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_8,pipeline,pipeline_1,2.0,0.9698832845528157,False
workload_5129.cpp,xcu200-fsgd2104-2-e,3.33,33.25160178,76,1,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline,pipeline,1.0,0.9999999766274666,False
workload_5130.cpp,xcu200-fsgd2104-2-e,3.33,9.66232134,128,1,1,1,3,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll_4,unroll_16,unroll_32,pipeline,pipeline,1.5,0.9849222406370156,False
workload_5131.cpp,xcu200-fsgd2104-2-e,3.33,92.5279794,453,1,1,1,13,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_16,unroll,unroll,unroll_4,unroll_16,pipeline_1,unroll_2,unroll,pipeline_1,4.0,0.8635955192284324,False
