Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
gemm_1617.c,xcu200-fsgd2104-2-e,3.33,0.06239088,883,1,2,32,7,pipeline,unroll_8,unroll_4,10.5,1.0,True
gemm_1619.c,xcu200-fsgd2104-2-e,3.33,0.54985293,43,1,1,1,1,unroll_2,pipeline_1,unroll_2,1.0,1.0,True
gemm_1620.c,xcu200-fsgd2104-2-e,3.33,0.54974637,68,1,1,2,1,unroll_4,pipeline,unroll,1.25,0.9842214010350421,False
gemm_1621.c,xcu200-fsgd2104-2-e,3.33,8.09030493,76,1,1,1,1,unroll_4,unroll_8,unroll_8,1.0,0.18265285153865912,False
gemm_1622.c,xcu200-fsgd2104-2-e,3.33,7.546475969999999,46,1,1,1,1,unroll_2,unroll_4,unroll_16,1.0,0.21234567871335602,False
gemm_1623.c,xcu200-fsgd2104-2-e,3.33,0.54969309,111,1,1,4,3,unroll_8,pipeline_1,unroll_8,2.25,0.93909714115275,False
gemm_1624.c,xcu200-fsgd2104-2-e,3.33,0.06239088,903,1,2,32,7,pipeline,unroll_8,pipeline,10.5,1.0,True
gemm_1625.c,xcu200-fsgd2104-2-e,3.33,0.54985293,48,1,1,1,1,unroll_2,pipeline_1,unroll,1.0,1.0,True
gemm_1626.c,xcu200-fsgd2104-2-e,3.33,0.06239088,909,1,2,32,7,pipeline_1,unroll_32,unroll_8,10.5,1.0,True
gemm_1627.c,xcu200-fsgd2104-2-e,3.33,0.06239088,904,1,2,32,7,pipeline_1,unroll_8,unroll_16,10.5,1.0,True
gemm_1628.c,xcu200-fsgd2104-2-e,3.33,9.18153261,37,1,1,1,1,unroll_2,unroll_8,unroll_4,1.0,0.1367907361834582,False
gemm_1629.c,xcu200-fsgd2104-2-e,3.33,0.06239088,921,1,2,32,7,pipeline,unroll,unroll_8,10.5,1.0,True
gemm_1631.c,xcu200-fsgd2104-2-e,3.33,11.36558637,26,1,1,1,1,unroll_2,unroll_4,unroll_2,1.0,0.10000008940454437,False
gemm_1632.c,xcu200-fsgd2104-2-e,3.33,0.06239088,884,1,2,32,7,pipeline,unroll_2,unroll_4,10.5,1.0,True
gemm_1633.c,xcu200-fsgd2104-2-e,3.33,0.06239088,895,1,2,32,7,pipeline,unroll_16,unroll_2,10.5,1.0,True
gemm_1634.c,xcu200-fsgd2104-2-e,3.33,8.08950573,79,1,1,1,1,unroll_2,unroll_16,unroll_8,1.0,0.18269315067104913,False
gemm_1635.c,xcu200-fsgd2104-2-e,3.33,0.06239088,877,1,2,32,7,pipeline,unroll_8,unroll_2,10.5,1.0,True
gemm_1637.c,xcu200-fsgd2104-2-e,3.33,0.06239088,879,1,2,32,7,pipeline,unroll_2,pipeline_1,10.5,1.0,True
gemm_1638.c,xcu200-fsgd2104-2-e,3.33,0.06239088,875,1,2,32,7,pipeline,pipeline_1,unroll_4,10.5,1.0,True
gemm_1639.c,xcu200-fsgd2104-2-e,3.33,0.06239088,926,1,2,32,7,pipeline,unroll_8,unroll,10.5,1.0,True
gemm_1640.c,xcu200-fsgd2104-2-e,3.33,0.06239088,910,1,2,32,7,pipeline_1,unroll_2,pipeline,10.5,1.0,True
gemm_1641.c,xcu200-fsgd2104-2-e,3.33,0.54985293,46,1,1,1,1,unroll_2,pipeline_1,unroll_32,1.0,1.0,True
gemm_1642.c,xcu200-fsgd2104-2-e,3.33,0.12489498,867,1,2,23,5,pipeline,unroll_4,unroll,7.75,1.0,True
gemm_1643.c,xcu200-fsgd2104-2-e,3.33,0.06239088,888,1,2,32,7,pipeline,unroll_2,unroll_8,10.5,1.0,True
gemm_1644.c,xcu200-fsgd2104-2-e,3.33,3.5807390100000003,61,1,1,1,1,unroll_2,unroll_2,unroll,1.0,0.566377231102909,False
gemm_1645.c,xcu200-fsgd2104-2-e,3.33,0.06239088,939,1,2,32,7,pipeline_1,unroll,unroll_2,10.5,1.0,True
gemm_1646.c,xcu200-fsgd2104-2-e,3.33,0.91077165,163,1,1,1,2,unroll_2,unroll_8,unroll,1.25,0.9377273628419479,False
gemm_1647.c,xcu200-fsgd2104-2-e,3.33,0.91071837,378,1,1,1,2,unroll_4,unroll_8,unroll,1.25,0.9377354640221831,False
gemm_1648.c,xcu200-fsgd2104-2-e,3.33,0.06239088,908,1,2,32,7,pipeline,unroll_4,pipeline_1,10.5,1.0,True
gemm_1649.c,xcu200-fsgd2104-2-e,3.33,0.06239088,910,1,2,32,7,pipeline_1,unroll_8,unroll_8,10.5,1.0,True
gemm_1650.c,xcu200-fsgd2104-2-e,3.33,0.06239088,912,1,2,32,7,pipeline_1,unroll_2,unroll_4,10.5,1.0,True
gemm_1651.c,xcu200-fsgd2104-2-e,3.33,0.06239088,887,1,2,32,7,pipeline,unroll_2,unroll_2,10.5,1.0,True
gemm_1652.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,953,1,1,37,22,unroll,pipeline,unroll_2,15.25,0.48629093273231305,False
gemm_1653.c,xcu200-fsgd2104-2-e,3.33,0.06239088,974,1,2,32,7,pipeline_1,unroll_8,unroll_4,10.5,1.0,True
gemm_1654.c,xcu200-fsgd2104-2-e,3.33,6.30867501,25,1,1,1,1,unroll_2,unroll_2,pipeline,1.0,0.2968851431896727,False
gemm_1655.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,1025,1,1,37,22,unroll,pipeline,unroll_32,15.25,0.48629093273231305,False
gemm_1656.c,xcu200-fsgd2104-2-e,3.33,8.09547309,30,1,1,1,1,unroll_2,unroll_2,unroll_8,1.0,0.18239248760622634,False
gemm_1657.c,xcu200-fsgd2104-2-e,3.33,11.36260269,61,1,1,1,1,unroll_2,unroll_32,unroll_2,1.0,0.1000003143079676,False
gemm_1658.c,xcu200-fsgd2104-2-e,3.33,7.27197741,155,1,1,1,1,unroll_2,unroll_8,unroll_32,1.0,0.22906030779326222,False
gemm_1659.c,xcu200-fsgd2104-2-e,3.33,3.58068573,111,1,1,1,1,unroll_4,unroll_2,unroll,1.0,0.5663836121616734,False
gemm_1660.c,xcu200-fsgd2104-2-e,3.33,0.06239088,980,1,2,32,7,pipeline_1,unroll_2,pipeline_1,10.5,1.0,True
gemm_1662.c,xcu200-fsgd2104-2-e,3.33,0.54974637,72,1,1,2,1,unroll_4,pipeline,unroll_16,1.25,0.9842214010350421,False
gemm_1663.c,xcu200-fsgd2104-2-e,3.33,1.80076077,104,1,1,1,1,unroll_2,unroll_4,unroll,1.0,0.8039154098782462,False
gemm_1664.c,xcu200-fsgd2104-2-e,3.33,7.27112493,400,1,1,1,1,unroll_2,unroll_16,unroll_32,1.0,0.22911402137337167,False
gemm_1665.c,xcu200-fsgd2104-2-e,3.33,6.303506850000001,42,1,1,1,1,unroll_4,unroll_8,pipeline,1.0,0.2972875103371255,False
gemm_1666.c,xcu200-fsgd2104-2-e,3.33,0.01540791,884,1,20,52,24,pipeline,unroll_2,unroll,24.25,1.0,True
gemm_1667.c,xcu200-fsgd2104-2-e,3.33,0.06239088,980,1,2,32,7,pipeline_1,unroll_8,unroll_32,10.5,1.0,True
gemm_1668.c,xcu200-fsgd2104-2-e,3.33,11.36899629,25,1,1,1,1,unroll_2,unroll_2,unroll_2,1.0,0.10000000000000003,False
gemm_1669.c,xcu200-fsgd2104-2-e,3.33,9.18664749,27,1,1,1,1,unroll_2,unroll_2,unroll_4,1.0,0.13661888401557298,False
gemm_1670.c,xcu200-fsgd2104-2-e,3.33,0.06239088,951,1,2,32,7,pipeline_1,unroll_2,unroll_8,10.5,1.0,True
gemm_1671.c,xcu200-fsgd2104-2-e,3.33,0.06239088,934,1,2,32,7,pipeline_1,pipeline_1,unroll_8,10.5,1.0,True
gemm_1672.c,xcu200-fsgd2104-2-e,3.33,3.58065909,246,1,1,1,2,unroll_8,unroll_2,unroll,1.25,0.5660924966830551,False
gemm_1673.c,xcu200-fsgd2104-2-e,3.33,9.1865376,210,1,1,1,3,unroll,unroll_2,unroll_4,1.5,0.13650685792231956,False
gemm_1674.c,xcu200-fsgd2104-2-e,3.33,0.06239088,986,1,2,32,7,pipeline_1,unroll_2,unroll_2,10.5,1.0,True
gemm_1675.c,xcu200-fsgd2104-2-e,3.33,9.18659421,32,1,1,1,1,unroll_4,unroll_2,unroll_4,1.0,0.13662067206879908,False
gemm_1676.c,xcu200-fsgd2104-2-e,3.33,0.06239088,991,1,2,32,7,pipeline_1,unroll_16,unroll_2,10.5,1.0,True
gemm_1679.c,xcu200-fsgd2104-2-e,3.33,9.18323757,30,1,1,1,1,unroll_2,unroll_4,unroll_4,1.0,0.1367334074267126,False
gemm_1680.c,xcu200-fsgd2104-2-e,3.33,0.06239088,981,1,2,32,7,pipeline_1,unroll,unroll_8,10.5,1.0,True
gemm_1681.c,xcu200-fsgd2104-2-e,3.33,1.80066753,1581,1,1,3,5,unroll_16,unroll_4,unroll,2.5,0.7791900944940323,False
gemm_1682.c,xcu200-fsgd2104-2-e,3.33,8.09206317,37,1,1,1,1,unroll_2,unroll_4,unroll_8,1.0,0.18256422802066372,False
gemm_1683.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,964,1,1,37,22,unroll,pipeline,pipeline,15.25,0.48629093273231305,False
gemm_1686.c,xcu200-fsgd2104-2-e,3.33,0.54969309,125,1,1,4,3,unroll_8,pipeline_1,unroll,2.25,0.93909714115275,False
gemm_1687.c,xcu200-fsgd2104-2-e,3.33,7.54386525,401,1,1,1,2,unroll_4,unroll_16,unroll_16,1.25,0.2124365326976648,False
gemm_1688.c,xcu200-fsgd2104-2-e,3.33,0.54985293,48,1,1,1,1,unroll_2,pipeline,unroll_32,1.0,1.0,True
gemm_1689.c,xcu200-fsgd2104-2-e,3.33,0.06239088,948,1,2,32,7,pipeline,unroll,unroll_2,10.5,1.0,True
gemm_1690.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,982,1,1,37,22,unroll,pipeline_1,unroll_8,15.25,0.48629093273231305,False
gemm_1691.c,xcu200-fsgd2104-2-e,3.33,11.36196333,111,1,1,1,1,unroll_2,unroll,unroll_2,1.0,0.10000038031202686,False
gemm_1694.c,xcu200-fsgd2104-2-e,3.33,4.55938605,26,1,1,1,1,unroll_2,unroll_4,pipeline_1,1.0,0.45653426235698125,False
gemm_1695.c,xcu200-fsgd2104-2-e,3.33,6.30526509,26,1,1,1,1,unroll_2,unroll_4,pipeline,1.0,0.2971505764470098,False
gemm_1696.c,xcu200-fsgd2104-2-e,3.33,0.06239088,914,1,2,32,7,pipeline_1,unroll_32,unroll_2,10.5,1.0,True
gemm_1699.c,xcu200-fsgd2104-2-e,3.33,11.36388141,32,1,1,1,1,unroll_2,unroll_8,unroll_2,1.0,0.10000020115799228,False
gemm_1700.c,xcu200-fsgd2104-2-e,3.33,0.54969309,111,1,1,4,3,unroll_8,pipeline_1,unroll_16,2.25,0.93909714115275,False
gemm_1701.c,xcu200-fsgd2104-2-e,3.33,0.06239088,873,1,2,32,7,pipeline,unroll_4,pipeline,10.5,1.0,True
gemm_1702.c,xcu200-fsgd2104-2-e,3.33,8.088386850000001,1631,1,1,1,5,unroll_4,unroll,unroll_8,2.0,0.1819544473471046,False
gemm_1703.c,xcu200-fsgd2104-2-e,3.33,11.36191005,250,1,1,1,3,unroll_4,unroll,unroll_2,1.5,0.10000014413873207,False
gemm_1704.c,xcu200-fsgd2104-2-e,3.33,0.06239088,878,1,2,32,7,pipeline_1,unroll_4,unroll_2,10.5,1.0,True
gemm_1705.c,xcu200-fsgd2104-2-e,3.33,0.06239088,896,1,2,32,7,pipeline_1,unroll_8,pipeline_1,10.5,1.0,True
gemm_1706.c,xcu200-fsgd2104-2-e,3.33,0.06239088,916,1,2,32,7,pipeline,unroll_4,unroll_4,10.5,1.0,True
gemm_1707.c,xcu200-fsgd2104-2-e,3.33,0.06239088,918,1,2,32,7,pipeline_1,unroll_8,unroll,10.5,1.0,True
gemm_1709.c,xcu200-fsgd2104-2-e,3.33,0.12489498,911,1,2,23,5,pipeline_1,unroll_4,unroll,7.75,1.0,True
