Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
workload_4129.cpp,xcu200-fsgd2104-2-e,5.0,3596.923365,178,1,1,1,2,cyclic_16_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll,unroll_4,1.25,0.513298446011452,False
workload_4130.cpp,xcu200-fsgd2104-2-e,5.0,937.883285,92,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9824273251080576,False
workload_4131.cpp,xcu200-fsgd2104-2-e,5.0,4282.345765,534,2,1,1,3,block_2_1,block_8_1,cyclic_4_1,unroll,unroll_2,unroll_2,unroll,unroll_2,1.75,0.41115041000878194,False
workload_4132.cpp,xcu200-fsgd2104-2-e,5.0,854.242085,436,1,1,4,5,block_2_1,block_8_1,block_2_1,unroll,unroll_2,pipeline_1,unroll,unroll_2,2.75,0.6456530137842795,False
workload_4133.cpp,xcu200-fsgd2104-2-e,5.0,940.584965,209,5,1,1,2,cyclic_8_1,cyclic_16_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,2.25,0.7374041805338204,False
workload_4134.cpp,xcu200-fsgd2104-2-e,5.0,857.642645,102,1,1,1,1,block_2_1,block_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9992324046897068,False
workload_4135.cpp,xcu200-fsgd2104-2-e,5.0,7555.225605,344,1,1,2,4,block_2_1,block_8_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll,unroll,2.0,0.13824620391218775,False
workload_4136.cpp,xcu200-fsgd2104-2-e,5.0,940.647285,288,2,1,1,4,cyclic_16_1,block_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,2.0,0.786078900969878,False
workload_4137.cpp,xcu200-fsgd2104-2-e,5.0,3457.925925,153,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_8,unroll_2,unroll_2,unroll,unroll_2,1.0,0.5353091991261133,False
workload_4138.cpp,xcu200-fsgd2104-2-e,5.0,941.527045,428,1,1,1,3,block_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,pipeline,unroll,unroll,1.5,0.8883707244121247,False
workload_4139.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,114,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.0,0.9999998315911708,False
workload_4140.cpp,xcu200-fsgd2104-2-e,5.0,854.078245,134,2,1,1,1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,pipeline,unroll,unroll_2,1.25,0.9439789998214767,False
workload_4141.cpp,xcu200-fsgd2104-2-e,5.0,941.205285,487,1,1,10,10,block_2_1,block_8_1,cyclic_8_1,unroll_32,unroll_4,pipeline_1,unroll,unroll_2,5.5,0.2669511985628862,False
workload_4142.cpp,xcu200-fsgd2104-2-e,5.0,7180.431845,133,1,1,1,1,block_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll,unroll_4,1.0,0.16089598316857115,False
workload_4143.cpp,xcu200-fsgd2104-2-e,5.0,1024.543525,509,1,1,1,7,cyclic_16_1,block_8_1,cyclic_8_1,unroll_32,unroll_2,pipeline,unroll,unroll_2,2.5,0.689350170804966,False
workload_4144.cpp,xcu200-fsgd2104-2-e,5.0,941.250565,336,2,1,5,6,block_2_1,cyclic_8_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,3.5,0.5205874534696721,False
workload_4145.cpp,xcu200-fsgd2104-2-e,5.0,938.035205,417,1,1,2,5,cyclic_4_1,block_8_1,block_8_1,unroll_32,unroll_2,pipeline_1,unroll,unroll,2.25,0.737432628917873,False
workload_4146.cpp,xcu200-fsgd2104-2-e,5.0,941.528725,108,1,1,1,2,block_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.25,0.9411650317911694,False
workload_4148.cpp,xcu200-fsgd2104-2-e,5.0,854.149125,588,2,1,3,6,cyclic_4_1,block_8_1,block_2_1,unroll,unroll_2,pipeline_1,unroll,unroll,3.0,0.6022320178300462,False
workload_4150.cpp,xcu200-fsgd2104-2-e,5.0,857.457445,165,2,1,2,3,block_2_1,block_8_1,block_4_1,unroll_8,unroll_2,pipeline_1,unroll,unroll_2,2.0,0.7867149906957246,False
workload_4151.cpp,xcu200-fsgd2104-2-e,5.0,941.206165,368,2,1,10,10,block_2_1,block_8_1,block_16_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,5.75,0.24333885407888622,False
workload_4153.cpp,xcu200-fsgd2104-2-e,5.0,941.343525,183,2,1,2,3,block_2_1,block_16_1,cyclic_8_1,unroll_8,unroll_2,pipeline_1,unroll,unroll_2,2.0,0.7860686407051412,False
workload_4154.cpp,xcu200-fsgd2104-2-e,5.0,854.118405,188,1,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.25,0.9439789967089819,False
workload_4155.cpp,xcu200-fsgd2104-2-e,5.0,1024.512805,193,3,1,1,2,cyclic_8_1,block_8_1,block_8_1,unroll_8,unroll_2,pipeline_1,unroll,unroll_2,1.75,0.8339629153371735,False
workload_4156.cpp,xcu200-fsgd2104-2-e,5.0,937.964325,143,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.0,0.9824104327428115,False
workload_4157.cpp,xcu200-fsgd2104-2-e,5.0,942.551045,413,1,1,1,3,block_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,unroll,unroll,1.5,0.8883383051378169,False
workload_4158.cpp,xcu200-fsgd2104-2-e,5.0,941.241125,425,1,3,11,12,block_4_1,block_8_1,cyclic_8_1,unroll_32,unroll_2,pipeline,unroll,unroll_2,6.75,0.16688192884802744,False
workload_4159.cpp,xcu200-fsgd2104-2-e,5.0,938.005285,171,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_8,unroll_2,pipeline_1,unroll,unroll_2,1.25,0.9413818560146304,False
workload_4160.cpp,xcu200-fsgd2104-2-e,5.0,858.664965,166,2,1,1,2,block_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.5,0.8897540295371652,False
workload_4161.cpp,xcu200-fsgd2104-2-e,5.0,7555.226405,303,1,1,1,4,block_2_1,block_8_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll,unroll_2,1.75,0.13990428765994598,False
workload_4162.cpp,xcu200-fsgd2104-2-e,5.0,940.657445,492,1,1,1,7,cyclic_16_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,2.5,0.6904795596721618,False
workload_4163.cpp,xcu200-fsgd2104-2-e,5.0,942.551845,132,1,1,1,2,block_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.25,0.9411005651388125,False
workload_4164.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,153,3,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897580047831446,False
workload_4165.cpp,xcu200-fsgd2104-2-e,5.0,942.551845,218,1,1,1,2,block_2_1,block_8_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll,unroll_2,1.25,0.9411005651388125,False
workload_4166.cpp,xcu200-fsgd2104-2-e,5.0,942.551845,124,1,1,1,2,block_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.25,0.9411005651388125,False
workload_4167.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,129,4,1,1,1,cyclic_4_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.75,0.8373370071468317,False
workload_4168.cpp,xcu200-fsgd2104-2-e,5.0,941.527045,205,2,1,1,3,block_2_1,block_16_1,block_8_1,unroll_4,unroll_2,pipeline,unroll,unroll,1.75,0.8364400413680592,False
workload_4169.cpp,xcu200-fsgd2104-2-e,5.0,1024.389925,149,1,1,1,2,cyclic_16_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.25,0.9339770197387992,False
workload_4170.cpp,xcu200-fsgd2104-2-e,5.0,937.963525,190,1,1,1,2,cyclic_4_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,1.25,0.9413843773717006,False
workload_4171.cpp,xcu200-fsgd2104-2-e,5.0,853.997205,90,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1.25,0.9439790023997784,False
workload_4172.cpp,xcu200-fsgd2104-2-e,5.0,937.882485,132,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll_2,unroll,1.0,0.9824274918646902,False
workload_4173.cpp,xcu200-fsgd2104-2-e,5.0,857.640965,195,3,1,1,3,block_2_1,cyclic_16_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,2.0,0.7867148798181671,False
workload_4174.cpp,xcu200-fsgd2104-2-e,5.0,1024.533285,339,1,1,1,4,cyclic_16_1,block_8_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,1.75,0.8339621143864547,False
workload_4175.cpp,xcu200-fsgd2104-2-e,5.0,3447.502485,105,2,1,1,1,cyclic_2_1,block_8_1,block_16_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1.25,0.5347773480901128,False
workload_4176.cpp,xcu200-fsgd2104-2-e,5.0,941.250565,351,2,1,5,6,block_2_1,block_8_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,3.5,0.5205874534696721,False
workload_4177.cpp,xcu200-fsgd2104-2-e,5.0,857.640965,161,3,1,1,2,block_2_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,1.75,0.837335446389967,False
workload_4178.cpp,xcu200-fsgd2104-2-e,5.0,940.503845,124,3,1,1,1,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.5,0.8884027519591843,False
workload_4180.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,336,2,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll,unroll,1.5,0.8897580047831446,False
workload_4181.cpp,xcu200-fsgd2104-2-e,5.0,857.927685,192,3,1,2,3,block_4_1,cyclic_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,2.25,0.7378939983931513,False
workload_4182.cpp,xcu200-fsgd2104-2-e,5.0,941.250565,299,1,1,5,6,block_2_1,cyclic_8_1,cyclic_8_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,3.25,0.5603755503374471,False
workload_4185.cpp,xcu200-fsgd2104-2-e,5.0,940.586645,121,1,1,1,1,cyclic_16_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9818639110827712,False
workload_4186.cpp,xcu200-fsgd2104-2-e,5.0,3510.416165,128,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,1.0,0.5276583408197474,False
workload_4187.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,206,4,1,1,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,2.0,0.786716009492129,False
workload_4188.cpp,xcu200-fsgd2104-2-e,5.0,857.456645,209,2,1,2,3,block_2_1,block_8_1,block_4_1,unroll_8,unroll_2,pipeline,unroll,unroll,2.0,0.7867149911665272,False
workload_4189.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,127,3,1,1,1,cyclic_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8897580047830278,False
workload_4190.cpp,xcu200-fsgd2104-2-e,5.0,854.079125,103,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.25,0.9439789997663047,False
workload_4191.cpp,xcu200-fsgd2104-2-e,5.0,858.666645,90,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9990169462306795,False
workload_4192.cpp,xcu200-fsgd2104-2-e,5.0,858.664965,156,1,1,1,2,block_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.25,0.9439707839868601,False
workload_4193.cpp,xcu200-fsgd2104-2-e,5.0,854.079125,101,2,1,1,1,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.25,0.9439789997663047,False
workload_4194.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,139,3,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897580047831446,False
workload_4195.cpp,xcu200-fsgd2104-2-e,5.0,858.664965,155,2,1,1,2,block_2_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897540295371652,False
workload_4196.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,151,3,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897580047831446,False
workload_4197.cpp,xcu200-fsgd2104-2-e,5.0,941.527845,139,2,1,1,2,block_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8883706992277017,False
workload_4198.cpp,xcu200-fsgd2104-2-e,5.0,940.503845,263,1,1,1,2,cyclic_16_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll,unroll_2,1.25,0.9412289315774648,False
workload_4199.cpp,xcu200-fsgd2104-2-e,5.0,946.012165,884,3,1,3,10,block_64_1,cyclic_8_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,4.25,0.41197776586169377,False
workload_4200.cpp,xcu200-fsgd2104-2-e,5.0,7498.860405,545,1,1,3,6,block_2_1,block_8_1,block_2_1,unroll_32,unroll_2,unroll_2,unroll_2,unroll,2.75,0.1331663192095587,False
workload_4201.cpp,xcu200-fsgd2104-2-e,5.0,854.077445,372,3,1,1,3,cyclic_4_1,cyclic_16_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll,unroll,2.0,0.7867160089216568,False
workload_4202.cpp,xcu200-fsgd2104-2-e,5.0,938.025845,227,1,1,1,3,cyclic_2_1,block_8_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,1.5,0.8884787970100317,False
workload_4203.cpp,xcu200-fsgd2104-2-e,5.0,937.883285,91,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll_2,unroll_2,1.0,0.9824273251080576,False
workload_4204.cpp,xcu200-fsgd2104-2-e,5.0,938.006165,132,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9824017114763621,False
workload_4205.cpp,xcu200-fsgd2104-2-e,5.0,941.527845,147,1,1,1,2,block_2_1,cyclic_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.25,0.9411650869492086,False
workload_4206.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,152,3,1,1,1,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.5,0.8897580047831446,False
workload_4207.cpp,xcu200-fsgd2104-2-e,5.0,941.205845,368,1,1,10,10,block_2_1,block_8_1,block_8_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,5.5,0.2669511976532598,False
workload_4208.cpp,xcu200-fsgd2104-2-e,5.0,941.205285,382,1,1,10,10,block_2_1,block_8_1,cyclic_8_1,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,5.5,0.2669511985628862,False
workload_4209.cpp,xcu200-fsgd2104-2-e,5.0,942.551045,165,1,1,1,2,block_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.25,0.9411006158101849,False
workload_4210.cpp,xcu200-fsgd2104-2-e,5.0,854.118405,183,1,1,1,2,cyclic_2_1,block_8_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.25,0.9439789967089819,False
workload_4211.cpp,xcu200-fsgd2104-2-e,5.0,937.882405,149,2,1,1,2,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8884831329696369,False
workload_4212.cpp,xcu200-fsgd2104-2-e,5.0,857.641845,129,1,1,1,2,block_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll,1.25,0.9439739907475443,False
workload_4213.cpp,xcu200-fsgd2104-2-e,5.0,854.118405,192,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897580020301494,False
workload_4215.cpp,xcu200-fsgd2104-2-e,5.0,853.997205,92,4,1,1,1,cyclic_4_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1.75,0.8373370071465753,False
workload_4216.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,146,4,1,1,2,cyclic_4_1,cyclic_32_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,2.0,0.7867160094920748,False
workload_4217.cpp,xcu200-fsgd2104-2-e,5.0,854.077445,161,2,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,1.5,0.8897580035595912,False
workload_4218.cpp,xcu200-fsgd2104-2-e,5.0,945.255205,941,3,1,1,7,block_128_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,3.0,0.6019294753550087,False
workload_4219.cpp,xcu200-fsgd2104-2-e,5.0,853.996405,109,3,1,1,1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,1.5,0.8897580047830033,False
workload_4220.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,118,3,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8897580047830278,False
workload_4221.cpp,xcu200-fsgd2104-2-e,5.0,940.504685,129,1,1,1,1,cyclic_16_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,1.0,0.9818809899268155,False
workload_4222.cpp,xcu200-fsgd2104-2-e,5.0,942.551045,235,3,1,1,2,block_4_1,block_8_1,block_16_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.75,0.8364190009425553,False
workload_4223.cpp,xcu200-fsgd2104-2-e,5.0,854.118405,204,3,1,1,2,cyclic_2_1,cyclic_16_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.75,0.8373370053735333,False
workload_4224.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,119,3,1,1,1,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8897580047830278,False
workload_4225.cpp,xcu200-fsgd2104-2-e,5.0,2484.038005,468,2,1,1,4,cyclic_4_1,block_8_1,block_2_1,unroll,unroll_2,unroll_2,unroll_2,unroll,2.0,0.6352986436048639,False
workload_4226.cpp,xcu200-fsgd2104-2-e,5.0,853.996405,115,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,1.25,0.9439790024005502,False
workload_4227.cpp,xcu200-fsgd2104-2-e,5.0,938.005365,164,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll,1.25,0.9413818511833508,False
workload_4228.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,120,3,1,1,1,cyclic_2_1,block_16_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.5,0.8897580047830278,False
workload_4229.cpp,xcu200-fsgd2104-2-e,5.0,937.963525,187,1,1,1,2,cyclic_4_1,cyclic_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,1.25,0.9413843773717006,False
workload_4230.cpp,xcu200-fsgd2104-2-e,5.0,938.026645,192,1,1,1,2,cyclic_4_1,block_8_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1.25,0.9413805659144945,False
workload_4231.cpp,xcu200-fsgd2104-2-e,5.0,937.882405,126,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.0,0.9824275085403547,False
workload_4232.cpp,xcu200-fsgd2104-2-e,5.0,853.996325,110,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.0,0.9999998315911708,False
workload_4233.cpp,xcu200-fsgd2104-2-e,5.0,1024.389925,133,3,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8845980719730956,False
workload_4234.cpp,xcu200-fsgd2104-2-e,5.0,854.078245,135,3,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8897580035355769,False
workload_4235.cpp,xcu200-fsgd2104-2-e,5.0,4265.391765,94,4,1,1,1,cyclic_4_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1.75,0.41319561548189154,False
workload_4236.cpp,xcu200-fsgd2104-2-e,5.0,941.813765,257,3,1,2,4,block_4_1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,2.5,0.6904689726862944,False
workload_4237.cpp,xcu200-fsgd2104-2-e,5.0,942.552405,104,1,1,1,1,block_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1.0,0.9814543351029419,False
workload_4238.cpp,xcu200-fsgd2104-2-e,5.0,853.996405,110,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_2,unroll,1.0,0.9999998147502888,False
workload_4239.cpp,xcu200-fsgd2104-2-e,5.0,938.129045,450,1,1,4,5,block_2_1,block_8_1,cyclic_8_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_2,2.75,0.6453467149597126,False
workload_4240.cpp,xcu200-fsgd2104-2-e,5.0,3363.616405,80,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1.0,0.5492259637983553,False
workload_4241.cpp,xcu200-fsgd2104-2-e,5.0,940.503845,188,3,1,1,2,cyclic_32_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.75,0.8364608240214985,False
workload_4242.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,367,3,1,1,2,cyclic_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll,unroll,1.75,0.8373370071469067,False
workload_4243.cpp,xcu200-fsgd2104-2-e,5.0,937.881605,171,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.0,0.9824276752970045,False
workload_4244.cpp,xcu200-fsgd2104-2-e,5.0,938.006165,130,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_8,unroll_2,pipeline,unroll_2,unroll_2,1.0,0.9824017114763621,False
workload_4245.cpp,xcu200-fsgd2104-2-e,5.0,1029.714725,1468,3,1,2,10,block_128_1,cyclic_2_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.4459272268414455,False
workload_4246.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,143,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.0,1.0,True
workload_4247.cpp,xcu200-fsgd2104-2-e,5.0,942.552725,91,1,1,1,1,block_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9814542684370776,False
workload_4248.cpp,xcu200-fsgd2104-2-e,5.0,854.079125,97,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.0,0.9999824013625539,False
workload_4249.cpp,xcu200-fsgd2104-2-e,5.0,945.173285,341,3,1,1,4,block_64_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,2.25,0.7373508565527349,False
workload_4250.cpp,xcu200-fsgd2104-2-e,5.0,853.995525,146,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.25,0.9439790024008423,False
workload_4252.cpp,xcu200-fsgd2104-2-e,5.0,937.882405,120,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.0,0.9824275085403547,False
workload_4253.cpp,xcu200-fsgd2104-2-e,5.0,940.503845,713,3,1,1,6,cyclic_128_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,2.75,0.6453291909882382,False
workload_4254.cpp,xcu200-fsgd2104-2-e,5.0,854.077445,154,1,1,1,2,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll,1.25,0.9439789998711264,False
workload_4270.cpp,xcu200-fsgd2104-2-e,3.33,2653.01723709,992,5,1,1,8,cyclic_8_1,block_4_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll,3.75,0.3752542367113385,False
workload_4290.cpp,xcu200-fsgd2104-2-e,3.33,572.56702317,242,3,1,6,6,block_4_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.5175821763029066,False
workload_4310.cpp,xcu200-fsgd2104-2-e,3.33,572.56702317,248,2,1,6,6,block_4_1,block_8_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,3.75,0.5507945921458375,False
workload_4350.cpp,xcu200-fsgd2104-2-e,3.33,572.41698669,342,3,1,5,7,block_2_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.517582213131081,False
workload_4366.cpp,xcu200-fsgd2104-2-e,3.33,628.2854622899999,342,3,1,5,7,block_2_1,block_32_1,cyclic_16_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,4.0,0.5174107860026436,False
workload_4380.cpp,xcu200-fsgd2104-2-e,3.33,5787.76739904,1373,2,1,5,11,block_2_1,block_2_1,block_2_1,unroll_4,unroll,unroll_16,unroll_2,unroll_2,4.75,0.1036642140159305,False
workload_4390.cpp,xcu200-fsgd2104-2-e,3.33,572.56702317,244,3,1,6,6,block_4_1,block_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.5175821763029066,False
workload_4391.cpp,xcu200-fsgd2104-2-e,3.33,3488.42035773,1001,4,1,1,7,cyclic_8_1,block_2_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll,3.25,0.2981891350478435,False
