Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_5253.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,65,1,1,1,14,block_4_1,block_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.25,0.8920294525147766,False
workload_5254.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,74,1,1,1,27,block_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_8,pipeline,unroll_2,pipeline_1,7.5,0.7909556919001285,False
workload_5255.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,85,1,2,2,2,block_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5256.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,6,3,4,cyclic_4_1,block_8_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll,unroll_32,unroll,unroll,unroll,3.5,0.9163336026536418,False
workload_5257.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,1,1,15,cyclic_8_1,block_8_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.5,0.8840097028498025,False
workload_5258.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,1,1,27,block_2_1,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline,pipeline,unroll,7.5,0.7909556919001285,False
workload_5259.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,69,1,6,2,3,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,pipeline_1,3.0,0.9327404080844266,False
workload_5260.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,79,1,1,2,27,block_2_1,block_2_1,cyclic_16_1,cyclic_4_1,complete_1,unroll,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,pipeline_1,7.75,0.7834664511439263,False
workload_5261.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,65,1,1,1,14,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll,unroll_4,pipeline,pipeline_1,pipeline_1,4.25,0.8920294639185462,False
workload_5262.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,64,1,1,1,14,block_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.25,0.8920294639185462,False
workload_5263.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,66,1,1,1,14,cyclic_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll,pipeline,unroll,4.25,0.8920294525147766,False
workload_5264.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,72,1,1,1,15,block_4_1,block_8_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll,pipeline_1,pipeline,4.5,0.8840097028498025,False
workload_5265.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,80,1,1,2,27,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_16,pipeline,unroll_2,pipeline_1,7.75,0.7834664460433884,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,70,1,2,1,1,cyclic_4_1,block_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_32,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5267.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,69,1,2,1,2,block_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll,unroll,unroll,1.5,0.9829401682293679,False
workload_5268.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,75,1,1,2,27,block_8_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline,unroll_2,pipeline_1,7.75,0.7834664511439263,False
workload_5269.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,76,1,1,2,27,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_8,pipeline_1,unroll,pipeline,7.75,0.7834664511439263,False
workload_5270.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,75,1,1,1,22,cyclic_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_32,unroll,unroll_2,pipeline_1,6.25,0.8290140345033027,False
workload_5271.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,57,1,1,1,7,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,2.5,0.9493104505344547,False
workload_5272.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,69,1,1,1,14,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,pipeline,unroll,4.25,0.8920294639185462,False
workload_5273.cpp,xcu200-fsgd2104-2-e,3.33,0.0204795,77,1,2,1,2,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,unroll,1.5,0.9829402377963485,False
workload_5274.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,71,1,1,1,14,cyclic_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline_1,unroll,4.25,0.8920294639185462,False
workload_5275.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,70,1,1,1,14,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll,unroll_8,unroll,pipeline,unroll,4.25,0.8920294525147766,False
workload_5276.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,65,1,1,1,14,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,pipeline,unroll,4.25,0.8920294525147766,False
workload_5277.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,65,1,1,1,14,block_4_1,block_8_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.25,0.8920294639185462,False
workload_5278.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,67,1,1,1,15,cyclic_16_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,pipeline,unroll,4.5,0.8840097028498025,False
workload_5279.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,78,1,1,1,27,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_32,pipeline,unroll_2,pipeline_1,7.5,0.7909556919001285,False
workload_5280.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,81,1,1,1,27,block_8_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_8,pipeline,unroll_2,unroll,7.5,0.7909556919001285,False
workload_5281.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,86,1,1,2,27,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll,unroll_32,pipeline,pipeline_1,pipeline_1,7.75,0.7834664511439263,False
workload_5282.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,83,1,2,1,2,block_2_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5283.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,74,1,1,1,27,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline,unroll_16,pipeline,unroll_2,unroll,7.5,0.7909556865744752,False
workload_5284.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,72,1,2,2,2,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5285.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,112,1,1,2,36,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,unroll,pipeline_1,10.0,0.7178997008045951,False
workload_5286.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,63,1,3,1,1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline,unroll_2,unroll,1.5,0.9829401682293679,False
workload_5287.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,72,1,1,1,16,block_2_1,block_2_1,cyclic_8_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.75,0.8760307510358701,False
workload_5288.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,76,1,2,2,2,cyclic_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_32,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5289.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,84,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5290.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,91,1,2,2,2,block_2_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5291.cpp,xcu200-fsgd2104-2-e,3.33,0.0204795,63,1,1,1,7,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_8,unroll,pipeline,pipeline_1,2.5,0.9493104476915611,False
workload_5292.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,80,1,1,1,28,block_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll,unroll_2,unroll,7.75,0.7834664511439263,False
workload_5293.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,72,1,2,1,1,cyclic_2_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5294.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,75,1,1,1,27,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_8,pipeline,pipeline,unroll,7.5,0.7909556919001285,False
workload_5295.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,1,1,15,cyclic_8_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.5,0.8840097028498025,False
workload_5296.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,59,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline,unroll_2,pipeline_1,4.0,0.9000900342421005,False
workload_5297.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,65,1,6,2,3,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,pipeline_1,pipeline_1,3.0,0.9327404080844266,False
workload_5298.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5299.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,1,1,14,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline_1,unroll,4.25,0.8920294639185462,False
workload_5300.cpp,xcu200-fsgd2104-2-e,3.33,0.0204795,82,1,2,2,2,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_32,unroll,unroll,unroll,1.75,0.9744715778511848,False
workload_5301.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,67,1,1,1,14,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline_1,unroll,4.25,0.8920294639185462,False
workload_5302.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,66,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_16,pipeline,unroll_2,pipeline_1,4.0,0.9000900342421005,False
workload_5303.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,76,1,2,1,2,block_8_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_32,unroll_2,pipeline,unroll_4,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5304.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,2,1,1,block_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5305.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,81,1,2,1,2,block_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5306.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,74,1,6,2,3,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_16,pipeline,pipeline_1,pipeline_1,3.0,0.9327404080844266,False
workload_5307.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,1,2,27,cyclic_2_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline,unroll_2,unroll,7.75,0.7834664511439263,False
workload_5308.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,105,1,1,2,34,block_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll,unroll,pipeline_1,9.5,0.7321844249852149,False
workload_5309.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,72,1,1,2,2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5310.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,81,1,1,2,28,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll,unroll_8,pipeline_1,unroll,pipeline,8.0,0.7760180196425349,False
workload_5311.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,2,1,2,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_4,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5312.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,69,1,1,1,15,cyclic_4_1,block_8_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,pipeline,unroll,4.5,0.8840097028498025,False
workload_5313.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,58,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_8,pipeline,pipeline,pipeline_1,4.0,0.9000900342421005,False
workload_5314.cpp,xcu200-fsgd2104-2-e,3.33,0.0204795,82,1,1,1,3,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_32,unroll,unroll,unroll,1.5,0.9829402377963485,False
workload_5315.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,1,1,15,block_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,unroll,unroll_2,pipeline_1,unroll_8,unroll,pipeline_1,unroll,4.5,0.8840097028498025,False
workload_5316.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,2,1,1,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5317.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,2,1,2,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_2_1,complete_1,pipeline,unroll_2,pipeline,unroll_32,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5318.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,92,1,1,2,27,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,pipeline,pipeline,pipeline_1,7.75,0.7834664511439263,False
workload_5319.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,91,1,1,2,27,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,pipeline_1,7.75,0.7834664511439263,False
workload_5320.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,1,1,15,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll,unroll_16,unroll,pipeline,unroll,4.5,0.8840097028498025,False
workload_5321.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,92,1,1,3,27,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_32,pipeline,unroll_2,unroll,8.0,0.7760180196425349,False
workload_5322.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,76,1,1,2,3,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5323.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,105,1,1,1,34,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,unroll,pipeline_1,9.25,0.739388000957741,False
workload_5324.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,66,1,6,2,3,cyclic_8_1,block_8_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll,unroll_2,unroll,3.0,0.9327404080844266,False
workload_5325.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,1,1,2,block_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_32,unroll_2,pipeline,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5326.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,70,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline,unroll_8,pipeline,pipeline,pipeline_1,4.0,0.9000900342421005,False
workload_5327.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,78,1,2,1,1,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5328.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,82,1,1,1,27,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_4,pipeline,unroll,pipeline_1,7.5,0.7909556919001285,False
workload_5329.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,93,1,2,1,2,block_2_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5330.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,70,1,2,1,1,cyclic_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5331.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,75,1,6,2,3,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll,unroll_2,unroll,3.0,0.9327404080844266,False
workload_5332.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,65,1,3,1,1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_32,unroll,unroll_2,unroll,1.5,0.9829402464922414,False
workload_5333.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5334.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,67,1,2,1,1,block_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5335.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,66,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_2,pipeline_1,4.0,0.9000900342421005,False
workload_5336.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,83,1,1,1,2,cyclic_4_1,cyclic_16_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5337.cpp,xcu200-fsgd2104-2-e,3.33,0.0204795,85,1,2,2,2,block_8_1,block_8_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_8,unroll,unroll,unroll,1.75,0.9744715778511848,False
workload_5338.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,84,1,6,3,3,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll,unroll_8,pipeline_1,unroll,pipeline,3.25,0.9245166007416287,False
workload_5339.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,87,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5340.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,74,1,2,1,1,cyclic_4_1,block_2_1,cyclic_8_1,block_2_1,complete_1,pipeline,unroll_2,pipeline,unroll_32,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5341.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,61,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,unroll,pipeline_1,4.0,0.9000900218253116,False
workload_5342.cpp,xcu200-fsgd2104-2-e,3.33,0.02048616,75,1,2,1,1,cyclic_4_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline,unroll_16,unroll,unroll,unroll,1.25,0.9914495613415973,False
workload_5343.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,91,1,2,2,2,block_4_1,block_8_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll,unroll,unroll,1.75,0.9744715836205784,False
workload_5344.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,67,1,2,1,2,block_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_8,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5345.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,77,1,1,1,28,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline,unroll_2,pipeline,unroll_32,unroll,unroll_2,unroll,7.75,0.7834664511439263,False
workload_5346.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,71,1,1,2,2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_16,unroll,unroll,unroll,1.5,0.9829402464922414,False
workload_5347.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,73,1,2,4,3,block_4_1,block_8_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll,unroll,unroll,2.5,0.9493104505344547,False
workload_5348.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,64,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_16,pipeline,unroll_2,pipeline_1,4.0,0.9000900342421005,False
workload_5349.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,83,1,1,3,27,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_8,pipeline,unroll,pipeline_1,8.0,0.7760180196425349,False
workload_5350.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,60,1,1,1,13,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,pipeline,pipeline_1,4.0,0.9000900342421005,False
workload_5351.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,2,1,1,cyclic_4_1,block_2_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,pipeline,unroll_16,unroll,unroll,unroll,1.25,0.9914497186187151,False
workload_5353.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,53,1,1,1,7,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll,pipeline,unroll,2.5,0.9493104505344547,False
workload_5354.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,83,1,4,2,2,block_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll,unroll,unroll,2.25,0.957656685641685,False
workload_5355.cpp,xcu200-fsgd2104-2-e,3.33,0.02047617,68,1,2,1,2,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll,unroll,unroll,1.5,0.9829402464922414,False
