Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Area,Weight,is_pareto
workload_3117.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,66,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_8_1,pipeline_1,1.0,0.9840913114554315,False
workload_3118.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,65,1,1,1,1,cyclic_2_1,block_4_1,block_4_1,pipeline,1.0,0.999984394971352,False
workload_3119.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,107,1,1,1,1,cyclic_2_1,block_8_1,block_128_1,pipeline,1.0,0.9840913114554315,False
workload_3120.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,65,1,1,1,1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3121.cpp,xcu200-fsgd2104-2-e,5.0,0.138845,160,1,1,1,2,block_128_1,block_64_1,cyclic_2_1,pipeline,1.25,0.9159611507175017,False
workload_3122.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,67,1,1,1,1,cyclic_4_1,block_8_1,cyclic_8_1,pipeline_1,1.0,0.9840913114554315,False
workload_3123.cpp,xcu200-fsgd2104-2-e,5.0,0.138845,100,1,1,1,1,block_32_1,block_64_1,cyclic_4_1,pipeline,1.0,0.9216216668579145,False
workload_3124.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,68,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3125.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,143,1,1,1,1,block_128_1,cyclic_8_1,block_4_1,pipeline_1,1.0,0.9216365770455961,False
workload_3126.cpp,xcu200-fsgd2104-2-e,5.0,0.138845,146,1,1,1,1,block_128_1,cyclic_16_1,cyclic_2_1,pipeline,1.0,0.9216216668579145,False
workload_3127.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline,1.0,1.0,True
workload_3128.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,67,1,1,1,1,cyclic_2_1,block_16_1,cyclic_2_1,pipeline,1.0,0.999984394971352,False
workload_3129.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,pipeline,1.0,1.0,True
workload_3130.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,66,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3131.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,79,1,1,1,1,cyclic_2_1,block_64_1,cyclic_2_1,pipeline,1.0,0.999984394971352,False
workload_3132.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,67,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3133.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline,1.0,1.0,True
workload_3134.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,70,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3135.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,70,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_8_1,pipeline_1,1.0,0.9840913114554315,False
workload_3136.cpp,xcu200-fsgd2104-2-e,5.0,0.138765,84,1,1,1,1,cyclic_8_1,cyclic_64_1,cyclic_4_1,pipeline_1,1.0,0.9218602460954204,False
workload_3137.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,1.0,1.0,True
workload_3138.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline,1.0,1.0,True
workload_3139.cpp,xcu200-fsgd2104-2-e,5.0,0.13876,72,1,1,1,1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,1.0,0.9218751584477156,False
workload_3140.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,66,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline,1.0,0.999984394971352,False
workload_3141.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline_1,1.0,1.0,True
workload_3142.cpp,xcu200-fsgd2104-2-e,5.0,0.118285,73,1,1,1,1,cyclic_2_1,block_32_1,cyclic_8_1,pipeline_1,1.0,0.9840758449620541,False
workload_3143.cpp,xcu200-fsgd2104-2-e,5.0,0.51852,73,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_4,1.0,0.17946641842844088,False
workload_3144.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,65,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline,1.0,1.0,True
workload_3145.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,148,1,1,1,1,block_128_1,cyclic_8_1,cyclic_4_1,pipeline,1.0,0.9216365770455961,False
workload_3146.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,70,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3147.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,65,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,1.0,0.999984394971352,False
workload_3148.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,pipeline,1.0,1.0,True
workload_3149.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,80,1,1,1,1,cyclic_4_1,cyclic_64_1,cyclic_2_1,pipeline_1,1.0,0.999984394971352,False
workload_3150.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,102,1,1,1,1,cyclic_4_1,block_128_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3151.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,pipeline,1.0,1.0,True
workload_3152.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,65,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,1.0,1.0,True
workload_3153.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,1.0,1.0,True
workload_3154.cpp,xcu200-fsgd2104-2-e,5.0,0.118285,122,1,1,1,1,cyclic_2_1,block_64_1,block_128_1,pipeline,1.0,0.9840758449620541,False
workload_3155.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3156.cpp,xcu200-fsgd2104-2-e,5.0,0.118285,103,1,1,1,1,cyclic_2_1,cyclic_4_1,block_128_1,pipeline,1.0,0.9840758449620541,False
workload_3157.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,69,1,1,1,1,cyclic_2_1,block_16_1,block_4_1,pipeline,1.0,0.999984394971352,False
workload_3158.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,69,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3159.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,65,1,1,1,1,cyclic_2_1,block_4_1,block_2_1,pipeline,1.0,0.999984394971352,False
workload_3160.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3161.cpp,xcu200-fsgd2104-2-e,5.0,0.138845,153,1,1,1,2,block_128_1,block_32_1,cyclic_4_1,pipeline,1.25,0.9159611507175017,False
workload_3162.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,65,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline,1.0,1.0,True
workload_3163.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,64,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3164.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3165.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,80,1,1,1,1,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,1.0,0.999984394971352,False
workload_3166.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,pipeline,1.0,1.0,True
workload_3167.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,65,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,1.0,1.0,True
workload_3168.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,1.0,1.0,True
workload_3169.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,pipeline,1.0,1.0,True
workload_3170.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline,1.0,1.0,True
workload_3171.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,70,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline,1.0,1.0,True
workload_3172.cpp,xcu200-fsgd2104-2-e,5.0,0.13876,70,1,1,1,1,cyclic_8_1,block_8_1,block_2_1,pipeline_1,1.0,0.9218751584477156,False
workload_3173.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,pipeline_1,1.0,1.0,True
workload_3174.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,68,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,1.0,1.0,True
workload_3175.cpp,xcu200-fsgd2104-2-e,5.0,0.138765,68,1,1,1,1,cyclic_8_1,cyclic_2_1,block_2_1,pipeline_1,1.0,0.9218602460954204,False
workload_3176.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3177.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,105,1,1,1,1,block_64_1,cyclic_8_1,block_4_1,pipeline,1.0,0.9216365770455961,False
workload_3178.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,65,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,pipeline,1.0,0.999984394971352,False
workload_3179.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline,1.0,1.0,True
workload_3180.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,73,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3181.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,101,1,1,1,1,block_64_1,block_8_1,cyclic_2_1,pipeline_1,1.0,0.9216365770455961,False
workload_3182.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,72,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3183.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,66,1,1,1,1,cyclic_4_1,block_4_1,block_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3184.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,70,1,1,1,1,cyclic_4_1,block_16_1,cyclic_4_1,pipeline_1,1.0,0.999984394971352,False
workload_3185.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,66,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3186.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline_1,1.0,1.0,True
workload_3187.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,pipeline,1.0,1.0,True
workload_3188.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline,1.0,1.0,True
workload_3189.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline,1.0,1.0,True
workload_3190.cpp,xcu200-fsgd2104-2-e,5.0,0.31756,68,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,unroll_2,1.0,0.47510887728106643,False
workload_3191.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,71,1,1,1,1,cyclic_2_1,block_8_1,block_16_1,pipeline,1.0,0.9840913114554315,False
workload_3192.cpp,xcu200-fsgd2104-2-e,5.0,0.11828,68,1,1,1,1,cyclic_2_1,cyclic_8_1,block_8_1,pipeline,1.0,0.9840913114554315,False
workload_3193.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,144,1,1,1,1,block_128_1,block_8_1,cyclic_4_1,pipeline_1,1.0,0.9216365770455961,False
workload_3194.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline,1.0,1.0,True
workload_3195.cpp,xcu200-fsgd2104-2-e,5.0,0.13884,142,1,1,1,1,block_128_1,cyclic_8_1,cyclic_2_1,pipeline_1,1.0,0.9216365770455961,False
workload_3196.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,67,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,pipeline,1.0,0.999984394971352,False
workload_3197.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,69,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,pipeline,1.0,1.0,True
workload_3198.cpp,xcu200-fsgd2104-2-e,5.0,0.13876,70,1,1,1,1,cyclic_8_1,block_8_1,cyclic_4_1,pipeline_1,1.0,0.9218751584477156,False
workload_3199.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,1.0,1.0,True
workload_3200.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,65,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,pipeline_1,1.0,1.0,True
workload_3201.cpp,xcu200-fsgd2104-2-e,5.0,0.118285,105,1,1,1,1,cyclic_2_1,block_4_1,block_128_1,pipeline_1,1.0,0.9840758449620541,False
workload_3202.cpp,xcu200-fsgd2104-2-e,5.0,0.113165,99,1,1,1,1,cyclic_2_1,block_128_1,cyclic_2_1,pipeline_1,1.0,0.999984394971352,False
workload_3203.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,66,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,pipeline_1,1.0,1.0,True
workload_3204.cpp,xcu200-fsgd2104-2-e,5.0,0.11316,67,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,pipeline,1.0,1.0,True
workload_3205.cpp,xcu200-fsgd2104-2-e,3.33,0.26775864,106,1,1,1,1,cyclic_16_1,cyclic_128_1,cyclic_4_1,unroll_2,1.0,0.4128082375124823,False
workload_3206.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,115,1,1,1,1,cyclic_32_1,cyclic_128_1,block_8_1,pipeline,1.0,0.9231228789348576,False
workload_3207.cpp,xcu200-fsgd2104-2-e,3.33,0.07889436,121,1,1,1,1,block_2_1,block_128_1,cyclic_64_1,pipeline,1.0,0.9867329770245414,False
workload_3208.cpp,xcu200-fsgd2104-2-e,3.33,0.51114168,154,1,1,1,1,block_2_1,block_8_1,cyclic_128_1,unroll_8,1.0,0.10442786541648288,False
workload_3209.cpp,xcu200-fsgd2104-2-e,3.33,0.14670648,194,1,1,1,2,block_32_1,block_4_1,block_64_1,unroll_8,1.25,0.7455736512245951,False
workload_3210.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,97,1,1,1,1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,1.0,0.9357097546342166,False
workload_3211.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,113,1,1,1,1,cyclic_2_1,block_32_1,block_128_1,pipeline_1,1.0,0.986948842255118,False
workload_3212.cpp,xcu200-fsgd2104-2-e,3.33,0.09641016,126,1,1,1,1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_16,1.0,0.9212033728552739,False
workload_3213.cpp,xcu200-fsgd2104-2-e,3.33,0.43740216,111,1,1,1,1,cyclic_32_1,block_16_1,block_32_1,unroll_4,1.0,0.14658447308757236,False
workload_3214.cpp,xcu200-fsgd2104-2-e,3.33,0.092574,160,1,7,3,4,cyclic_2_1,block_8_1,cyclic_4_1,unroll_32,3.75,0.689839947647069,False
workload_3215.cpp,xcu200-fsgd2104-2-e,3.33,0.1042956,262,1,10,4,6,block_4_1,block_32_1,cyclic_8_1,unroll_32,5.25,0.5468927625115869,False
workload_3216.cpp,xcu200-fsgd2104-2-e,3.33,0.43313976,112,1,1,1,1,cyclic_32_1,block_4_1,block_4_1,unroll_8,1.0,0.15038407355717903,False
workload_3217.cpp,xcu200-fsgd2104-2-e,3.33,0.10035288,215,1,7,4,6,block_2_1,block_8_1,cyclic_32_1,unroll_32,4.5,0.6147299683909493,False
workload_3218.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,73,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_2_1,pipeline,1.0,0.9356974282116897,False
workload_3219.cpp,xcu200-fsgd2104-2-e,3.33,0.09253071,81,1,1,1,1,block_32_1,cyclic_4_1,cyclic_2_1,pipeline,1.0,0.9355002178144568,False
workload_3220.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,91,1,1,1,1,cyclic_16_1,block_64_1,block_16_1,pipeline_1,1.0,0.9231228789348576,False
workload_3221.cpp,xcu200-fsgd2104-2-e,3.33,0.19188792,146,1,1,1,2,block_64_1,cyclic_2_1,block_2_1,unroll_4,1.25,0.6074414725992725,False
workload_3222.cpp,xcu200-fsgd2104-2-e,3.33,0.1047484799999999,199,1,1,2,2,block_4_1,cyclic_16_1,block_64_1,unroll_16,1.5,0.8763941404260308,False
workload_3223.cpp,xcu200-fsgd2104-2-e,3.33,0.17739576,93,1,1,1,1,block_4_1,block_16_1,block_32_1,unroll_4,1.0,0.6509205693995533,False
workload_3224.cpp,xcu200-fsgd2104-2-e,3.33,0.10253736,569,1,12,5,11,cyclic_128_1,cyclic_16_1,cyclic_64_1,unroll_64,7.25,0.39375645772817547,False
workload_3225.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,158,1,1,1,1,cyclic_128_1,block_8_1,cyclic_32_1,unroll_2,1.0,0.11723030102580001,False
workload_3226.cpp,xcu200-fsgd2104-2-e,3.33,0.10688634,486,1,9,9,8,block_32_1,cyclic_4_1,block_2_1,unroll_32,6.75,0.4277792663321738,False
workload_3227.cpp,xcu200-fsgd2104-2-e,3.33,0.43825464,90,1,1,1,1,cyclic_8_1,cyclic_2_1,block_64_1,unroll_2,1.0,0.14584242581120294,False
workload_3228.cpp,xcu200-fsgd2104-2-e,3.33,0.4553042399999999,89,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_64_1,unroll_2,1.0,0.13225257751244412,False
workload_3229.cpp,xcu200-fsgd2104-2-e,3.33,0.11750904,280,1,10,4,6,block_8_1,cyclic_32_1,cyclic_64_1,unroll_32,5.25,0.5378797644809435,False
workload_3230.cpp,xcu200-fsgd2104-2-e,3.33,0.41097528,66,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,1.0,0.17254291115693474,False
workload_3231.cpp,xcu200-fsgd2104-2-e,3.33,0.47014938,699,1,2,7,5,block_32_1,cyclic_64_1,block_4_1,unroll_32,3.75,0.11692641365968688,False
workload_3232.cpp,xcu200-fsgd2104-2-e,3.33,0.11633688,563,1,22,9,13,block_8_1,block_4_1,block_2_1,unroll_64,11.25,0.17988724848439078,False
workload_3233.cpp,xcu200-fsgd2104-2-e,3.33,0.11559096,300,1,10,4,7,block_8_1,block_32_1,block_2_1,unroll_32,5.5,0.5190828227193843,False
workload_3234.cpp,xcu200-fsgd2104-2-e,3.33,0.47491128,121,1,1,1,1,cyclic_64_1,cyclic_32_1,block_2_1,unroll_4,1.0,0.11957028806200423,False
workload_3235.cpp,xcu200-fsgd2104-2-e,3.33,0.41204088,153,1,1,1,1,cyclic_2_1,block_2_1,block_16_1,unroll_16,1.0,0.17138542571067547,False
workload_3236.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,120,1,1,1,1,cyclic_64_1,block_4_1,cyclic_64_1,unroll_2,1.0,0.11723030102580001,False
workload_3237.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,113,1,1,1,1,cyclic_64_1,cyclic_64_1,cyclic_4_1,pipeline,1.0,0.9357097546342166,False
workload_3238.cpp,xcu200-fsgd2104-2-e,3.33,0.09594063,138,1,1,1,2,block_64_1,cyclic_8_1,cyclic_128_1,pipeline_1,1.25,0.9174600389411177,False
workload_3239.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,123,1,1,1,1,cyclic_64_1,cyclic_16_1,cyclic_64_1,unroll_2,1.0,0.11723030102580001,False
workload_3240.cpp,xcu200-fsgd2104-2-e,3.33,0.40863096,144,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_16,1.0,0.1751221459708836,False
workload_3241.cpp,xcu200-fsgd2104-2-e,3.33,0.11985336,1192,1,22,20,19,block_8_1,block_16_1,block_128_1,unroll_64,15.5,0.10008981506487775,False
workload_3242.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,76,1,1,1,1,cyclic_16_1,cyclic_8_1,block_16_1,pipeline_1,1.0,0.9231228789348576,False
workload_3244.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,64,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,pipeline,1.0,1.0,True
workload_3245.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,66,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,1.0,0.47340684945232125,False
workload_3246.cpp,xcu200-fsgd2104-2-e,3.33,0.09982008,121,1,1,1,1,cyclic_2_1,block_4_1,block_16_1,unroll_16,1.0,0.908738760023904,False
workload_3247.cpp,xcu200-fsgd2104-2-e,3.33,0.19444536,137,1,1,1,1,block_32_1,cyclic_4_1,block_64_1,unroll_4,1.0,0.6008701732949859,False
workload_3248.cpp,xcu200-fsgd2104-2-e,3.33,0.09747576,116,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_32_1,unroll_16,1.0,0.9172979417104149,False
workload_3249.cpp,xcu200-fsgd2104-2-e,3.33,0.43825464,94,1,1,1,1,cyclic_16_1,cyclic_2_1,block_64_1,unroll_2,1.0,0.14584242581120294,False
workload_3250.cpp,xcu200-fsgd2104-2-e,3.33,0.11750904,262,1,10,4,6,block_8_1,cyclic_32_1,cyclic_32_1,unroll_32,5.25,0.5378797644809435,False
workload_3251.cpp,xcu200-fsgd2104-2-e,3.33,0.43313976,109,1,1,1,1,cyclic_32_1,cyclic_2_1,block_4_1,unroll_8,1.0,0.15038407355717903,False
workload_3252.cpp,xcu200-fsgd2104-2-e,3.33,0.10013976,358,1,19,7,10,cyclic_64_1,cyclic_8_1,cyclic_64_1,unroll_64,9.25,0.2717403022104208,False
workload_3253.cpp,xcu200-fsgd2104-2-e,3.33,0.10035288,230,1,7,4,6,block_2_1,block_8_1,cyclic_64_1,unroll_32,4.5,0.6147299683909493,False
workload_3254.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,109,1,1,1,1,cyclic_16_1,cyclic_4_1,block_128_1,pipeline,1.0,0.9231228789348576,False
workload_3255.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,67,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_2,1.0,0.47340684945232125,False
workload_3256.cpp,xcu200-fsgd2104-2-e,3.33,0.07548111,69,1,1,1,1,block_4_1,block_16_1,cyclic_2_1,pipeline,1.0,0.9997953425954538,False
workload_3257.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,77,1,1,1,1,cyclic_16_1,cyclic_16_1,block_16_1,pipeline_1,1.0,0.9231228789348576,False
workload_3258.cpp,xcu200-fsgd2104-2-e,3.33,0.11559096,273,1,10,4,6,block_8_1,block_16_1,block_2_1,unroll_32,5.25,0.5393750698996359,False
workload_3259.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,99,1,1,1,1,cyclic_2_1,cyclic_128_1,block_2_1,unroll_2,1.0,0.47340684945232125,False
workload_3260.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,107,1,1,1,1,cyclic_64_1,cyclic_16_1,cyclic_16_1,unroll_2,1.0,0.11723030102580001,False
workload_3261.cpp,xcu200-fsgd2104-2-e,3.33,0.13477176,131,1,1,1,2,cyclic_64_1,block_8_1,block_2_1,unroll_8,1.25,0.784689827530661,False
workload_3262.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,149,1,1,1,1,cyclic_128_1,block_8_1,cyclic_32_1,pipeline_1,1.0,0.923135112269793,False
workload_3263.cpp,xcu200-fsgd2104-2-e,3.33,0.09641016,126,1,1,1,1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_16,1.0,0.9212033728552739,False
workload_3264.cpp,xcu200-fsgd2104-2-e,3.33,0.17824824,90,1,1,1,1,cyclic_8_1,block_16_1,block_32_1,unroll_4,1.0,0.6483614523387442,False
workload_3265.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,98,1,1,1,1,cyclic_16_1,block_64_1,block_32_1,pipeline_1,1.0,0.9231228789348576,False
workload_3266.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,104,1,1,1,1,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,1.0,0.986948842255118,False
workload_3267.cpp,xcu200-fsgd2104-2-e,3.33,0.1356242399999999,89,1,1,1,1,cyclic_16_1,cyclic_8_1,cyclic_8_1,unroll_8,1.0,0.7836153725462214,False
workload_3268.cpp,xcu200-fsgd2104-2-e,3.33,0.46404216,184,1,1,1,1,block_4_1,cyclic_32_1,cyclic_2_1,unroll_16,1.0,0.12621139534135947,False
workload_3269.cpp,xcu200-fsgd2104-2-e,3.33,0.14244408,228,1,1,1,3,block_64_1,cyclic_8_1,block_4_1,unroll_8,1.5,0.7548463242018619,False
workload_3270.cpp,xcu200-fsgd2104-2-e,3.33,0.0941724,334,1,15,6,8,cyclic_2_1,block_8_1,block_2_1,unroll_64,7.5,0.3786574213800552,False
workload_3271.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,73,1,1,1,1,cyclic_8_1,cyclic_8_1,block_16_1,pipeline_1,1.0,0.9231228789348576,False
workload_3272.cpp,xcu200-fsgd2104-2-e,3.33,0.4783212,169,1,1,1,2,cyclic_128_1,cyclic_2_1,cyclic_32_1,unroll_4,1.25,0.11764405257863163,False
workload_3273.cpp,xcu200-fsgd2104-2-e,3.33,0.5371956,824,1,4,3,6,block_8_1,cyclic_128_1,cyclic_2_1,unroll_64,3.5,0.10000000000000003,False
