Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_2042.cpp,xcu200-fsgd2104-2-e,3.33,68.95641789,807,1,1,5,11,block_2_1,unroll_2,unroll_32,pipeline,unroll,4.5,0.24330078049832368,False
workload_2043.cpp,xcu200-fsgd2104-2-e,3.33,73.27508157000001,978,1,1,5,13,block_4_1,unroll_2,unroll_32,pipeline,pipeline,5.0,0.20801912838334286,False
workload_2044.cpp,xcu200-fsgd2104-2-e,3.33,41.79743073,1424,1,1,8,19,complete_1,unroll_8,unroll_16,pipeline_1,unroll,7.25,0.3270174811883759,False
workload_2049.cpp,xcu200-fsgd2104-2-e,3.33,65.8542465,2469,1,1,7,24,cyclic_8_1,unroll_32,unroll_4,pipeline,pipeline_1,8.25,0.1729765287329815,False
workload_2050.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,327,1,1,2,4,cyclic_4_1,unroll_16,pipeline,unroll,pipeline_1,2.0,0.9086936316419033,False
workload_2051.cpp,xcu200-fsgd2104-2-e,3.33,64.69504353,360,1,1,1,4,block_8_1,unroll_8,unroll_4,pipeline,unroll,1.75,0.31843605530388197,False
workload_2054.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,219,1,1,1,2,cyclic_8_1,unroll_8,pipeline,pipeline,pipeline,1.25,0.9765259442023312,False
workload_2057.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,1,1,1,1,block_4_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9995936925061776,False
workload_2059.cpp,xcu200-fsgd2104-2-e,3.33,89.27397333,718,1,1,2,6,complete_1,unroll_4,unroll_8,unroll,pipeline,2.5,0.15698609362638993,False
workload_2060.cpp,xcu200-fsgd2104-2-e,3.33,50.08694625,2185,1,1,12,29,block_4_1,unroll_8,unroll_16,pipeline_1,pipeline,10.75,0.1626665121458589,False
workload_2061.cpp,xcu200-fsgd2104-2-e,3.33,73.27462869,414,1,1,2,6,block_2_1,unroll_4,unroll_8,pipeline,pipeline,2.5,0.24614263657703844,False
workload_2065.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,217,1,1,1,2,complete_1,unroll_8,pipeline,pipeline,pipeline,1.25,0.9765259442023312,False
workload_2067.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,130,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2070.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,1609,1,1,8,22,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline,8.0,0.2907996655676024,False
workload_2071.cpp,xcu200-fsgd2104-2-e,3.33,42.6667905,737,1,1,4,11,cyclic_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,4.25,0.45649554908353507,False
workload_2072.cpp,xcu200-fsgd2104-2-e,3.33,65.85464277,1837,1,1,7,21,cyclic_4_1,unroll_4,unroll_32,pipeline,pipeline,7.5,0.19010894482567786,False
workload_2075.cpp,xcu200-fsgd2104-2-e,3.33,50.08762557,508,1,1,3,7,block_4_1,unroll_2,unroll_16,pipeline_1,pipeline,3.0,0.43249662155149826,False
workload_2081.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,132,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline,pipeline,1.0,0.30768843316078004,False
workload_2082.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,236,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline,pipeline_1,1.25,0.3111765075026457,False
workload_2083.cpp,xcu200-fsgd2104-2-e,3.33,73.73883069,150,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline,pipeline,1.0,0.25073757848728173,False
workload_2084.cpp,xcu200-fsgd2104-2-e,3.33,69.27524541,499,1,1,2,6,block_4_1,unroll_2,unroll_16,pipeline,unroll,2.5,0.27473550800693874,False
workload_2085.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216,1,1,1,2,cyclic_2_1,unroll_8,pipeline,pipeline,pipeline,1.25,0.9765259442023312,False
workload_2086.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,654,1,1,3,9,block_8_1,unroll_2,unroll_32,pipeline,pipeline,3.5,0.2848191543407992,False
workload_2087.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,594,1,1,4,10,cyclic_2_1,unroll_32,pipeline,pipeline_1,pipeline_1,4.0,0.7405694929772862,False
workload_2088.cpp,xcu200-fsgd2104-2-e,3.33,90.43379901,155,1,1,1,1,complete_1,unroll_2,unroll_2,unroll,pipeline_1,1.0,0.15589509234776622,False
workload_2089.cpp,xcu200-fsgd2104-2-e,3.33,73.27440225,501,1,1,3,6,block_4_1,unroll_8,unroll_4,pipeline,pipeline,2.75,0.2434978393882145,False
workload_2090.cpp,xcu200-fsgd2104-2-e,3.33,42.66696033,2408,1,1,8,27,cyclic_8_1,unroll_8,unroll_16,pipeline_1,pipeline,9.25,0.24386162034632428,False
workload_2094.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,828,1,1,4,11,cyclic_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,4.25,0.456487906310979,False
workload_2096.cpp,xcu200-fsgd2104-2-e,3.33,95.07049767,973,1,1,3,9,cyclic_4_1,unroll_16,unroll_2,unroll,pipeline_1,3.5,0.13020711754987166,False
workload_2097.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1207,1,1,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll,pipeline_1,9.25,1.0,True
workload_2098.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2099.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,334,1,1,2,5,complete_1,unroll_16,pipeline,pipeline_1,unroll,2.25,0.8864526490703512,False
workload_2100.cpp,xcu200-fsgd2104-2-e,3.33,65.75297121,656,1,1,3,9,complete_1,unroll_8,unroll_8,pipeline,pipeline_1,3.5,0.2855760951914976,False
workload_2101.cpp,xcu200-fsgd2104-2-e,3.33,65.79644769000001,229,1,1,1,2,complete_1,unroll_8,unroll_2,pipeline,pipeline,1.25,0.31166667273627335,False
workload_2102.cpp,xcu200-fsgd2104-2-e,3.33,50.11660989,819,1,1,5,12,block_2_1,unroll_2,unroll_32,pipeline_1,unroll,4.75,0.37256780549710267,False
workload_2104.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,217,1,1,1,2,complete_1,unroll_8,pipeline_1,pipeline,unroll,1.25,0.9765259442023312,False
workload_2105.cpp,xcu200-fsgd2104-2-e,3.33,65.79633447,372,1,1,1,4,complete_1,unroll_16,unroll_2,pipeline,unroll,1.75,0.30922676382127023,False
workload_2107.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216,1,1,1,2,cyclic_8_1,unroll_8,pipeline,pipeline,unroll,1.25,0.9765259442023312,False
workload_2109.cpp,xcu200-fsgd2104-2-e,3.33,50.08762557,302,1,1,1,3,block_4_1,unroll_2,unroll_8,pipeline_1,pipeline,1.5,0.4616806741079409,False
workload_2110.cpp,xcu200-fsgd2104-2-e,3.33,63.76822461,210,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline,unroll,1.0,0.32936858154110393,False
workload_2111.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127,1,1,1,1,block_8_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2112.cpp,xcu200-fsgd2104-2-e,3.33,65.85464277,229,1,1,1,2,complete_1,unroll_4,unroll_4,pipeline,pipeline,1.25,0.31118029038802525,False
workload_2113.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,128,1,1,1,1,cyclic_8_1,unroll_2,pipeline,unroll,pipeline,1.0,0.9999843710924153,False
workload_2114.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,130,1,1,1,1,complete_1,unroll_2,unroll_2,pipeline,unroll,1.0,0.30768843316078004,False
workload_2115.cpp,xcu200-fsgd2104-2-e,3.33,73.27440225,2142,1,1,11,26,block_4_1,unroll_8,unroll_16,pipeline,pipeline,9.75,0.12416407577763475,False
workload_2121.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,125,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2122.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,126,1,1,1,1,complete_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2123.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,127,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9995936925061776,False
workload_2124.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,155,1,1,1,1,cyclic_4_1,unroll_4,pipeline,pipeline,pipeline,1.0,0.9996093180211946,False
workload_2125.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2126.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216,1,1,1,2,cyclic_4_1,unroll_8,pipeline,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2127.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,215,1,1,1,2,cyclic_8_1,unroll_8,pipeline,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2128.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,213,1,1,1,2,complete_1,unroll_8,pipeline,pipeline,unroll,1.25,0.9765259442023312,False
workload_2129.cpp,xcu200-fsgd2104-2-e,3.33,42.66718677,370,1,1,2,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,pipeline,2.25,0.5321633548267447,False
workload_2130.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline,unroll,1.0,0.9995936925061776,False
workload_2131.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,128,1,1,1,1,complete_1,unroll_2,pipeline,unroll,pipeline,1.0,0.9999843710924153,False
workload_2132.cpp,xcu200-fsgd2104-2-e,3.33,50.08717269,972,1,1,6,14,block_4_1,unroll_4,unroll_16,pipeline_1,pipeline,5.5,0.3441215254042757,False
workload_2133.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,1,1,1,1,block_4_1,unroll_2,pipeline,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2134.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156,1,1,1,1,cyclic_8_1,unroll_4,pipeline,unroll,pipeline,1.0,1.0,True
workload_2135.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,431,1,1,1,5,cyclic_4_1,unroll_2,unroll_16,pipeline,pipeline_1,2.0,0.30671400584388586,False
workload_2136.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,367,1,1,2,5,block_8_1,unroll_16,unroll_2,pipeline_1,unroll,2.25,0.5321672436710203,False
workload_2137.cpp,xcu200-fsgd2104-2-e,3.33,42.66763965,1872,1,1,8,23,cyclic_4_1,unroll_2,unroll_64,pipeline_1,pipeline_1,8.25,0.280899325339523,False
workload_2138.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,596,1,1,4,10,complete_1,unroll_32,pipeline,pipeline,pipeline,4.0,0.7405694929772862,False
workload_2139.cpp,xcu200-fsgd2104-2-e,3.33,65.79644769000001,230,1,1,1,2,complete_1,unroll_8,unroll_2,pipeline,unroll,1.25,0.31166667273627335,False
workload_2140.cpp,xcu200-fsgd2104-2-e,3.33,65.79633447,368,1,1,1,4,complete_1,unroll_16,unroll_2,pipeline,pipeline,1.75,0.30922676382127023,False
workload_2141.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,218,1,1,1,2,complete_1,unroll_8,pipeline,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2142.cpp,xcu200-fsgd2104-2-e,3.33,63.71682273,1434,1,1,7,17,complete_1,unroll_8,unroll_16,pipeline,unroll,6.5,0.22561308868278654,False
workload_2143.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,223,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2144.cpp,xcu200-fsgd2104-2-e,3.33,65.85441632999999,234,1,1,1,2,cyclic_2_1,unroll_8,unroll_2,pipeline,pipeline,1.25,0.31118218184340596,False
workload_2145.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9995936925061776,False
workload_2146.cpp,xcu200-fsgd2104-2-e,3.33,90.20113191,2042,1,1,5,14,complete_1,unroll_16,unroll_4,unroll,pipeline_1,5.25,0.13246672430314949,False
workload_2147.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,674,1,1,4,10,block_8_1,unroll_16,unroll_4,pipeline_1,unroll,4.0,0.4675323011767534,False
workload_2148.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,591,1,1,4,10,cyclic_2_1,unroll_32,pipeline,pipeline,pipeline,4.0,0.7405694929772862,False
workload_2149.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127,1,1,1,1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2151.cpp,xcu200-fsgd2104-2-e,3.33,65.8542465,729,1,1,3,10,cyclic_2_1,unroll_32,unroll_2,pipeline,pipeline_1,3.75,0.2798650334691405,False
workload_2152.cpp,xcu200-fsgd2104-2-e,3.33,65.85509565,162,1,1,1,1,complete_1,unroll_2,unroll_4,pipeline,pipeline,1.0,0.31155023760719514,False
workload_2153.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,334,1,1,2,5,cyclic_2_1,unroll_16,pipeline,pipeline_1,pipeline,2.25,0.8864526490703512,False
workload_2154.cpp,xcu200-fsgd2104-2-e,3.33,42.66684711,1834,1,1,8,23,cyclic_4_1,unroll_16,unroll_8,pipeline_1,pipeline,8.25,0.280903507882802,False
workload_2155.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,pipeline,1.0,0.9999843710924153,False
workload_2156.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1214,1,1,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll,unroll,9.25,0.3966032087728768,False
workload_2157.cpp,xcu200-fsgd2104-2-e,3.33,94.14294282,3060,1,1,6,19,cyclic_8_1,unroll_32,unroll_2,unroll,pipeline_1,6.75,0.11119981043265456,False
workload_2158.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,126,1,1,1,1,cyclic_2_1,unroll_2,pipeline,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2159.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,126,1,1,1,1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline,1.0,0.9999843710924153,False
workload_2160.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,158,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_2161.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,209,1,1,1,2,block_2_1,unroll_8,pipeline,unroll,pipeline_1,1.25,0.9767156671644143,False
workload_2162.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,211,1,1,1,2,complete_1,unroll_8,pipeline,pipeline,pipeline_1,1.25,0.9765259442023312,False
workload_2163.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,132,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2164.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,336,1,1,2,5,complete_1,unroll_16,pipeline,unroll,unroll,2.25,0.8864526490703512,False
workload_2165.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9995936925061776,False
workload_2166.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,215,1,1,1,2,cyclic_4_1,unroll_8,pipeline,pipeline_1,pipeline_1,1.25,0.9765259442023312,False
workload_2167.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,336,1,1,2,5,block_8_1,unroll_16,pipeline,pipeline_1,pipeline,2.25,0.8864526490703512,False
workload_2168.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,216,1,1,1,2,complete_1,unroll_8,pipeline_1,pipeline,pipeline_1,1.25,0.9765259442023312,False
workload_2169.cpp,xcu200-fsgd2104-2-e,3.33,66.31884477,133,1,1,1,1,block_8_1,unroll_2,unroll_2,pipeline,pipeline,1.0,0.30768843316078004,False
workload_2170.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,unroll,1.0,0.9995936925061776,False
workload_2171.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9995936925061776,False
workload_2172.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,157,1,1,1,1,block_4_1,unroll_4,pipeline,pipeline,pipeline,1.0,0.9996093180211946,False
workload_2173.cpp,xcu200-fsgd2104-2-e,3.33,42.66718677,321,1,1,1,3,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll,1.5,0.5468481595653741,False
workload_2174.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,221,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,unroll,1.25,0.9765259442023312,False
workload_2175.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,218,1,1,1,2,block_4_1,unroll_8,pipeline,pipeline,pipeline,1.25,0.9765259442023312,False
workload_2176.cpp,xcu200-fsgd2104-2-e,3.33,41.73968853,361,1,1,2,5,complete_1,unroll_4,unroll_8,pipeline_1,pipeline,2.25,0.5428347013905542,False
workload_2177.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,581,1,1,4,9,block_8_1,unroll_32,pipeline_1,unroll,pipeline_1,3.75,0.7606561661563025,False
workload_2178.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1178,1,1,10,25,cyclic_8_1,unroll_64,pipeline,unroll,unroll,9.25,0.3966032087728768,False
workload_2179.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,pipeline,1.0,0.9996093180211946,False
workload_2180.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2181.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1197,1,1,10,25,cyclic_4_1,unroll_64,pipeline_1,unroll,pipeline_1,9.25,1.0,True
workload_2182.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,128,1,1,1,1,cyclic_8_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2183.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,129,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9995936925061776,False
workload_2184.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,1,1,1,1,cyclic_2_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9995936925061776,False
workload_2185.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,129,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2186.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,601,1,1,4,9,cyclic_8_1,unroll_32,pipeline,pipeline_1,unroll,3.75,0.7604945999624888,False
workload_2187.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127,1,1,1,1,block_4_1,unroll_2,pipeline,unroll,pipeline,1.0,0.9999843710924153,False
workload_2188.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1177,1,1,10,25,cyclic_8_1,unroll_64,pipeline,unroll,pipeline_1,9.25,1.0,True
workload_2189.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9995936925061776,False
workload_2190.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,1,1,1,1,cyclic_4_1,unroll_4,pipeline,pipeline_1,pipeline,1.0,0.9996093180211946,False
workload_2191.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1174,1,1,10,25,cyclic_2_1,unroll_64,pipeline,unroll,pipeline_1,9.25,1.0,True
workload_2192.cpp,xcu200-fsgd2104-2-e,3.33,12.13560225,334,1,1,2,5,complete_1,unroll_16,pipeline,pipeline,unroll,2.25,0.8864526490703512,False
workload_2193.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,128,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2194.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,214,1,1,1,2,cyclic_2_1,unroll_8,pipeline,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2195.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1212,1,1,9,22,cyclic_8_1,unroll_64,pipeline,pipeline,unroll,8.25,1.0,True
workload_2197.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,327,1,1,2,4,cyclic_2_1,unroll_16,pipeline_1,unroll,pipeline_1,2.0,0.9086936316419033,False
workload_2198.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,133,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.9995936925061776,False
workload_2199.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156,1,1,1,1,complete_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_2200.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156,1,1,1,1,cyclic_4_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_2201.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,220,1,1,1,2,cyclic_4_1,unroll_8,pipeline_1,pipeline_1,pipeline,1.25,0.9765259442023312,False
workload_2202.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,132,1,1,1,1,cyclic_4_1,unroll_2,pipeline,pipeline,unroll,1.0,0.9995936925061776,False
workload_2203.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,129,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll,pipeline,1.0,0.9999843710924153,False
workload_2204.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,1,1,1,1,cyclic_8_1,unroll_2,pipeline,unroll,unroll,1.0,0.9995936925061776,False
workload_2205.cpp,xcu200-fsgd2104-2-e,3.33,95.07129021000002,171,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll,pipeline,1.0,0.13773189692594232,False
workload_2206.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,215,1,1,1,2,complete_1,unroll_8,pipeline_1,unroll,pipeline_1,1.25,0.9767156671644143,False
workload_2207.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,216,1,1,1,2,block_2_1,unroll_8,pipeline_1,unroll,pipeline_1,1.25,0.9767156671644143,False
workload_2208.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,133,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline,pipeline,1.0,0.9995936925061776,False
workload_2209.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,132,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline,1.0,0.9995936925061776,False
workload_2210.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1186,1,1,10,25,complete_1,unroll_64,pipeline,unroll,unroll,9.25,0.3966032087728768,False
workload_2211.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1211,1,1,10,25,block_2_1,unroll_64,pipeline_1,unroll,unroll,9.25,0.3966032087728768,False
workload_2212.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,160,1,1,1,1,cyclic_4_1,unroll_4,pipeline,pipeline,pipeline_1,1.0,0.9996093180211946,False
workload_2213.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,153,1,1,1,1,block_4_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_2214.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,131,1,1,1,1,cyclic_2_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9995936925061776,False
workload_2215.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,212,1,1,1,2,cyclic_2_1,unroll_8,pipeline,unroll,pipeline,1.25,0.9767156671644143,False
workload_2216.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,131,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2217.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1232,1,1,9,22,cyclic_4_1,unroll_64,pipeline_1,pipeline,unroll,8.25,1.0,True
workload_2218.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,133,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9995936925061776,False
workload_2220.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,1,1,1,1,block_2_1,unroll_4,pipeline,pipeline,pipeline_1,1.0,0.9996093180211946,False
workload_2222.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1211,1,1,9,22,complete_1,unroll_64,pipeline,pipeline,unroll,8.25,1.0,True
workload_2223.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,130,1,1,1,1,block_4_1,unroll_2,pipeline,unroll,pipeline_1,1.0,0.9999843710924153,False
workload_2226.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1174,1,1,10,25,cyclic_8_1,unroll_64,pipeline,unroll,pipeline,9.25,1.0,True
workload_2227.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1259,1,1,9,23,cyclic_4_1,unroll_64,pipeline_1,pipeline,pipeline_1,8.5,0.43800281154772036,False
workload_2228.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,159,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll,unroll,1.0,0.9996093180211946,False
workload_2229.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,158,1,1,1,1,block_2_1,unroll_4,pipeline,unroll,pipeline,1.0,1.0,True
workload_2230.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1200,1,1,10,25,block_4_1,unroll_64,pipeline_1,unroll,pipeline_1,9.25,1.0,True
workload_2232.cpp,xcu200-fsgd2104-2-e,3.33,12.13718733,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9995936925061776,False
workload_2233.cpp,xcu200-fsgd2104-2-e,3.33,12.11454333,127,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll,pipeline,1.0,0.9999843710924153,False
workload_2234.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,155,1,1,1,1,cyclic_2_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_2235.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,156,1,1,1,1,cyclic_8_1,unroll_4,pipeline,pipeline,pipeline,1.0,0.9996093180211946,False
