Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Area,Weight,is_pareto
workload_4650.cpp,xcu200-fsgd2104-2-e,5.0,61.36496,1080,1,2,5,9,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,unroll_4,unroll_8,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline,unroll_2,pipeline,unroll,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,unroll_2,pipeline_1,unroll_2,pipeline,unroll,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,4.25,1.0,True
workload_4651.cpp,xcu200-fsgd2104-2-e,5.0,98.771975,448,1,1,2,7,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,unroll,unroll_2,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,pipeline,2.75,0.9429125394498835,False
workload_4652.cpp,xcu200-fsgd2104-2-e,5.0,52.190185,1728,1,3,6,9,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,unroll_2,pipeline,unroll,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,pipeline,4.75,0.8309773298638082,False
workload_4653.cpp,xcu200-fsgd2104-2-e,5.0,122.74794,1197,1,1,3,12,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline,unroll,unroll_2,unroll_2,pipeline_1,unroll,unroll,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline,unroll_2,unroll,pipeline_1,unroll_2,unroll_8,pipeline,4.25,0.7333112973270399,False
workload_4654.cpp,xcu200-fsgd2104-2-e,5.0,332.22315,598,1,1,3,10,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_4,unroll_16,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,unroll_2,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline,unroll,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_2,pipeline,unroll_2,3.75,0.20801035024614245,False
workload_4655.cpp,xcu200-fsgd2104-2-e,5.0,51.615005,1666,1,2,7,11,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,pipeline_1,pipeline_1,unroll_4,pipeline,5.25,0.7968194971674979,False
workload_4656.cpp,xcu200-fsgd2104-2-e,5.0,48.033235,1470,1,8,7,13,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_128_1,unroll_8,unroll_4,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline,pipeline,unroll_4,unroll,unroll,unroll_2,pipeline,unroll_8,pipeline_1,unroll_8,pipeline,pipeline,pipeline_1,pipeline,pipeline,unroll_4,unroll,unroll_2,unroll_2,unroll_8,pipeline,7.25,0.6515001316901664,False
workload_4657.cpp,xcu200-fsgd2104-2-e,5.0,77.804765,1199,1,1,5,8,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,unroll_8,pipeline,unroll_2,pipeline,unroll_2,unroll_4,unroll,pipeline,pipeline,pipeline,pipeline_1,unroll_8,pipeline,unroll_8,unroll_2,pipeline,pipeline,unroll,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline,3.75,0.8852913238634567,False
workload_4659.cpp,xcu200-fsgd2104-2-e,5.0,142.183945,411,1,1,3,8,cyclic_8_1,block_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,pipeline,unroll_8,unroll_2,unroll_4,unroll,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,pipeline,pipeline,3.25,0.7812176878600241,False
workload_4660.cpp,xcu200-fsgd2104-2-e,5.0,319.361555,885,1,1,2,6,cyclic_8_1,block_4_1,block_16_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline,pipeline,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_2,unroll_8,unroll_2,2.5,0.24261509176235505,False
workload_4661.cpp,xcu200-fsgd2104-2-e,5.0,80.826415,1109,1,2,6,11,cyclic_8_1,block_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_16,unroll_8,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_2,pipeline,pipeline,unroll,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_2,pipeline,pipeline,5.0,0.7664149035036728,False
workload_4662.cpp,xcu200-fsgd2104-2-e,5.0,78.7072,1072,1,4,6,11,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,pipeline,unroll,unroll_2,unroll_8,unroll_8,unroll,unroll_4,unroll_8,unroll_2,unroll_2,unroll_8,unroll,unroll_2,unroll_8,unroll_2,unroll_4,unroll,pipeline,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,pipeline,unroll_2,unroll_2,pipeline,unroll,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,5.5,0.7261527949814823,False
workload_4664.cpp,xcu200-fsgd2104-2-e,5.0,51.050965,1294,1,5,8,13,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,unroll,unroll_8,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,pipeline,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline,6.75,0.6779210916129637,False
workload_4665.cpp,xcu200-fsgd2104-2-e,5.0,230.92581,790,1,1,2,8,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_8,unroll_2,unroll_2,unroll_8,unroll,unroll_2,unroll_2,unroll_2,pipeline,unroll,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline,3.0,0.5127180866748009,False
workload_4666.cpp,xcu200-fsgd2104-2-e,5.0,164.091835,1020,1,1,4,11,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,pipeline,pipeline,unroll_2,pipeline,pipeline,unroll_2,pipeline,unroll_8,pipeline_1,unroll_8,pipeline,unroll_2,unroll_2,pipeline,pipeline,unroll_2,unroll_4,unroll_2,unroll_4,pipeline,pipeline,4.25,0.6454222162241477,False
workload_4667.cpp,xcu200-fsgd2104-2-e,5.0,77.663915,1113,1,8,6,11,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_8,pipeline_1,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,pipeline,unroll_2,unroll_2,unroll_2,pipeline,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,6.5,0.6514267845731884,False
workload_4668.cpp,xcu200-fsgd2104-2-e,5.0,186.68987,491,1,1,2,7,cyclic_8_1,block_4_1,block_16_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,unroll_2,unroll_2,pipeline,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline,2.75,0.6987511542383364,False
workload_4670.cpp,xcu200-fsgd2104-2-e,5.0,69.917565,1409,1,8,7,15,block_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_4,unroll,unroll_2,pipeline_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_8,unroll_8,unroll_2,unroll,unroll,unroll_4,unroll_2,pipeline,pipeline,unroll,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,unroll,pipeline,pipeline,pipeline_1,7.75,0.5809326634611959,False
workload_4671.cpp,xcu200-fsgd2104-2-e,5.0,104.0633,635,1,1,3,10,block_4_1,block_16_1,cyclic_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll,unroll_2,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_8,unroll_2,pipeline,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,3.75,0.8259179117701263,False
workload_4672.cpp,xcu200-fsgd2104-2-e,5.0,98.577315,1416,1,1,5,10,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,pipeline,unroll_2,pipeline,unroll,pipeline,pipeline,pipeline_1,unroll,unroll_8,pipeline,unroll_8,unroll_2,pipeline_1,pipeline,unroll,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,4.25,0.7818528003378041,False
workload_4674.cpp,xcu200-fsgd2104-2-e,5.0,62.06676,1293,1,3,6,10,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,unroll_2,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,unroll,pipeline_1,unroll_4,pipeline,5.0,0.7985118181524234,False
workload_4676.cpp,xcu200-fsgd2104-2-e,5.0,62.860225,1307,1,13,7,17,cyclic_8_1,block_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_8,unroll_8,unroll_2,unroll_4,unroll,unroll_2,unroll_2,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline,pipeline,unroll_2,unroll,pipeline_1,pipeline_1,unroll_4,pipeline,9.5,0.4940309329937137,False
workload_4677.cpp,xcu200-fsgd2104-2-e,5.0,102.50843,438,1,1,3,7,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline,unroll_8,unroll_4,pipeline,unroll,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,pipeline,3.0,0.9111026379331909,False
workload_4678.cpp,xcu200-fsgd2104-2-e,5.0,52.59203,1545,1,2,7,11,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,pipeline,pipeline_1,unroll_2,pipeline,unroll_2,unroll,pipeline_1,pipeline_1,unroll_4,unroll_2,5.25,0.795359864184209,False
workload_4681.cpp,xcu200-fsgd2104-2-e,5.0,52.49915,1383,1,3,7,10,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll_8,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,5.25,0.7954998089478732,False
workload_4682.cpp,xcu200-fsgd2104-2-e,5.0,129.483945,1200,1,1,3,10,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,unroll_8,unroll_2,unroll_4,unroll,unroll_4,unroll_2,pipeline_1,unroll,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline,3.75,0.7695151738556113,False
workload_4683.cpp,xcu200-fsgd2104-2-e,5.0,96.42636,1677,1,2,11,32,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,unroll_2,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll,pipeline_1,unroll_4,pipeline,11.5,0.3402462114595891,False
workload_4686.cpp,xcu200-fsgd2104-2-e,5.0,113.324265,785,1,3,5,9,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,unroll,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,unroll_2,unroll_4,pipeline,unroll,unroll_2,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,unroll_2,unroll_4,unroll_8,pipeline,4.5,0.7223778435779568,False
workload_4687.cpp,xcu200-fsgd2104-2-e,5.0,111.579785,536,1,1,3,8,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,pipeline,unroll,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_2,unroll_2,pipeline,pipeline,unroll_2,unroll,pipeline_1,unroll_2,pipeline,pipeline,3.25,0.8626589674824222,False
workload_4688.cpp,xcu200-fsgd2104-2-e,5.0,183.691475,680,1,1,1,7,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,pipeline,unroll_4,unroll_16,unroll_8,unroll_2,pipeline,unroll_2,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,2.5,0.7219128342199972,False
workload_4689.cpp,xcu200-fsgd2104-2-e,5.0,99.725365,744,1,1,4,9,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,unroll,unroll_2,unroll_8,unroll_2,pipeline,unroll,unroll_4,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,unroll,unroll_4,pipeline_1,unroll_2,pipeline,pipeline,3.75,0.8339206900148045,False
workload_4691.cpp,xcu200-fsgd2104-2-e,5.0,187.84373,1125,1,1,2,8,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll,unroll,pipeline,pipeline,unroll_4,unroll,unroll_2,unroll_8,unroll_4,unroll,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,pipeline_1,unroll,pipeline,unroll,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline,3.0,0.6804414046842189,False
workload_4693.cpp,xcu200-fsgd2104-2-e,5.0,53.04803,1714,1,3,8,12,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline,unroll,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,pipeline,pipeline_1,unroll_2,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_4,pipeline,6.0,0.7371596987521305,False
workload_4694.cpp,xcu200-fsgd2104-2-e,5.0,101.1499,818,1,2,3,10,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline,pipeline_1,unroll,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline,4.0,0.800766185170162,False
workload_4695.cpp,xcu200-fsgd2104-2-e,5.0,65.58246,901,1,2,7,8,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_4,unroll_2,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,pipeline,pipeline,pipeline,unroll,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline,pipeline,4.5,0.8454060942473696,False
workload_4696.cpp,xcu200-fsgd2104-2-e,5.0,63.936935,882,1,2,4,7,cyclic_8_1,block_2_1,block_32_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_4,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,unroll_2,pipeline,unroll,unroll_2,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline,3.5,1.0,True
workload_4697.cpp,xcu200-fsgd2104-2-e,5.0,52.9412,1562,1,3,7,12,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_8,unroll_4,unroll,unroll,pipeline_1,pipeline,pipeline,unroll,unroll_2,unroll_2,unroll_4,unroll,pipeline,unroll_8,unroll_2,unroll_2,unroll_4,unroll,unroll_2,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,pipeline,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline,5.75,0.7574693361600717,False
workload_4698.cpp,xcu200-fsgd2104-2-e,5.0,49.78926,1598,1,2,7,10,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,unroll,unroll,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,pipeline,pipeline,unroll,pipeline,unroll_2,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline,5.0,1.0,True
workload_4699.cpp,xcu200-fsgd2104-2-e,5.0,81.394055,1398,1,1,4,7,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,unroll,unroll,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,unroll,unroll_4,pipeline,pipeline,pipeline_1,unroll,pipeline,pipeline,unroll_2,pipeline_1,pipeline,unroll,unroll,pipeline_1,unroll_2,unroll_8,unroll_2,3.25,0.9358003734278858,False
workload_4700.cpp,xcu200-fsgd2104-2-e,5.0,102.39761,838,1,1,3,11,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_4,unroll,pipeline,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll,unroll_4,unroll_2,pipeline_1,unroll,unroll,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,4.0,0.7987900679289783,False
workload_4701.cpp,xcu200-fsgd2104-2-e,5.0,48.37195,1336,1,3,7,10,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_4,unroll,unroll,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll,unroll_2,pipeline,pipeline,pipeline_1,unroll,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,5.25,1.0,True
