Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Area,Weight,is_pareto
viterbi_4544.c,xcu200-fsgd2104-2-e,3.33,3.0246290100000004,112,1,1,1,1,cyclic_16_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.0,1.0,True
viterbi_4545.c,xcu200-fsgd2104-2-e,3.33,1.04132097,332,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_2,2.25,1.0,True
viterbi_4546.c,xcu200-fsgd2104-2-e,3.33,3.05685009,113,1,1,1,2,cyclic_8_2,pipeline_1,unroll_2,pipeline,unroll_2,unroll_4,unroll,pipeline_1,1.25,0.9304861274266831,False
viterbi_4547.c,xcu200-fsgd2104-2-e,3.33,1.04141754,164,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_2,1.5,1.0,True
viterbi_4548.c,xcu200-fsgd2104-2-e,3.33,1.04141754,152,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_4,1.5,1.0,True
viterbi_4549.c,xcu200-fsgd2104-2-e,3.33,1.04141754,161,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline_1,1.5,1.0,True
viterbi_4550.c,xcu200-fsgd2104-2-e,3.33,1.04136426,242,1,1,2,5,cyclic_8_2,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_2,2.25,0.792473524222862,False
viterbi_4551.c,xcu200-fsgd2104-2-e,3.33,1.04174055,247,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline,pipeline_1,pipeline,unroll_2,pipeline_1,2.25,0.7924687344752546,False
viterbi_4552.c,xcu200-fsgd2104-2-e,3.33,40.40309979,115,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline,pipeline_1,unroll_4,unroll,unroll_4,1.25,0.17367601295460094,False
viterbi_4553.c,xcu200-fsgd2104-2-e,3.33,1.04141754,152,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,pipeline,1.5,1.0,True
viterbi_4554.c,xcu200-fsgd2104-2-e,3.33,1.04132097,229,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,unroll_4,2.25,1.0,True
viterbi_4555.c,xcu200-fsgd2104-2-e,3.33,1.0491930900000002,114,1,1,1,2,cyclic_8_2,unroll,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,unroll_2,1.25,0.945555732678356,False
viterbi_4556.c,xcu200-fsgd2104-2-e,3.33,1.04132097,237,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,2.25,1.0,True
viterbi_4558.c,xcu200-fsgd2104-2-e,3.33,1.04141754,140,1,1,1,3,cyclic_16_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,1.5,1.0,True
viterbi_4559.c,xcu200-fsgd2104-2-e,3.33,3.02673024,82,1,1,1,1,cyclic_4_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll,pipeline_1,1.0,0.9999279329068699,False
viterbi_4560.c,xcu200-fsgd2104-2-e,3.33,1.04141754,153,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll,1.5,1.0,True
viterbi_4561.c,xcu200-fsgd2104-2-e,3.33,1.04132097,232,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline,2.25,1.0,True
viterbi_4562.c,xcu200-fsgd2104-2-e,3.33,1.04132097,236,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline_1,2.25,1.0,True
viterbi_4563.c,xcu200-fsgd2104-2-e,3.33,1.04152077,264,1,1,2,6,cyclic_8_2,unroll,unroll_4,unroll,pipeline_1,pipeline,unroll,unroll_4,2.5,0.7183009494050309,False
viterbi_4564.c,xcu200-fsgd2104-2-e,3.33,1.04132097,231,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,unroll,2.25,1.0,True
viterbi_4565.c,xcu200-fsgd2104-2-e,3.33,3.02483547,136,1,1,1,2,cyclic_8_2,pipeline,unroll_4,unroll,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.25,0.9309063089010959,False
viterbi_4566.c,xcu200-fsgd2104-2-e,3.33,1.04141754,155,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,1.5,1.0,True
viterbi_4567.c,xcu200-fsgd2104-2-e,3.33,1.04146083,151,1,1,1,3,cyclic_8_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_2,1.5,0.9086677059325069,False
viterbi_4568.c,xcu200-fsgd2104-2-e,3.33,40.28333301,101,1,1,1,2,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1.25,0.17485325279487676,False
viterbi_4569.c,xcu200-fsgd2104-2-e,3.33,1.0700888400000002,450,1,1,3,9,cyclic_8_2,unroll,unroll_8,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline_1,3.5,0.46308858864547986,False
viterbi_4570.c,xcu200-fsgd2104-2-e,3.33,1.04132097,242,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,unroll_4,2.25,1.0,True
viterbi_4571.c,xcu200-fsgd2104-2-e,3.33,1.04166063,197,1,1,1,4,cyclic_8_2,unroll_32,unroll_2,unroll,pipeline_1,pipeline,unroll_2,pipeline,1.75,0.8696662677434719,False
viterbi_4572.c,xcu200-fsgd2104-2-e,3.33,1.04951277,115,1,1,1,2,cyclic_16_2,unroll,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,1.25,0.9455547891819848,False
viterbi_4573.c,xcu200-fsgd2104-2-e,3.33,4.34490741,455,1,1,2,8,cyclic_32_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll,3.0,0.5744449222064091,False
viterbi_4574.c,xcu200-fsgd2104-2-e,3.33,1.04141754,157,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,1.5,1.0,True
viterbi_4575.c,xcu200-fsgd2104-2-e,3.33,1.04174055,160,1,1,1,3,cyclic_8_2,unroll,unroll_2,unroll_8,pipeline_1,pipeline,unroll_8,unroll_4,1.5,0.908664807908416,False
viterbi_4576.c,xcu200-fsgd2104-2-e,3.33,4.33744821,444,1,1,2,8,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll,3.0,0.5744877208754456,False
viterbi_4577.c,xcu200-fsgd2104-2-e,3.33,3.02463567,96,1,1,1,1,cyclic_4_2,pipeline,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.0,0.9999997715735933,False
viterbi_4578.c,xcu200-fsgd2104-2-e,3.33,1.04161734,180,1,1,1,4,cyclic_8_2,unroll,unroll_2,unroll,pipeline_1,pipeline,unroll,unroll_2,1.75,0.8696667818596361,False
viterbi_4579.c,xcu200-fsgd2104-2-e,3.33,1.07311248,180,1,1,1,4,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll,pipeline,1.75,0.8692918422624347,False
viterbi_4580.c,xcu200-fsgd2104-2-e,3.33,1.07301591,261,1,1,2,6,cyclic_8_2,unroll,unroll_4,pipeline_1,unroll_2,pipeline,unroll,pipeline_1,2.5,0.7183552889601224,False
viterbi_4581.c,xcu200-fsgd2104-2-e,3.33,1.04887008,112,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_4,1.25,1.0,True
viterbi_4582.c,xcu200-fsgd2104-2-e,3.33,1.04141754,148,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll,1.5,1.0,True
viterbi_4583.c,xcu200-fsgd2104-2-e,3.33,3.3939626400000003,55,1,1,1,1,cyclic_8_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,1.0,0.9873770723773916,False
viterbi_4584.c,xcu200-fsgd2104-2-e,3.33,1.04887008,107,1,1,1,2,cyclic_4_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.25,1.0,True
viterbi_4585.c,xcu200-fsgd2104-2-e,3.33,1.04141754,162,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1.5,1.0,True
viterbi_4586.c,xcu200-fsgd2104-2-e,3.33,40.86515061,136,1,1,1,2,cyclic_32_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll,unroll_4,1.25,0.16922159546307064,False
viterbi_4587.c,xcu200-fsgd2104-2-e,3.33,1.41064128,112,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll_2,unroll_2,1.25,0.9442642882817375,False
viterbi_4588.c,xcu200-fsgd2104-2-e,3.33,40.40268021,120,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,1.25,0.17368012093228777,False
viterbi_4589.c,xcu200-fsgd2104-2-e,3.33,1.04132097,229,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,2.25,1.0,True
viterbi_4590.c,xcu200-fsgd2104-2-e,3.33,40.402576980000006,146,1,1,1,3,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll,unroll_4,1.5,0.1711610562436457,False
viterbi_4591.c,xcu200-fsgd2104-2-e,3.33,1.04183712,156,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,1.5,0.9086638073543943,False
viterbi_4592.c,xcu200-fsgd2104-2-e,3.33,1.04132097,240,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,2.25,1.0,True
viterbi_4594.c,xcu200-fsgd2104-2-e,3.33,1.04141754,152,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,1.5,1.0,True
viterbi_4595.c,xcu200-fsgd2104-2-e,3.33,1.04141754,155,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_4,1.5,1.0,True
viterbi_4596.c,xcu200-fsgd2104-2-e,3.33,1.04132097,236,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_4,2.25,1.0,True
viterbi_4597.c,xcu200-fsgd2104-2-e,3.33,1.04179716,239,1,1,2,5,cyclic_2_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline_1,2.25,0.7924680138812318,False
viterbi_4598.c,xcu200-fsgd2104-2-e,3.33,1.04152077,263,1,1,2,6,cyclic_4_2,unroll,unroll_4,unroll,pipeline_1,pipeline,unroll,pipeline,2.5,0.7183009494050309,False
viterbi_4599.c,xcu200-fsgd2104-2-e,3.33,1.41064128,110,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll_2,pipeline_1,1.25,0.9442642882817375,False
viterbi_4600.c,xcu200-fsgd2104-2-e,3.33,1.04141754,153,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_4,1.5,1.0,True
viterbi_4601.c,xcu200-fsgd2104-2-e,3.33,1.04141754,154,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll,unroll,1.5,1.0,True
viterbi_4602.c,xcu200-fsgd2104-2-e,3.33,1.10807748,109,1,1,1,2,cyclic_4_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline,unroll,1.25,0.9453763368004678,False
viterbi_4603.c,xcu200-fsgd2104-2-e,3.33,1.04141754,151,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline,1.5,1.0,True
viterbi_4604.c,xcu200-fsgd2104-2-e,3.33,1.0418904,154,1,1,1,3,block_16_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline_1,1.5,0.9086632553145471,False
viterbi_4605.c,xcu200-fsgd2104-2-e,3.33,3.0556413000000004,102,1,1,1,1,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline,unroll_4,unroll,pipeline_1,1.0,0.9989366466445903,False
viterbi_4606.c,xcu200-fsgd2104-2-e,3.33,1.04141754,158,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,1.5,1.0,True
viterbi_4607.c,xcu200-fsgd2104-2-e,3.33,1.04141754,152,1,1,1,3,cyclic_16_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,pipeline,1.5,1.0,True
viterbi_4608.c,xcu200-fsgd2104-2-e,3.33,1.04141754,161,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll,1.5,1.0,True
viterbi_4609.c,xcu200-fsgd2104-2-e,3.33,3.0246290100000004,99,1,1,1,1,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1.0,1.0,True
viterbi_4610.c,xcu200-fsgd2104-2-e,3.33,1.14956928,117,1,1,1,2,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll_8,unroll_4,1.25,0.945243030212122,False
viterbi_4611.c,xcu200-fsgd2104-2-e,3.33,1.04132097,264,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll,2.25,1.0,True
viterbi_4612.c,xcu200-fsgd2104-2-e,3.33,1.04132097,242,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,2.25,1.0,True
viterbi_4613.c,xcu200-fsgd2104-2-e,3.33,1.04351877,145,1,1,1,3,cyclic_8_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,1.5,0.9086463801520782,False
viterbi_4614.c,xcu200-fsgd2104-2-e,3.33,1.04174055,221,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline,pipeline_1,pipeline,unroll,unroll,2.25,0.7924687344752546,False
viterbi_4615.c,xcu200-fsgd2104-2-e,3.33,1.04132097,253,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,2.25,1.0,True
viterbi_4616.c,xcu200-fsgd2104-2-e,3.33,1.04141754,166,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll,1.5,1.0,True
viterbi_4617.c,xcu200-fsgd2104-2-e,3.33,1.04132097,262,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,2.25,1.0,True
viterbi_4618.c,xcu200-fsgd2104-2-e,3.33,1.04161734,222,1,1,1,4,cyclic_4_2,unroll,unroll_2,unroll,pipeline_1,pipeline_1,unroll_2,unroll_2,1.75,0.8696667818596361,False
viterbi_4619.c,xcu200-fsgd2104-2-e,3.33,40.28322978,128,1,1,1,2,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,1.25,0.17485427150464644,False
viterbi_4620.c,xcu200-fsgd2104-2-e,3.33,1.04141754,155,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_4,1.5,1.0,True
viterbi_4621.c,xcu200-fsgd2104-2-e,3.33,1.10807748,108,1,1,1,2,cyclic_4_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline,pipeline_1,1.25,0.9453763368004678,False
viterbi_4622.c,xcu200-fsgd2104-2-e,3.33,1.0418970600000002,164,1,1,1,3,block_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,1.5,0.9086631863090642,False
viterbi_4623.c,xcu200-fsgd2104-2-e,3.33,1.04141754,169,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline,1.5,1.0,True
viterbi_4624.c,xcu200-fsgd2104-2-e,3.33,1.04141754,163,1,1,1,3,cyclic_32_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_2,1.5,1.0,True
viterbi_4625.c,xcu200-fsgd2104-2-e,3.33,1.04189373,158,1,1,1,3,cyclic_2_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,1.5,0.9086632208118195,False
viterbi_4626.c,xcu200-fsgd2104-2-e,3.33,3.40131195,68,1,1,1,1,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,1.0,0.9871267954039086,False
viterbi_4629.c,xcu200-fsgd2104-2-e,3.33,1.04132097,210,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,pipeline,2.25,1.0,True
viterbi_4630.c,xcu200-fsgd2104-2-e,3.33,1.04141754,145,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,pipeline,1.5,1.0,True
viterbi_4631.c,xcu200-fsgd2104-2-e,3.33,1.04141754,148,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_8,1.5,1.0,True
viterbi_4632.c,xcu200-fsgd2104-2-e,3.33,1.04141754,157,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_8,unroll,1.5,1.0,True
viterbi_4633.c,xcu200-fsgd2104-2-e,3.33,1.04161734,184,1,1,1,4,cyclic_8_2,unroll,unroll_2,unroll,pipeline_1,pipeline,unroll,pipeline_1,1.75,0.8696667818596361,False
viterbi_4634.c,xcu200-fsgd2104-2-e,3.33,1.04132097,238,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,2.25,1.0,True
viterbi_4635.c,xcu200-fsgd2104-2-e,3.33,1.04141754,165,1,1,1,3,cyclic_32_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,1.5,1.0,True
viterbi_4636.c,xcu200-fsgd2104-2-e,3.33,1.41800391,188,1,1,1,4,cyclic_8_2,unroll,unroll_4,pipeline_1,unroll_2,pipeline,unroll_4,unroll,1.75,0.865068701911436,False
viterbi_4637.c,xcu200-fsgd2104-2-e,3.33,1.04141754,158,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,pipeline_1,1.5,1.0,True
viterbi_4638.c,xcu200-fsgd2104-2-e,3.33,1.04141754,166,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline,1.5,1.0,True
viterbi_4639.c,xcu200-fsgd2104-2-e,3.33,1.04132097,255,1,1,2,5,cyclic_32_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,unroll_2,2.25,1.0,True
viterbi_4640.c,xcu200-fsgd2104-2-e,3.33,1.04152743,146,1,1,1,3,cyclic_8_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll,1.5,0.9086670159446228,False
viterbi_4641.c,xcu200-fsgd2104-2-e,3.33,1.04132097,231,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,unroll_2,2.25,1.0,True
viterbi_4642.c,xcu200-fsgd2104-2-e,3.33,1.04141754,163,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1.5,1.0,True
viterbi_4643.c,xcu200-fsgd2104-2-e,3.33,1.04141754,155,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,pipeline_1,1.5,1.0,True
viterbi_4644.c,xcu200-fsgd2104-2-e,3.33,1.04132097,244,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,pipeline,2.25,1.0,True
viterbi_4645.c,xcu200-fsgd2104-2-e,3.33,3.0246290100000004,98,1,1,1,1,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.0,1.0,True
viterbi_4646.c,xcu200-fsgd2104-2-e,3.33,1.04141754,157,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_2,1.5,1.0,True
viterbi_4647.c,xcu200-fsgd2104-2-e,3.33,1.04141754,156,1,1,1,3,cyclic_16_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_4,1.5,1.0,True
viterbi_4648.c,xcu200-fsgd2104-2-e,3.33,1.04132097,255,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,2.25,1.0,True
viterbi_4649.c,xcu200-fsgd2104-2-e,3.33,1.0488833999999998,169,1,1,1,4,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.75,0.8695804395352774,False
viterbi_4650.c,xcu200-fsgd2104-2-e,3.33,40.28322978,120,1,1,1,2,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll,unroll_2,1.25,0.17485427150464644,False
viterbi_4651.c,xcu200-fsgd2104-2-e,3.33,1.07233326,250,1,1,1,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline,pipeline,unroll_4,pipeline,2.0,0.830361025565066,False
viterbi_4652.c,xcu200-fsgd2104-2-e,3.33,1.04132097,233,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_2,2.25,1.0,True
viterbi_4653.c,xcu200-fsgd2104-2-e,3.33,1.04132097,235,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll,2.25,1.0,True
viterbi_4654.c,xcu200-fsgd2104-2-e,3.33,1.04163066,286,1,1,2,6,cyclic_8_2,pipeline_1,unroll_4,unroll,pipeline_1,pipeline,unroll_2,unroll_2,2.5,0.7183011501815779,False
viterbi_4655.c,xcu200-fsgd2104-2-e,3.33,1.04132097,221,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,pipeline,2.25,1.0,True
viterbi_4656.c,xcu200-fsgd2104-2-e,3.33,1.04141754,163,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll,1.5,1.0,True
viterbi_4657.c,xcu200-fsgd2104-2-e,3.33,1.04132097,238,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,pipeline_1,2.25,1.0,True
viterbi_4658.c,xcu200-fsgd2104-2-e,3.33,1.04132097,234,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,pipeline,2.25,1.0,True
viterbi_4659.c,xcu200-fsgd2104-2-e,3.33,1.04132097,250,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline,2.25,1.0,True
viterbi_4660.c,xcu200-fsgd2104-2-e,3.33,1.04141754,149,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_4,1.5,1.0,True
viterbi_4661.c,xcu200-fsgd2104-2-e,3.33,1.04132097,212,1,1,2,5,cyclic_16_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,pipeline_1,2.25,1.0,True
viterbi_4662.c,xcu200-fsgd2104-2-e,3.33,1.10854368,128,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll_16,unroll_4,1.5,0.9079670382025241,False
viterbi_4663.c,xcu200-fsgd2104-2-e,3.33,1.04141754,148,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_2,1.5,1.0,True
viterbi_4664.c,xcu200-fsgd2104-2-e,3.33,1.04141754,153,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_2,1.5,1.0,True
viterbi_4665.c,xcu200-fsgd2104-2-e,3.33,1.04141754,168,1,1,1,3,cyclic_4_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll,1.5,1.0,True
viterbi_4666.c,xcu200-fsgd2104-2-e,3.33,1.0434222,215,1,1,2,5,cyclic_4_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,pipeline,2.25,0.7924473271973763,False
viterbi_4667.c,xcu200-fsgd2104-2-e,3.33,3.02673024,86,1,1,1,1,cyclic_4_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1.0,0.9999279329068699,False
viterbi_4668.c,xcu200-fsgd2104-2-e,3.33,1.04887008,112,1,1,1,2,cyclic_4_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_4,1.25,1.0,True
viterbi_4669.c,xcu200-fsgd2104-2-e,3.33,1.04132097,224,1,1,2,5,cyclic_4_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll,pipeline_1,2.25,1.0,True
viterbi_4670.c,xcu200-fsgd2104-2-e,3.33,1.04141754,154,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline,unroll_4,1.5,1.0,True
viterbi_4671.c,xcu200-fsgd2104-2-e,3.33,1.04132097,236,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_8,2.25,1.0,True
viterbi_4672.c,xcu200-fsgd2104-2-e,3.33,1.04132097,238,1,1,2,5,cyclic_8_2,unroll,unroll_4,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_2,2.25,1.0,True
viterbi_4673.c,xcu200-fsgd2104-2-e,3.33,1.04384178,227,1,1,2,5,cyclic_8_2,unroll_2,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,pipeline,2.25,0.7924419855249935,False
viterbi_4674.c,xcu200-fsgd2104-2-e,3.33,1.07311248,177,1,1,1,4,cyclic_4_2,unroll,unroll_2,pipeline_1,unroll_2,pipeline,unroll,pipeline,1.75,0.8692918422624347,False
viterbi_4675.c,xcu200-fsgd2104-2-e,3.33,1.04141754,157,1,1,1,3,cyclic_8_2,unroll,unroll_2,pipeline_1,pipeline_1,pipeline,pipeline_1,unroll_4,1.5,1.0,True
