Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Area,Weight,is_pareto
bbgemm_3420.c,xcu200-fsgd2104-2-e,3.33,0.13354632,159,1,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline,unroll,5.25,1.0,True
bbgemm_3421.c,xcu200-fsgd2104-2-e,3.33,0.13320333,743,1,1,47,23,unroll_16,unroll_16,pipeline_1,pipeline,pipeline_1,18.0,1.0,True
bbgemm_3422.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,5.25,1.0,True
bbgemm_3423.c,xcu200-fsgd2104-2-e,3.33,0.13320333,767,1,1,47,23,unroll,unroll_8,pipeline,unroll_4,pipeline_1,18.0,1.0,True
bbgemm_3424.c,xcu200-fsgd2104-2-e,3.33,1.3404448800000002,468,1,1,2,6,unroll_8,unroll_2,unroll_4,unroll_4,unroll,2.5,0.8464452101603102,False
bbgemm_3425.c,xcu200-fsgd2104-2-e,3.33,1.69835328,661,1,1,4,7,unroll_32,unroll_8,unroll_2,unroll_2,unroll,3.25,0.777835572436726,False
bbgemm_3426.c,xcu200-fsgd2104-2-e,3.33,0.13338648,297,1,1,24,14,unroll_32,unroll_4,pipeline_1,pipeline,pipeline,10.0,1.0,True
bbgemm_3427.c,xcu200-fsgd2104-2-e,3.33,0.13338648,362,1,1,24,14,unroll_8,unroll_4,pipeline,unroll,unroll,10.0,1.0,True
bbgemm_3428.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_16,unroll_2,pipeline,unroll_4,pipeline_1,5.25,1.0,True
bbgemm_3429.c,xcu200-fsgd2104-2-e,3.33,0.13320333,699,1,1,47,23,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline,18.0,1.0,True
bbgemm_3430.c,xcu200-fsgd2104-2-e,3.33,7.679502810000001,58,1,1,1,1,unroll_2,unroll_2,unroll_4,pipeline,unroll,1.0,0.28330942289282235,False
bbgemm_3431.c,xcu200-fsgd2104-2-e,3.33,0.13338648,327,1,1,24,14,unroll_32,unroll_4,pipeline,unroll_4,unroll,10.0,1.0,True
bbgemm_3432.c,xcu200-fsgd2104-2-e,3.33,0.13320333,786,1,1,47,23,unroll_32,unroll,pipeline_1,pipeline,unroll,18.0,1.0,True
bbgemm_3433.c,xcu200-fsgd2104-2-e,3.33,0.56639304,283,1,2,4,5,unroll_32,unroll_2,unroll_2,unroll,unroll,3.0,0.889314490137631,False
bbgemm_3434.c,xcu200-fsgd2104-2-e,3.33,0.54914697,52,1,1,2,1,unroll_2,unroll_2,pipeline,unroll_2,pipeline,1.25,0.9999898046604218,False
bbgemm_3436.c,xcu200-fsgd2104-2-e,3.33,0.13354632,170,1,1,12,7,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll,5.25,1.0,True
bbgemm_3437.c,xcu200-fsgd2104-2-e,3.33,0.13354632,180,1,1,12,7,unroll_16,unroll_2,pipeline_1,unroll_4,unroll,5.25,1.0,True
bbgemm_3438.c,xcu200-fsgd2104-2-e,3.33,0.13320333,695,1,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline,pipeline,18.0,1.0,True
bbgemm_3439.c,xcu200-fsgd2104-2-e,3.33,0.13320333,788,1,1,47,23,unroll_32,unroll_8,pipeline,unroll_4,pipeline_1,18.0,1.0,True
bbgemm_3440.c,xcu200-fsgd2104-2-e,3.33,0.13320333,769,1,1,47,23,unroll_8,unroll_8,pipeline,unroll,unroll,18.0,1.0,True
bbgemm_3441.c,xcu200-fsgd2104-2-e,3.33,0.13338648,303,1,1,24,14,unroll_8,unroll_4,pipeline,pipeline,pipeline,10.0,1.0,True
bbgemm_3442.c,xcu200-fsgd2104-2-e,3.33,0.13354632,160,1,1,12,7,unroll_32,unroll_2,pipeline_1,unroll,unroll,5.25,1.0,True
bbgemm_3443.c,xcu200-fsgd2104-2-e,3.33,0.70589673,63,1,1,2,1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,1.25,0.9850549808407733,False
bbgemm_3444.c,xcu200-fsgd2104-2-e,3.33,0.13320333,773,1,1,47,23,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline_1,18.0,1.0,True
bbgemm_3445.c,xcu200-fsgd2104-2-e,3.33,0.13320333,749,1,1,47,23,unroll_32,unroll_8,pipeline,pipeline,pipeline,18.0,1.0,True
bbgemm_3447.c,xcu200-fsgd2104-2-e,3.33,0.54888057,86,1,1,4,3,unroll_2,unroll_4,pipeline_1,unroll,pipeline_1,2.25,0.9326464424920365,False
bbgemm_3448.c,xcu200-fsgd2104-2-e,3.33,0.13338648,305,1,1,24,14,unroll_32,unroll_4,pipeline,pipeline,pipeline_1,10.0,1.0,True
bbgemm_3449.c,xcu200-fsgd2104-2-e,3.33,0.54904041,57,1,1,2,2,unroll_2,unroll_2,pipeline_1,unroll,pipeline,1.5,0.9778567045198937,False
bbgemm_3450.c,xcu200-fsgd2104-2-e,3.33,1.07774784,1431,1,1,20,18,unroll_16,unroll_8,unroll_4,pipeline,unroll,10.0,0.5281152954919307,False
bbgemm_3451.c,xcu200-fsgd2104-2-e,3.33,0.13354632,163,1,1,12,7,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline,5.25,1.0,True
bbgemm_3452.c,xcu200-fsgd2104-2-e,3.33,0.13320333,770,1,1,47,23,unroll_32,unroll,pipeline,unroll_2,pipeline,18.0,1.0,True
bbgemm_3453.c,xcu200-fsgd2104-2-e,3.33,0.63705897,56,1,1,2,1,unroll_2,unroll_2,pipeline,unroll_4,unroll,1.25,0.9915983255323695,False
bbgemm_3454.c,xcu200-fsgd2104-2-e,3.33,7.679502810000001,60,1,1,1,1,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,1.0,0.28330942289282235,False
bbgemm_3455.c,xcu200-fsgd2104-2-e,3.33,0.13320333,767,1,1,47,23,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline,18.0,1.0,True
bbgemm_3456.c,xcu200-fsgd2104-2-e,3.33,0.13354632,164,1,1,12,7,unroll_32,unroll_2,pipeline_1,pipeline,unroll,5.25,1.0,True
bbgemm_3457.c,xcu200-fsgd2104-2-e,3.33,0.7564328100000001,318,1,1,13,7,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline,5.5,0.7393513130609073,False
bbgemm_3458.c,xcu200-fsgd2104-2-e,3.33,0.13320333,706,1,1,47,23,unroll_32,unroll_32,pipeline,pipeline_1,pipeline,18.0,1.0,True
bbgemm_3459.c,xcu200-fsgd2104-2-e,3.33,0.13338648,357,1,1,24,14,unroll_32,unroll_4,pipeline_1,unroll,unroll,10.0,1.0,True
bbgemm_3460.c,xcu200-fsgd2104-2-e,3.33,0.13338648,308,1,1,24,14,unroll,unroll_4,pipeline_1,unroll_4,pipeline_1,10.0,1.0,True
bbgemm_3461.c,xcu200-fsgd2104-2-e,3.33,0.96425145,202,1,1,3,3,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll,2.0,0.9090833804942157,False
bbgemm_3462.c,xcu200-fsgd2104-2-e,3.33,0.40561065,67,1,1,2,2,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.5,1.0,True
bbgemm_3463.c,xcu200-fsgd2104-2-e,3.33,0.13320333,711,1,1,47,23,unroll,unroll_32,pipeline,pipeline_1,pipeline_1,18.0,1.0,True
bbgemm_3464.c,xcu200-fsgd2104-2-e,3.33,7.928426969999999,45,1,1,1,1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline,1.0,0.26747742672528096,False
bbgemm_3465.c,xcu200-fsgd2104-2-e,3.33,0.13320333,747,1,1,47,23,unroll_8,unroll_8,pipeline,pipeline,pipeline_1,18.0,1.0,True
bbgemm_3467.c,xcu200-fsgd2104-2-e,3.33,1.28249289,63,1,1,1,1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,1.0,0.9340184279325406,False
bbgemm_3468.c,xcu200-fsgd2104-2-e,3.33,0.13338648,324,1,1,24,14,unroll_32,unroll_4,pipeline,unroll,pipeline_1,10.0,1.0,True
bbgemm_3469.c,xcu200-fsgd2104-2-e,3.33,7.54603641,1412,1,1,14,21,unroll_2,unroll_2,unroll,pipeline,pipeline,9.25,0.19730870882591822,False
bbgemm_3470.c,xcu200-fsgd2104-2-e,3.33,0.13354632,154,1,1,12,7,unroll_32,unroll_2,pipeline_1,unroll,pipeline,5.25,1.0,True
bbgemm_3471.c,xcu200-fsgd2104-2-e,3.33,0.13320333,741,1,1,47,23,unroll_32,unroll_32,pipeline,unroll,pipeline_1,18.0,1.0,True
bbgemm_3472.c,xcu200-fsgd2104-2-e,3.33,7.67595969,96,1,1,2,3,unroll_2,unroll,unroll_2,pipeline,unroll,1.75,0.2824479186643658,False
bbgemm_3473.c,xcu200-fsgd2104-2-e,3.33,0.54881397,156,1,1,8,5,unroll_2,unroll_32,pipeline,unroll,unroll_2,3.75,0.8486353568639808,False
bbgemm_3475.c,xcu200-fsgd2104-2-e,3.33,0.13320333,689,1,1,47,23,unroll_32,unroll_8,pipeline_1,pipeline,pipeline,18.0,1.0,True
bbgemm_3477.c,xcu200-fsgd2104-2-e,3.33,0.13320333,695,1,1,47,23,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,18.0,1.0,True
bbgemm_3478.c,xcu200-fsgd2104-2-e,3.33,0.13354632,156,1,1,12,7,unroll_16,unroll_2,pipeline,unroll_4,unroll,5.25,1.0,True
bbgemm_3479.c,xcu200-fsgd2104-2-e,3.33,0.96441129,105,1,1,2,2,unroll_2,unroll_2,pipeline_1,pipeline,unroll,1.5,0.9448304064991058,False
bbgemm_3480.c,xcu200-fsgd2104-2-e,3.33,0.13320333,698,1,1,47,23,unroll_16,unroll_8,pipeline_1,pipeline,pipeline,18.0,1.0,True
bbgemm_3481.c,xcu200-fsgd2104-2-e,3.33,0.13320333,744,1,1,47,23,unroll_8,unroll,pipeline,pipeline,unroll_2,18.0,1.0,True
bbgemm_3482.c,xcu200-fsgd2104-2-e,3.33,1.10816073,81,1,1,1,1,unroll_2,unroll_2,pipeline,pipeline,unroll,1.0,1.0,True
bbgemm_3483.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,1,1,47,23,unroll_16,unroll_8,pipeline,unroll_4,unroll,18.0,1.0,True
bbgemm_3484.c,xcu200-fsgd2104-2-e,3.33,0.13354632,163,1,1,12,7,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,5.25,1.0,True
bbgemm_3485.c,xcu200-fsgd2104-2-e,3.33,0.13354632,160,1,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_4,unroll,5.25,1.0,True
bbgemm_3486.c,xcu200-fsgd2104-2-e,3.33,0.13338648,316,1,1,24,14,unroll_32,unroll_4,pipeline,unroll,pipeline,10.0,1.0,True
bbgemm_3487.c,xcu200-fsgd2104-2-e,3.33,0.54898713,89,1,1,4,3,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,2.25,0.93263906975764,False
bbgemm_3488.c,xcu200-fsgd2104-2-e,3.33,0.54898713,79,1,1,4,3,unroll_2,unroll_4,pipeline,unroll_4,pipeline_1,2.25,0.93263906975764,False
bbgemm_3489.c,xcu200-fsgd2104-2-e,3.33,0.13354632,155,1,1,12,7,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll,5.25,1.0,True
bbgemm_3490.c,xcu200-fsgd2104-2-e,3.33,1.3438548,192,1,1,1,3,unroll_32,unroll_2,unroll_2,unroll_4,unroll,1.5,0.9106732518923593,False
bbgemm_3491.c,xcu200-fsgd2104-2-e,3.33,0.13338648,329,1,1,24,14,unroll_8,unroll_4,pipeline_1,pipeline,pipeline_1,10.0,1.0,True
bbgemm_3492.c,xcu200-fsgd2104-2-e,3.33,0.13354632,176,1,1,12,7,unroll_8,unroll_2,pipeline,unroll,unroll,5.25,1.0,True
bbgemm_3493.c,xcu200-fsgd2104-2-e,3.33,0.13354632,163,1,1,12,7,unroll_16,unroll_2,pipeline,unroll,unroll,5.25,1.0,True
bbgemm_3494.c,xcu200-fsgd2104-2-e,3.33,0.13320333,697,1,1,47,23,unroll_16,unroll_8,pipeline,pipeline,unroll,18.0,1.0,True
bbgemm_3495.c,xcu200-fsgd2104-2-e,3.33,0.13338648,341,1,1,24,14,unroll_8,unroll_4,pipeline,unroll_4,unroll,10.0,1.0,True
bbgemm_3496.c,xcu200-fsgd2104-2-e,3.33,0.13320333,729,1,1,47,23,unroll_16,unroll_16,pipeline_1,unroll_2,pipeline,18.0,1.0,True
bbgemm_3497.c,xcu200-fsgd2104-2-e,3.33,0.13354632,162,1,1,12,7,unroll_8,unroll_2,pipeline,pipeline,pipeline,5.25,1.0,True
bbgemm_3498.c,xcu200-fsgd2104-2-e,3.33,0.13320333,738,1,1,47,23,unroll_8,unroll_8,pipeline_1,pipeline,unroll,18.0,1.0,True
bbgemm_3499.c,xcu200-fsgd2104-2-e,3.33,0.13338648,318,1,1,24,14,unroll_16,unroll_4,pipeline,pipeline_1,pipeline,10.0,1.0,True
bbgemm_3500.c,xcu200-fsgd2104-2-e,3.33,0.13338648,326,1,1,24,14,unroll_32,unroll_4,pipeline_1,pipeline,unroll,10.0,1.0,True
bbgemm_3501.c,xcu200-fsgd2104-2-e,3.33,0.71070525,202,1,1,8,4,unroll_2,unroll,pipeline_1,unroll_2,unroll,3.5,0.8518399842516085,False
bbgemm_3502.c,xcu200-fsgd2104-2-e,3.33,6.13139913,45,1,1,1,1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,1.0,0.3978127676017018,False
bbgemm_3503.c,xcu200-fsgd2104-2-e,3.33,0.13338648,321,1,1,24,14,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline,10.0,1.0,True
bbgemm_3504.c,xcu200-fsgd2104-2-e,3.33,0.13320333,716,1,1,47,23,unroll_16,unroll_32,pipeline,pipeline_1,unroll,18.0,1.0,True
bbgemm_3505.c,xcu200-fsgd2104-2-e,3.33,0.13320333,769,1,1,47,23,unroll_16,unroll,pipeline_1,unroll_4,unroll,18.0,1.0,True
bbgemm_3506.c,xcu200-fsgd2104-2-e,3.33,0.13320333,738,1,1,47,23,unroll_32,unroll_8,pipeline,unroll_4,pipeline,18.0,1.0,True
bbgemm_3507.c,xcu200-fsgd2104-2-e,3.33,0.13354632,166,1,1,12,7,unroll_16,unroll_2,pipeline,unroll,pipeline,5.25,1.0,True
bbgemm_3508.c,xcu200-fsgd2104-2-e,3.33,0.13338648,342,1,1,24,14,unroll_16,unroll_4,pipeline,unroll,pipeline,10.0,1.0,True
bbgemm_3509.c,xcu200-fsgd2104-2-e,3.33,0.13320333,701,1,1,47,23,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline,18.0,1.0,True
bbgemm_3510.c,xcu200-fsgd2104-2-e,3.33,0.13320333,760,1,1,47,23,unroll_8,unroll_8,pipeline_1,pipeline,pipeline,18.0,1.0,True
bbgemm_3511.c,xcu200-fsgd2104-2-e,3.33,0.13354632,165,1,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline,unroll_2,5.25,1.0,True
bbgemm_3512.c,xcu200-fsgd2104-2-e,3.33,0.13320333,834,1,1,47,23,unroll_8,unroll_32,pipeline,unroll,unroll,18.0,1.0,True
bbgemm_3513.c,xcu200-fsgd2104-2-e,3.33,0.13320333,788,1,1,47,23,unroll_8,unroll_8,pipeline,unroll_4,pipeline,18.0,1.0,True
bbgemm_3514.c,xcu200-fsgd2104-2-e,3.33,0.13338648,341,1,1,24,14,unroll_32,unroll_4,pipeline,pipeline,pipeline,10.0,1.0,True
bbgemm_3515.c,xcu200-fsgd2104-2-e,3.33,0.13320333,767,1,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline,unroll,18.0,1.0,True
bbgemm_3516.c,xcu200-fsgd2104-2-e,3.33,1.27639233,221,1,1,1,3,unroll_2,unroll,unroll_2,unroll_4,unroll,1.5,0.9172846130628538,False
bbgemm_3517.c,xcu200-fsgd2104-2-e,3.33,0.54904041,58,1,1,2,1,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,1.25,1.0,True
bbgemm_3518.c,xcu200-fsgd2104-2-e,3.33,0.13320333,778,1,1,47,23,unroll_16,unroll_8,pipeline,pipeline_1,pipeline_1,18.0,1.0,True
bbgemm_3519.c,xcu200-fsgd2104-2-e,3.33,0.13320333,782,1,1,47,23,unroll_16,unroll_8,pipeline,unroll_2,pipeline_1,18.0,1.0,True
bbgemm_3520.c,xcu200-fsgd2104-2-e,3.33,0.13338648,351,1,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_2,unroll,10.0,1.0,True
bbgemm_3521.c,xcu200-fsgd2104-2-e,3.33,0.54881397,161,1,1,8,5,unroll_2,unroll_8,pipeline,pipeline,pipeline_1,3.75,0.8486353568639808,False
bbgemm_3522.c,xcu200-fsgd2104-2-e,3.33,0.13320333,768,1,1,47,23,unroll_16,unroll,pipeline_1,unroll_2,pipeline,18.0,1.0,True
bbgemm_3523.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_8,unroll_2,pipeline,unroll_4,pipeline_1,5.25,1.0,True
bbgemm_3524.c,xcu200-fsgd2104-2-e,3.33,0.13320333,764,1,1,47,23,unroll_16,unroll_32,pipeline,unroll_4,pipeline,18.0,1.0,True
bbgemm_3526.c,xcu200-fsgd2104-2-e,3.33,0.18789192,1077,1,4,6,12,unroll_32,unroll_2,unroll_8,unroll,unroll,5.75,0.7615628075263071,False
bbgemm_3527.c,xcu200-fsgd2104-2-e,3.33,0.13320333,764,1,1,47,23,unroll_8,unroll_16,pipeline_1,pipeline,pipeline_1,18.0,1.0,True
bbgemm_3528.c,xcu200-fsgd2104-2-e,3.33,0.31405896,502,1,2,4,7,unroll_16,unroll_2,unroll_4,unroll,unroll,3.5,1.0,True
bbgemm_3529.c,xcu200-fsgd2104-2-e,3.33,0.13320333,806,1,1,47,23,unroll_32,unroll_8,pipeline,unroll,pipeline_1,18.0,1.0,True
bbgemm_3530.c,xcu200-fsgd2104-2-e,3.33,0.13354632,159,1,1,12,7,unroll_16,unroll_2,pipeline_1,pipeline,pipeline,5.25,1.0,True
bbgemm_3532.c,xcu200-fsgd2104-2-e,3.33,0.54904041,53,1,1,2,1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline,1.25,1.0,True
bbgemm_3533.c,xcu200-fsgd2104-2-e,3.33,0.54914697,56,1,1,2,1,unroll_2,unroll_2,pipeline,pipeline_1,pipeline,1.25,0.9999898046604218,False
bbgemm_3534.c,xcu200-fsgd2104-2-e,3.33,0.7876815300000001,113,1,1,3,2,unroll_2,unroll_4,pipeline,unroll_2,unroll,1.75,0.9399157572000416,False
bbgemm_3535.c,xcu200-fsgd2104-2-e,3.33,0.13338648,352,1,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_4,unroll,10.0,1.0,True
bbgemm_3536.c,xcu200-fsgd2104-2-e,3.33,0.13338648,315,1,1,24,14,unroll_32,unroll_4,pipeline,unroll_2,unroll,10.0,1.0,True
bbgemm_3537.c,xcu200-fsgd2104-2-e,3.33,0.13338648,327,1,1,24,14,unroll_8,unroll_4,pipeline_1,pipeline,pipeline,10.0,1.0,True
bbgemm_3538.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,5.25,1.0,True
bbgemm_3539.c,xcu200-fsgd2104-2-e,3.33,0.54881397,158,1,1,8,5,unroll_2,unroll,pipeline,unroll_4,pipeline_1,3.75,0.8486353568639808,False
bbgemm_3540.c,xcu200-fsgd2104-2-e,3.33,1.08129096,91,1,1,2,2,unroll_32,unroll_2,unroll_2,pipeline,unroll,1.5,0.934641685829405,False
bbgemm_3541.c,xcu200-fsgd2104-2-e,3.33,0.96425145,200,1,1,3,3,unroll_2,unroll_4,pipeline_1,pipeline,unroll,2.0,0.9090833804942157,False
bbgemm_3542.c,xcu200-fsgd2104-2-e,3.33,0.54898713,88,1,1,4,3,unroll_2,unroll_4,pipeline,pipeline,pipeline,2.25,0.93263906975764,False
bbgemm_3543.c,xcu200-fsgd2104-2-e,3.33,0.56633976,641,1,2,7,9,unroll_32,unroll_4,unroll_2,unroll,unroll,4.75,0.79095482188211,False
bbgemm_3544.c,xcu200-fsgd2104-2-e,3.33,0.13338648,338,1,1,24,14,unroll_32,unroll_4,pipeline,pipeline_1,unroll,10.0,1.0,True
bbgemm_3545.c,xcu200-fsgd2104-2-e,3.33,0.54888057,88,1,1,4,3,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline,2.25,0.9326464424920365,False
bbgemm_3546.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline,5.25,1.0,True
bbgemm_3547.c,xcu200-fsgd2104-2-e,3.33,0.13320333,795,1,1,47,23,unroll_32,unroll_8,pipeline_1,unroll,pipeline_1,18.0,1.0,True
bbgemm_3548.c,xcu200-fsgd2104-2-e,3.33,0.13354632,176,1,1,12,7,unroll_16,unroll_2,pipeline_1,unroll,unroll,5.25,1.0,True
bbgemm_3549.c,xcu200-fsgd2104-2-e,3.33,1.1080008900000002,159,1,1,3,2,unroll_2,unroll_4,pipeline,pipeline_1,unroll,1.75,0.9135580538799928,False
bbgemm_3550.c,xcu200-fsgd2104-2-e,3.33,0.13320333,776,1,1,47,23,unroll_16,unroll,pipeline_1,pipeline_1,pipeline_1,18.0,1.0,True
bbgemm_3551.c,xcu200-fsgd2104-2-e,3.33,0.54914697,56,1,1,2,1,unroll_2,unroll_2,pipeline,unroll_4,pipeline_1,1.25,0.9999898046604218,False
bbgemm_3552.c,xcu200-fsgd2104-2-e,3.33,0.80626293,207,1,1,7,4,unroll_2,unroll,pipeline,unroll_2,unroll,3.25,0.8581890726124942,False
bbgemm_3553.c,xcu200-fsgd2104-2-e,3.33,0.54870741,163,1,1,8,5,unroll_2,unroll,pipeline_1,unroll_4,pipeline,3.75,0.8486422987713084,False
bbgemm_3555.c,xcu200-fsgd2104-2-e,3.33,0.13320333,691,1,1,47,23,unroll_32,unroll_16,pipeline_1,unroll_2,pipeline_1,18.0,1.0,True
bbgemm_3556.c,xcu200-fsgd2104-2-e,3.33,0.54898713,78,1,1,4,3,unroll_2,unroll_4,pipeline,pipeline,pipeline_1,2.25,0.93263906975764,False
bbgemm_3557.c,xcu200-fsgd2104-2-e,3.33,5.122062810000001,40,1,1,1,1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll,1.0,0.4873437393860882,False
bbgemm_3558.c,xcu200-fsgd2104-2-e,3.33,5.122062810000001,38,1,1,1,1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1.0,0.4873437393860882,False
bbgemm_3559.c,xcu200-fsgd2104-2-e,3.33,0.13338648,305,1,1,24,14,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,10.0,1.0,True
bbgemm_3560.c,xcu200-fsgd2104-2-e,3.33,0.13320333,699,1,1,47,23,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,18.0,1.0,True
bbgemm_3561.c,xcu200-fsgd2104-2-e,3.33,0.13320333,743,1,1,47,23,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,18.0,1.0,True
bbgemm_3562.c,xcu200-fsgd2104-2-e,3.33,0.54914697,53,1,1,2,1,unroll_2,unroll_2,pipeline,pipeline_1,pipeline_1,1.25,0.9999898046604218,False
bbgemm_3563.c,xcu200-fsgd2104-2-e,3.33,1.6933716,565,1,1,5,7,unroll_32,unroll_2,unroll_8,unroll_2,unroll,3.5,0.7677000880520686,False
bbgemm_3564.c,xcu200-fsgd2104-2-e,3.33,0.13354632,167,1,1,12,7,unroll_8,unroll_2,pipeline,unroll_4,unroll,5.25,1.0,True
bbgemm_3565.c,xcu200-fsgd2104-2-e,3.33,0.13338648,311,1,1,24,14,unroll_16,unroll_4,pipeline,pipeline_1,unroll,10.0,1.0,True
bbgemm_3566.c,xcu200-fsgd2104-2-e,3.33,0.60967305,59,1,1,2,1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll,1.25,0.9942081835483151,False
bbgemm_3567.c,xcu200-fsgd2104-2-e,3.33,0.13320333,705,1,1,47,23,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline,18.0,1.0,True
bbgemm_3568.c,xcu200-fsgd2104-2-e,3.33,1.10816073,79,1,1,1,1,unroll_2,unroll_2,pipeline,pipeline_1,unroll,1.0,1.0,True
bbgemm_3569.c,xcu200-fsgd2104-2-e,3.33,0.13320333,706,1,1,47,23,unroll_32,unroll_8,pipeline,pipeline,unroll,18.0,1.0,True
bbgemm_3570.c,xcu200-fsgd2104-2-e,3.33,0.13354632,151,1,1,12,7,unroll_16,unroll_2,pipeline,unroll_2,pipeline_1,5.25,1.0,True
bbgemm_3571.c,xcu200-fsgd2104-2-e,3.33,0.54904041,55,1,1,2,2,unroll_2,unroll_2,pipeline_1,unroll,pipeline_1,1.5,0.9778567045198937,False
bbgemm_3572.c,xcu200-fsgd2104-2-e,3.33,0.13320333,736,1,1,47,23,unroll_16,unroll_8,pipeline,unroll_2,pipeline,18.0,1.0,True
bbgemm_3573.c,xcu200-fsgd2104-2-e,3.33,0.13354632,154,1,1,12,7,unroll_8,unroll_2,pipeline,pipeline_1,pipeline_1,5.25,1.0,True
bbgemm_3574.c,xcu200-fsgd2104-2-e,3.33,0.13354632,151,1,1,12,7,unroll_32,unroll_2,pipeline,pipeline_1,pipeline,5.25,1.0,True
bbgemm_3575.c,xcu200-fsgd2104-2-e,3.33,0.13338648,312,1,1,24,14,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,10.0,1.0,True
bbgemm_3576.c,xcu200-fsgd2104-2-e,3.33,0.13320333,770,1,1,47,23,unroll_16,unroll_32,pipeline,unroll,unroll,18.0,1.0,True
bbgemm_3577.c,xcu200-fsgd2104-2-e,3.33,0.13354632,162,1,1,12,7,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,5.25,1.0,True
bbgemm_3579.c,xcu200-fsgd2104-2-e,3.33,0.13354632,158,1,1,12,7,unroll_8,unroll_2,pipeline_1,unroll,pipeline,5.25,1.0,True
bbgemm_3580.c,xcu200-fsgd2104-2-e,3.33,0.13320333,740,1,1,47,23,unroll_32,unroll_32,pipeline_1,unroll_4,pipeline,18.0,1.0,True
bbgemm_3583.c,xcu200-fsgd2104-2-e,3.33,1.63370133,261,1,1,6,4,unroll_2,unroll_8,pipeline,pipeline,unroll,3.0,0.7947677230552638,False
bbgemm_3584.c,xcu200-fsgd2104-2-e,3.33,0.75693231,80,1,1,3,2,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,1.75,0.9431236705318499,False
bbgemm_3585.c,xcu200-fsgd2104-2-e,3.33,0.96441129,104,1,1,2,2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,1.5,0.9448304064991058,False
bbgemm_3586.c,xcu200-fsgd2104-2-e,3.33,0.13338648,309,1,1,24,14,unroll_8,unroll_4,pipeline,unroll_2,pipeline,10.0,1.0,True
bbgemm_3587.c,xcu200-fsgd2104-2-e,3.33,0.13320333,723,1,1,47,23,unroll_32,unroll_8,pipeline,unroll_2,pipeline,18.0,1.0,True
bbgemm_3588.c,xcu200-fsgd2104-2-e,3.33,0.13320333,710,1,1,47,23,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll,18.0,1.0,True
