Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Area,Weight,is_pareto
ss_sort_4290.c,xcu200-fsgd2104-2-e,5.0,1.067115,58,1,1,1,2,unroll_16,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.25,0.9021332302177932,False
ss_sort_4291.c,xcu200-fsgd2104-2-e,5.0,1.067765,34,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.996587621241556,False
ss_sort_4292.c,xcu200-fsgd2104-2-e,5.0,1.067755,30,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,pipeline_1,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4293.c,xcu200-fsgd2104-2-e,5.0,1.067765,37,1,1,1,1,unroll_4,unroll_16,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,pipeline_1,unroll,1.0,0.996587621241556,False
ss_sort_4294.c,xcu200-fsgd2104-2-e,5.0,1.067535,34,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9971817361130092,False
ss_sort_4295.c,xcu200-fsgd2104-2-e,5.0,1.067535,86,1,1,1,3,unroll_32,unroll_16,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.5,0.7255220569568556,False
ss_sort_4296.c,xcu200-fsgd2104-2-e,5.0,1.067115,204,1,1,1,5,unroll_64,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,2.0,0.4370252939499969,False
ss_sort_4297.c,xcu200-fsgd2104-2-e,5.0,1.066895,89,1,1,1,3,unroll_32,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll_2,unroll,1.5,0.7255325732043992,False
ss_sort_4298.c,xcu200-fsgd2104-2-e,5.0,1.067675,223,1,1,2,6,unroll_64,unroll_32,pipeline,pipeline,unroll_64,unroll_16,unroll,unroll_4,unroll,unroll,2.5,0.23702575149048274,False
ss_sort_4299.c,xcu200-fsgd2104-2-e,5.0,1.066815,219,1,1,2,7,unroll_64,unroll_32,unroll_32,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll_2,unroll,2.75,0.17021884779656904,False
ss_sort_4300.c,xcu200-fsgd2104-2-e,5.0,1.067755,31,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll,pipeline_1,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4301.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4302.c,xcu200-fsgd2104-2-e,5.0,1.067385,35,1,1,1,1,unroll_4,unroll_16,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll_4,unroll,unroll,1.0,0.9975693083475762,False
ss_sort_4303.c,xcu200-fsgd2104-2-e,5.0,1.067115,46,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4304.c,xcu200-fsgd2104-2-e,5.0,1.067535,46,1,1,1,1,unroll_8,unroll_16,pipeline,pipeline,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9971817361130092,False
ss_sort_4305.c,xcu200-fsgd2104-2-e,5.0,1.067535,46,1,1,1,1,unroll_8,unroll_16,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9971817361130092,False
ss_sort_4306.c,xcu200-fsgd2104-2-e,5.0,1.067755,54,1,1,1,1,unroll_16,unroll_16,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,pipeline_1,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4307.c,xcu200-fsgd2104-2-e,5.0,1.068315,73,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline,unroll_64,unroll,unroll,unroll,pipeline_1,unroll,1.0,0.9951677096615988,False
ss_sort_4308.c,xcu200-fsgd2104-2-e,5.0,1.067765,44,1,1,1,1,unroll_8,unroll_16,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,pipeline_1,unroll,1.0,0.996587621241556,False
ss_sort_4309.c,xcu200-fsgd2104-2-e,5.0,1.067115,33,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4310.c,xcu200-fsgd2104-2-e,5.0,1.067455,82,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll,unroll,pipeline_1,unroll,1.25,0.9017134772834015,False
ss_sort_4311.c,xcu200-fsgd2104-2-e,5.0,1.067035,51,1,1,1,1,unroll_8,unroll_32,unroll_4,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9984739690433146,False
ss_sort_4312.c,xcu200-fsgd2104-2-e,5.0,1.067535,43,1,1,1,1,unroll_8,unroll_16,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9971817361130092,False
ss_sort_4313.c,xcu200-fsgd2104-2-e,5.0,1.066815,97,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,1.25,0.9025021712021403,False
ss_sort_4314.c,xcu200-fsgd2104-2-e,5.0,1.067535,34,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9971817361130092,False
ss_sort_4315.c,xcu200-fsgd2104-2-e,5.0,1.067115,41,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4316.c,xcu200-fsgd2104-2-e,5.0,1.066895,44,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,1.0,0.9988359609104551,False
ss_sort_4317.c,xcu200-fsgd2104-2-e,5.0,1.067385,37,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline,pipeline,unroll_4,unroll,unroll,unroll,unroll,1.0,0.9975693083475762,False
ss_sort_4318.c,xcu200-fsgd2104-2-e,5.0,1.066815,104,1,1,1,2,unroll_8,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.25,0.9025021712021403,False
ss_sort_4319.c,xcu200-fsgd2104-2-e,5.0,1.067675,85,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll,1.25,0.9014409561012409,False
ss_sort_4320.c,xcu200-fsgd2104-2-e,5.0,1.068315,93,1,1,1,2,unroll_8,unroll_16,pipeline,pipeline,unroll_64,unroll,unroll,unroll,unroll,unroll,1.25,0.9006440785104144,False
ss_sort_4321.c,xcu200-fsgd2104-2-e,5.0,1.067765,41,1,1,1,1,unroll_8,unroll_16,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.0,0.996587621241556,False
ss_sort_4322.c,xcu200-fsgd2104-2-e,5.0,1.067115,37,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4323.c,xcu200-fsgd2104-2-e,5.0,1.067675,94,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll_2,unroll,1.25,0.9014409561012409,False
ss_sort_4324.c,xcu200-fsgd2104-2-e,5.0,1.067115,44,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4325.c,xcu200-fsgd2104-2-e,5.0,1.067675,94,1,1,1,2,unroll_8,unroll_32,pipeline,pipeline,unroll_64,unroll,unroll,unroll,pipeline_1,unroll,1.25,0.9014409561012409,False
ss_sort_4326.c,xcu200-fsgd2104-2-e,5.0,1.072735,30,1,1,1,1,pipeline_1,unroll_16,pipeline_1,pipeline,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9837976409463769,False
ss_sort_4327.c,xcu200-fsgd2104-2-e,5.0,1.067535,42,1,1,1,1,unroll_8,unroll_16,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_2,pipeline_1,unroll,1.0,0.9971817361130092,False
ss_sort_4328.c,xcu200-fsgd2104-2-e,5.0,1.067595,80,1,1,1,1,unroll_2,unroll_32,unroll_4,pipeline_1,unroll_64,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9970267306538675,False
ss_sort_4329.c,xcu200-fsgd2104-2-e,5.0,1.067755,34,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline,pipeline_1,unroll,unroll,unroll,pipeline_1,unroll,1.0,0.996613448231153,False
ss_sort_4330.c,xcu200-fsgd2104-2-e,5.0,1.067455,94,1,1,1,2,unroll_8,unroll_16,unroll_32,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.25,0.9017134772834015,False
ss_sort_4331.c,xcu200-fsgd2104-2-e,5.0,1.067675,87,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll_2,unroll,1.25,0.9014409561012409,False
ss_sort_4332.c,xcu200-fsgd2104-2-e,5.0,1.067755,42,1,1,1,1,unroll_8,unroll_16,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4333.c,xcu200-fsgd2104-2-e,5.0,1.066815,94,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.25,0.9025021712021403,False
ss_sort_4334.c,xcu200-fsgd2104-2-e,5.0,1.067035,89,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.25,0.9022317455464749,False
ss_sort_4335.c,xcu200-fsgd2104-2-e,5.0,1.067035,140,1,1,1,4,unroll_32,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.75,0.570215291737462,False
ss_sort_4336.c,xcu200-fsgd2104-2-e,5.0,1.066895,168,1,1,1,5,unroll_64,unroll_32,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll_2,unroll,2.0,0.4370260467359621,False
ss_sort_4337.c,xcu200-fsgd2104-2-e,5.0,1.067035,339,1,1,3,7,unroll_64,unroll_32,unroll_64,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll_2,unroll,3.0,0.12553743405242435,False
ss_sort_4338.c,xcu200-fsgd2104-2-e,5.0,1.067455,35,1,1,1,1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9973884308893622,False
ss_sort_4339.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4340.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4341.c,xcu200-fsgd2104-2-e,5.0,1.067115,38,1,1,1,1,unroll_4,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll_4,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4342.c,xcu200-fsgd2104-2-e,5.0,1.067125,41,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline,unroll_8,unroll,unroll_4,pipeline_1,unroll,1.0,0.9982412984857081,False
ss_sort_4343.c,xcu200-fsgd2104-2-e,5.0,1.067115,45,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll_2,unroll,1.0,0.9982671492819701,False
ss_sort_4344.c,xcu200-fsgd2104-2-e,5.0,1.067115,45,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4345.c,xcu200-fsgd2104-2-e,5.0,1.066895,45,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9988359609104551,False
ss_sort_4346.c,xcu200-fsgd2104-2-e,5.0,1.066895,34,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.9988359609104551,False
ss_sort_4347.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4348.c,xcu200-fsgd2104-2-e,5.0,1.067535,32,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.9971817361130092,False
ss_sort_4349.c,xcu200-fsgd2104-2-e,5.0,1.067755,36,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4350.c,xcu200-fsgd2104-2-e,5.0,1.066815,96,1,1,1,2,unroll_8,unroll_32,unroll_32,pipeline,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,1.25,0.9025021712021403,False
ss_sort_4351.c,xcu200-fsgd2104-2-e,5.0,1.067035,96,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll,1.25,0.9022317455464749,False
ss_sort_4352.c,xcu200-fsgd2104-2-e,5.0,1.251675,54,1,1,1,1,unroll_8,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.5845139202373515,False
ss_sort_4353.c,xcu200-fsgd2104-2-e,5.0,1.067755,36,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline_1,pipeline_1,unroll,unroll,unroll,pipeline_1,unroll,1.0,0.996613448231153,False
ss_sort_4354.c,xcu200-fsgd2104-2-e,5.0,1.253915,59,1,1,1,2,unroll_16,unroll_32,unroll_4,pipeline,pipeline,unroll_16,unroll,unroll_4,unroll,unroll,1.25,0.5659511858854085,False
ss_sort_4355.c,xcu200-fsgd2104-2-e,5.0,1.067455,94,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.25,0.9017134772834015,False
ss_sort_4356.c,xcu200-fsgd2104-2-e,5.0,1.066895,88,1,1,1,3,unroll_32,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll_2,unroll,1.5,0.7255325732043992,False
ss_sort_4357.c,xcu200-fsgd2104-2-e,5.0,1.066895,36,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9988359609104551,False
ss_sort_4358.c,xcu200-fsgd2104-2-e,5.0,1.123135,94,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll,unroll,unroll,1.25,0.8135906558054227,False
ss_sort_4359.c,xcu200-fsgd2104-2-e,5.0,1.066895,33,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9988359609104551,False
ss_sort_4360.c,xcu200-fsgd2104-2-e,5.0,1.067755,46,1,1,1,1,unroll_8,unroll_16,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4361.c,xcu200-fsgd2104-2-e,5.0,1.066745,60,1,1,1,2,unroll_16,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_4,unroll,unroll_4,unroll,unroll,1.25,0.9025880645056223,False
ss_sort_4362.c,xcu200-fsgd2104-2-e,5.0,1.236075,30,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll_2,unroll_4,unroll,unroll,1.0,0.6145842914349021,False
ss_sort_4363.c,xcu200-fsgd2104-2-e,5.0,1.066895,38,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.9988359609104551,False
ss_sort_4364.c,xcu200-fsgd2104-2-e,5.0,1.067115,41,1,1,1,1,unroll_8,unroll_32,pipeline_1,pipeline_1,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4365.c,xcu200-fsgd2104-2-e,5.0,1.067115,101,1,1,1,3,unroll_32,unroll_32,pipeline,pipeline,pipeline,unroll,unroll,unroll,pipeline_1,unroll,1.5,0.725529927289821,False
ss_sort_4366.c,xcu200-fsgd2104-2-e,5.0,1.272075,116,1,1,1,3,unroll_32,unroll_32,unroll_32,pipeline_1,unroll_2,unroll_16,unroll,unroll_4,unroll,unroll,1.5,0.4889157129782483,False
ss_sort_4367.c,xcu200-fsgd2104-2-e,5.0,1.067455,94,1,1,1,2,unroll_2,unroll_16,unroll_32,pipeline,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.25,0.9017134772834015,False
ss_sort_4368.c,xcu200-fsgd2104-2-e,5.0,1.066815,137,1,1,1,4,unroll_32,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll,unroll,pipeline_1,unroll,1.75,0.5702163854244642,False
ss_sort_4369.c,xcu200-fsgd2104-2-e,5.0,1.066895,175,1,1,1,5,unroll_64,unroll_32,pipeline,pipeline,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,2.0,0.4370260467359621,False
ss_sort_4370.c,xcu200-fsgd2104-2-e,5.0,1.067115,178,1,1,1,5,unroll_64,unroll_32,pipeline,pipeline,pipeline_1,unroll,unroll,unroll,unroll_2,unroll,2.0,0.4370252939499969,False
ss_sort_4371.c,xcu200-fsgd2104-2-e,5.0,1.067115,46,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4372.c,xcu200-fsgd2104-2-e,5.0,1.066895,32,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.9988359609104551,False
ss_sort_4373.c,xcu200-fsgd2104-2-e,5.0,1.067385,35,1,1,1,1,unroll_2,unroll_16,pipeline,pipeline,pipeline_1,unroll_4,unroll,unroll,unroll,unroll,1.0,0.9975693083475762,False
ss_sort_4374.c,xcu200-fsgd2104-2-e,5.0,1.336555,41,1,1,1,1,unroll_8,unroll_16,unroll_4,pipeline_1,pipeline,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.43676283083265066,False
ss_sort_4375.c,xcu200-fsgd2104-2-e,5.0,1.066895,173,1,1,1,5,unroll_64,unroll_32,pipeline,pipeline,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,2.0,0.4370260467359621,False
ss_sort_4376.c,xcu200-fsgd2104-2-e,5.0,1.067035,338,1,1,3,7,unroll_64,unroll_32,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,3.0,0.12553743405242435,False
ss_sort_4377.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4378.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4379.c,xcu200-fsgd2104-2-e,5.0,1.067115,35,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4380.c,xcu200-fsgd2104-2-e,5.0,1.066745,43,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline,unroll_4,unroll,unroll,unroll,unroll,1.0,0.9992238902449968,False
ss_sort_4381.c,xcu200-fsgd2104-2-e,5.0,1.067115,44,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4382.c,xcu200-fsgd2104-2-e,5.0,1.067115,44,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll_4,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4383.c,xcu200-fsgd2104-2-e,5.0,1.067115,47,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll_2,unroll,1.0,0.9982671492819701,False
ss_sort_4384.c,xcu200-fsgd2104-2-e,5.0,1.067115,47,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4385.c,xcu200-fsgd2104-2-e,5.0,1.067455,50,1,1,1,1,unroll_8,unroll_16,unroll_4,pipeline_1,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9973884308893622,False
ss_sort_4386.c,xcu200-fsgd2104-2-e,5.0,1.067115,34,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll,unroll_2,unroll,1.0,0.9982671492819701,False
ss_sort_4387.c,xcu200-fsgd2104-2-e,5.0,1.067535,37,1,1,1,1,unroll_4,unroll_16,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll,pipeline_1,unroll,1.0,0.9971817361130092,False
ss_sort_4388.c,xcu200-fsgd2104-2-e,5.0,1.067755,31,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline,unroll_16,unroll,unroll,unroll,unroll,1.0,0.996613448231153,False
ss_sort_4389.c,xcu200-fsgd2104-2-e,5.0,1.066895,41,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline,pipeline,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9988359609104551,False
ss_sort_4390.c,xcu200-fsgd2104-2-e,5.0,1.067115,38,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4391.c,xcu200-fsgd2104-2-e,5.0,1.067115,38,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4392.c,xcu200-fsgd2104-2-e,5.0,1.251455,102,1,1,1,3,unroll_32,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll,1.5,0.5195642858108652,False
ss_sort_4393.c,xcu200-fsgd2104-2-e,5.0,1.067035,36,1,1,1,1,unroll_2,unroll_32,unroll_4,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9984739690433146,False
ss_sort_4394.c,xcu200-fsgd2104-2-e,5.0,1.251675,46,1,1,1,1,unroll_2,unroll_32,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.5845139202373515,False
ss_sort_4395.c,xcu200-fsgd2104-2-e,5.0,1.067115,36,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline_1,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4396.c,xcu200-fsgd2104-2-e,5.0,1.067115,36,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline,pipeline,unroll,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4397.c,xcu200-fsgd2104-2-e,5.0,1.271705,84,1,1,1,3,unroll_16,unroll_32,unroll_32,unroll_2,pipeline_1,unroll_4,unroll,unroll_4,unroll,unroll,1.5,0.4894621624426426,False
ss_sort_4398.c,xcu200-fsgd2104-2-e,5.0,1.067035,96,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline_1,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll,1.25,0.9022317455464749,False
ss_sort_4399.c,xcu200-fsgd2104-2-e,5.0,1.066895,56,1,1,1,2,unroll_16,unroll_32,pipeline,pipeline_1,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,1.25,0.9024039180224963,False
ss_sort_4400.c,xcu200-fsgd2104-2-e,5.0,1.066895,32,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.0,0.9988359609104551,False
ss_sort_4401.c,xcu200-fsgd2104-2-e,5.0,1.067115,37,1,1,1,1,unroll_4,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_16,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4402.c,xcu200-fsgd2104-2-e,5.0,1.087515,38,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,unroll_2,unroll_16,unroll,unroll,unroll,unroll,1.0,0.9463051596834376,False
ss_sort_4403.c,xcu200-fsgd2104-2-e,5.0,1.067385,34,1,1,1,1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline,unroll_4,unroll,unroll,unroll,unroll,1.0,0.9975693083475762,False
ss_sort_4404.c,xcu200-fsgd2104-2-e,5.0,1.067045,109,1,1,1,2,unroll_8,unroll_32,unroll_32,pipeline_1,pipeline,unroll_8,unroll,unroll,pipeline_1,unroll,1.25,0.9022194363421524,False
ss_sort_4405.c,xcu200-fsgd2104-2-e,5.0,1.066895,37,1,1,1,1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll,unroll,unroll,1.0,0.9988359609104551,False
ss_sort_4406.c,xcu200-fsgd2104-2-e,5.0,1.067115,40,1,1,1,1,unroll_8,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,unroll,pipeline_1,unroll,1.0,0.9982671492819701,False
ss_sort_4407.c,xcu200-fsgd2104-2-e,5.0,1.067115,34,1,1,1,1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline,unroll_16,unroll,unroll_4,unroll,unroll,1.0,0.9982671492819701,False
ss_sort_4408.c,xcu200-fsgd2104-2-e,5.0,1.066745,55,1,1,1,1,unroll_8,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_4,unroll,unroll_4,unroll,unroll,1.0,0.9992238902449968,False
ss_sort_4409.c,xcu200-fsgd2104-2-e,5.0,1.066815,95,1,1,1,2,unroll_2,unroll_32,unroll_32,pipeline,pipeline,unroll_8,unroll,unroll,unroll_2,unroll,1.25,0.9025021712021403,False
