Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_4702.cpp,xcu200-fsgd2104-2-e,3.33,2.21202909,361,3,1,4,8,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_128_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_16,4.0,0.5691359650347542,False
workload_4704.cpp,xcu200-fsgd2104-2-e,3.33,0.06109884,725,3,1,1,7,block_16_1,cyclic_8_1,cyclic_128_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,block_32_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline,3.0,0.7189552757697559,False
workload_4705.cpp,xcu200-fsgd2104-2-e,3.33,2.67678387,1750,3,1,9,14,block_2_1,cyclic_8_1,block_2_1,cyclic_8_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_8_1,block_128_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,6.75,0.3177528501301736,False
workload_4706.cpp,xcu200-fsgd2104-2-e,3.33,7.45761825,117,3,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_32_1,block_16_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_2,1.75,0.44938844500618536,False
workload_4707.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,93,3,1,1,2,block_2_1,cyclic_8_1,block_8_1,block_4_1,block_2_1,cyclic_32_1,block_64_1,block_64_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,1.75,0.8884610871129073,False
workload_4708.cpp,xcu200-fsgd2104-2-e,3.33,10.69536393,207,3,1,1,5,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,block_16_1,complete_1,unroll_8,pipeline,unroll_64,unroll_2,2.5,0.28303304901424076,False
workload_4709.cpp,xcu200-fsgd2104-2-e,3.33,5.90421321,207,3,1,1,5,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_32_1,block_64_1,block_16_1,cyclic_64_1,block_32_1,cyclic_16_1,block_64_1,cyclic_128_1,block_8_1,complete_1,unroll_2,pipeline,unroll_64,unroll_16,2.5,0.5158757942524423,False
workload_4710.cpp,xcu200-fsgd2104-2-e,3.33,0.06109884,169,4,1,1,5,cyclic_4_1,cyclic_8_1,block_4_1,block_64_1,block_32_1,block_8_1,block_128_1,cyclic_64_1,block_32_1,cyclic_16_1,block_64_1,block_4_1,block_16_1,complete_1,unroll_8,pipeline,unroll_2,pipeline,2.75,0.7512171659044374,False
workload_4711.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,122,1,1,1,3,block_16_1,block_4_1,cyclic_8_1,block_4_1,block_2_1,block_16_1,block_128_1,cyclic_128_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1.5,0.9248206710664818,False
workload_4714.cpp,xcu200-fsgd2104-2-e,3.33,2.89720989,144,1,1,1,4,cyclic_4_1,block_16_1,cyclic_8_1,block_2_1,cyclic_4_1,block_64_1,block_8_1,block_4_1,block_16_1,cyclic_16_1,block_16_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,1.75,0.7405442175497245,False
workload_4716.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,82,3,1,1,2,block_2_1,cyclic_8_1,block_8_1,block_4_1,block_2_1,cyclic_32_1,block_16_1,block_64_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,1.75,0.8884610871129073,False
workload_4717.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,120,4,1,1,3,cyclic_4_1,block_8_1,block_2_1,block_2_1,block_32_1,block_8_1,cyclic_8_1,cyclic_64_1,block_32_1,cyclic_16_1,block_64_1,cyclic_128_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,2.25,0.8182002953896939,False
workload_4718.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,149,3,3,2,5,block_16_1,cyclic_8_1,cyclic_8_1,block_4_1,block_2_1,block_8_1,block_16_1,cyclic_128_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,3.25,0.6875133140735902,False
workload_4719.cpp,xcu200-fsgd2104-2-e,3.33,2.89550493,149,1,1,1,4,cyclic_4_1,block_16_1,cyclic_8_1,block_2_1,cyclic_4_1,block_64_1,block_8_1,cyclic_4_1,block_4_1,cyclic_16_1,block_16_1,cyclic_128_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,1.75,0.7406627262718962,False
workload_4720.cpp,xcu200-fsgd2104-2-e,3.33,0.06043284,147,3,1,1,4,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_2_1,cyclic_32_1,block_64_1,block_128_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,2.25,0.818199728323855,False
workload_4721.cpp,xcu200-fsgd2104-2-e,3.33,2.88747297,130,1,1,1,3,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,1.5,0.752635811269007,False
workload_4722.cpp,xcu200-fsgd2104-2-e,3.33,2.88576801,120,1,1,1,3,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,1.5,0.7527613919609606,False
workload_4723.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,334,4,1,1,6,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,block_32_1,block_64_1,block_128_1,cyclic_64_1,block_64_1,cyclic_16_1,block_64_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_8,pipeline,unroll_2,unroll_2,3.0,0.7189557096406431,False
workload_4724.cpp,xcu200-fsgd2104-2-e,3.33,0.06043284,108,6,1,1,2,cyclic_64_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_4_1,block_16_1,cyclic_32_1,block_64_1,block_32_1,block_16_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,2.5,0.784298743930257,False
workload_4725.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,133,3,1,1,3,block_16_1,cyclic_8_1,cyclic_16_1,block_4_1,block_2_1,block_16_1,block_16_1,block_64_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,2.0,0.8529209324929443,False
workload_4726.cpp,xcu200-fsgd2104-2-e,3.33,0.06450876,249,1,1,2,6,block_2_1,cyclic_16_1,cyclic_32_1,block_64_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_8,pipeline,unroll_2,unroll_8,2.5,0.7842976298832041,False
workload_4727.cpp,xcu200-fsgd2104-2-e,3.33,0.06109884,140,3,1,1,4,block_16_1,cyclic_8_1,cyclic_128_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,block_32_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,pipeline,2.25,0.8181995476121899,False
workload_4728.cpp,xcu200-fsgd2104-2-e,3.33,5.47255197,137,1,1,1,3,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_16_1,block_8_1,cyclic_4_1,block_16_1,cyclic_16_1,block_16_1,block_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_8,1.5,0.5728040590701683,False
workload_4729.cpp,xcu200-fsgd2104-2-e,3.33,2.91475233,111,1,1,1,3,block_2_1,cyclic_16_1,block_8_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,1.5,0.7506273222027914,False
workload_4730.cpp,xcu200-fsgd2104-2-e,3.33,2.54477601,174,2,1,1,4,cyclic_2_1,block_4_1,block_2_1,block_2_1,block_32_1,block_64_1,block_16_1,cyclic_64_1,block_32_1,cyclic_16_1,block_64_1,cyclic_128_1,block_4_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.0,0.7481922168584206,False
workload_4731.cpp,xcu200-fsgd2104-2-e,3.33,6.26158881,120,1,1,1,3,block_2_1,cyclic_16_1,cyclic_8_1,block_64_1,block_4_1,cyclic_32_1,block_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,1.5,0.5230855628772051,False
workload_4732.cpp,xcu200-fsgd2104-2-e,3.33,0.06114546,246,4,1,1,6,cyclic_4_1,cyclic_8_1,block_2_1,block_16_1,cyclic_32_1,block_8_1,block_64_1,block_4_1,block_128_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_4,pipeline_1,3.0,0.7189552680645374,False
workload_4733.cpp,xcu200-fsgd2104-2-e,3.33,0.05706954,130,4,1,1,3,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,block_16_1,block_4_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline,2.25,0.8182003838807651,False
workload_4734.cpp,xcu200-fsgd2104-2-e,3.33,0.06109884,82,1,1,1,2,cyclic_4_1,cyclic_16_1,block_2_1,block_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1.25,0.9619951477316092,False
workload_4735.cpp,xcu200-fsgd2104-2-e,3.33,2.54075337,204,3,1,1,5,cyclic_4_1,block_4_1,block_4_1,block_2_1,block_32_1,block_64_1,block_128_1,cyclic_64_1,block_4_1,cyclic_16_1,block_64_1,cyclic_4_1,block_8_1,complete_1,unroll_8,pipeline,unroll_64,pipeline_1,2.5,0.7069648405984785,False
workload_4736.cpp,xcu200-fsgd2104-2-e,3.33,0.05706954,123,4,1,1,3,cyclic_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline,2.25,0.8182003838807651,False
workload_4737.cpp,xcu200-fsgd2104-2-e,3.33,6.25993713,403,3,1,6,11,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline,unroll_16,unroll_8,5.25,0.34518044815866095,False
workload_4738.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,111,1,1,1,4,block_16_1,cyclic_16_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_8,unroll_8,unroll_2,pipeline,1.75,0.8884616226869919,False
workload_4739.cpp,xcu200-fsgd2104-2-e,3.33,2.54989089,154,2,1,1,4,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,cyclic_32_1,block_64_1,block_32_1,cyclic_4_1,block_32_1,cyclic_16_1,block_64_1,cyclic_32_1,block_64_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,2.0,0.7478684386645928,False
workload_4740.cpp,xcu200-fsgd2104-2-e,3.33,2.91986721,157,1,1,1,4,block_2_1,block_16_1,cyclic_32_1,block_64_1,cyclic_32_1,block_8_1,cyclic_32_1,block_4_1,block_32_1,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,1.75,0.7389692661023554,False
workload_4741.cpp,xcu200-fsgd2104-2-e,3.33,0.06047946,245,2,1,1,6,block_2_1,cyclic_4_1,cyclic_32_1,block_64_1,block_4_1,block_16_1,block_16_1,block_64_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_4,unroll_8,2.5,0.7842987340860279,False
workload_4742.cpp,xcu200-fsgd2104-2-e,3.33,2.89755621,485,4,1,2,8,cyclic_64_1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,block_8_1,block_8_1,block_4_1,block_64_1,block_64_1,block_128_1,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_64,pipeline_1,3.75,0.5734742291458548,False
workload_4743.cpp,xcu200-fsgd2104-2-e,3.33,0.05702292,812,4,10,6,10,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,7.5,0.27838748506507394,False
workload_4744.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,260,4,1,2,8,cyclic_128_1,block_2_1,block_4_1,block_2_1,block_2_1,cyclic_32_1,block_8_1,block_64_1,block_32_1,block_16_1,block_128_1,cyclic_16_1,block_8_1,complete_1,unroll_2,unroll_32,unroll_2,unroll_2,3.75,0.627087357923418,False
workload_4745.cpp,xcu200-fsgd2104-2-e,3.33,0.06455538,210,6,1,1,5,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline,3.25,0.687512331257739,False
workload_4746.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,119,4,1,1,3,cyclic_4_1,cyclic_8_1,block_8_1,block_4_1,block_2_1,cyclic_32_1,cyclic_8_1,block_64_1,cyclic_4_1,block_16_1,block_64_1,cyclic_128_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,2.25,0.8182002953896939,False
workload_4747.cpp,xcu200-fsgd2104-2-e,3.33,0.06114546,190,6,1,1,5,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_32_1,block_4_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_4,pipeline_1,3.25,0.6875129316609283,False
workload_4748.cpp,xcu200-fsgd2104-2-e,3.33,6.25816557,164,1,1,1,5,block_2_1,cyclic_16_1,cyclic_32_1,block_128_1,block_4_1,block_16_1,cyclic_2_1,block_64_1,block_64_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,2.0,0.5127728368309598,False
workload_4749.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,162,3,3,2,6,block_16_1,cyclic_8_1,cyclic_8_1,block_4_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_16,3.5,0.6568904899136784,False
workload_4750.cpp,xcu200-fsgd2104-2-e,3.33,0.05702292,1007,3,1,2,8,cyclic_4_1,cyclic_4_1,block_4_1,block_2_1,block_32_1,block_64_1,block_16_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,unroll_32,unroll_2,pipeline_1,3.5,0.6568905315481288,False
workload_4751.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,94,2,1,1,2,block_2_1,cyclic_4_1,block_4_1,block_2_1,block_4_1,block_16_1,block_128_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,1.5,0.9248214927395676,False
workload_4752.cpp,xcu200-fsgd2104-2-e,3.33,2.5454420100000004,165,2,1,1,4,cyclic_2_1,block_4_1,cyclic_32_1,block_2_1,cyclic_32_1,block_64_1,block_128_1,cyclic_4_1,block_32_1,cyclic_32_1,block_64_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,2.0,0.7481500656103289,False
workload_4754.cpp,xcu200-fsgd2104-2-e,3.33,0.05432562,141,6,1,1,3,cyclic_128_1,cyclic_8_1,block_4_1,block_2_1,block_2_1,cyclic_32_1,block_16_1,block_64_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,unroll_2,2.75,0.7512178822871521,False
workload_4755.cpp,xcu200-fsgd2104-2-e,3.33,0.05702292,907,4,10,6,10,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_2,7.5,0.27838748506507394,False
workload_4756.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,93,2,1,1,2,block_2_1,cyclic_4_1,block_4_1,block_2_1,block_4_1,cyclic_16_1,block_128_1,block_4_1,block_32_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,1.5,0.9248214927395676,False
workload_4757.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,105,3,1,1,2,cyclic_4_1,cyclic_4_1,block_2_1,block_2_1,block_32_1,block_16_1,block_16_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,complete_1,unroll_8,pipeline,unroll_2,unroll_2,1.75,0.8884610871129073,False
workload_4758.cpp,xcu200-fsgd2104-2-e,3.33,2.91986721,130,1,1,1,3,block_2_1,cyclic_16_1,cyclic_32_1,block_64_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,1.5,0.7502509008353342,False
workload_4759.cpp,xcu200-fsgd2104-2-e,3.33,3.22231113,132,6,1,1,3,cyclic_64_1,cyclic_8_1,block_4_1,block_2_1,block_2_1,cyclic_32_1,block_64_1,block_64_1,block_32_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_32,pipeline,2.75,0.6501798302460958,False
workload_4760.cpp,xcu200-fsgd2104-2-e,3.33,0.05432562,147,6,1,1,4,cyclic_64_1,cyclic_8_1,block_4_1,block_2_1,block_4_1,cyclic_32_1,block_16_1,block_64_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,3.0,0.7189558868806364,False
workload_4761.cpp,xcu200-fsgd2104-2-e,3.33,0.06043284,81,3,1,1,2,block_2_1,cyclic_8_1,block_8_1,block_4_1,cyclic_32_1,cyclic_32_1,block_16_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,1.75,0.8884600968583889,False
workload_4762.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,88,4,1,1,2,cyclic_4_1,cyclic_8_1,block_8_1,block_4_1,block_2_1,block_8_1,block_64_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_2,2.0,0.8529209324929443,False
workload_4763.cpp,xcu200-fsgd2104-2-e,3.33,0.05702292,88,1,1,1,2,cyclic_4_1,cyclic_16_1,block_2_1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1.25,0.9619997614267113,False
workload_4764.cpp,xcu200-fsgd2104-2-e,3.33,0.06109884,168,1,1,1,5,block_16_1,cyclic_4_1,cyclic_32_1,block_128_1,block_2_1,block_16_1,block_128_1,cyclic_128_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_2,pipeline_1,2.0,0.852919975445873,False
workload_4765.cpp,xcu200-fsgd2104-2-e,3.33,7.79604615,139,1,1,1,3,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,unroll_2,1.5,0.43403823766979266,False
workload_4766.cpp,xcu200-fsgd2104-2-e,3.33,6.263293770000001,124,1,1,1,3,block_2_1,cyclic_16_1,cyclic_8_1,block_64_1,block_4_1,cyclic_32_1,block_64_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,1.5,0.522980980173277,False
workload_4767.cpp,xcu200-fsgd2104-2-e,3.33,0.06047946,106,1,1,1,3,block_2_1,cyclic_16_1,block_4_1,block_64_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,1.5,0.9248191194178842,False
workload_4768.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,141,4,1,1,4,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,block_16_1,cyclic_8_1,block_64_1,block_16_1,block_16_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_8,unroll_8,unroll_2,pipeline,2.5,0.7842994546706844,False
workload_4769.cpp,xcu200-fsgd2104-2-e,3.33,0.05768892,84,4,1,1,1,cyclic_4_1,block_8_1,block_2_1,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,1.75,0.8884610871129073,False
workload_4770.cpp,xcu200-fsgd2104-2-e,3.33,10.34666631,109,1,1,1,2,block_2_1,cyclic_16_1,cyclic_32_1,block_64_1,block_4_1,block_32_1,block_16_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_2,1.25,0.3100952875648913,False
workload_4771.cpp,xcu200-fsgd2104-2-e,3.33,2.88576801,129,4,1,1,3,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_32_1,block_16_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,2.25,0.7085796881878037,False
workload_4772.cpp,xcu200-fsgd2104-2-e,3.33,0.054279,255,4,1,2,8,cyclic_128_1,block_2_1,block_4_1,cyclic_2_1,block_2_1,cyclic_32_1,block_8_1,block_64_1,block_32_1,cyclic_8_1,block_128_1,cyclic_16_1,block_8_1,complete_1,unroll_2,unroll_32,unroll_2,pipeline,3.75,0.627087357923418,False
workload_4773.cpp,xcu200-fsgd2104-2-e,3.33,0.06388938,164,1,1,1,4,block_4_1,block_16_1,cyclic_32_1,block_64_1,cyclic_32_1,block_8_1,cyclic_32_1,block_4_1,block_32_1,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,unroll_2,1.75,0.8884581395772845,False
workload_4774.cpp,xcu200-fsgd2104-2-e,3.33,10.35006957,163,1,1,1,4,block_2_1,cyclic_16_1,cyclic_32_1,block_128_1,block_2_1,block_16_1,cyclic_2_1,block_64_1,block_64_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_2,1.75,0.3069058799598936,False
workload_4775.cpp,xcu200-fsgd2104-2-e,3.33,2.88576801,129,1,1,1,3,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_32_1,block_16_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,pipeline,1.5,0.7527613919609606,False
workload_4776.cpp,xcu200-fsgd2104-2-e,3.33,2.91882825,110,1,1,1,3,block_2_1,cyclic_16_1,block_8_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,1.5,0.7503273570196151,False
workload_4777.cpp,xcu200-fsgd2104-2-e,3.33,0.06384276,140,1,1,1,3,block_16_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_32_1,cyclic_16_1,block_16_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,1.5,0.9248161976531951,False
workload_4778.cpp,xcu200-fsgd2104-2-e,3.33,6.26566473,132,1,1,1,3,block_2_1,cyclic_16_1,cyclic_32_1,block_32_1,block_2_1,cyclic_16_1,cyclic_32_1,block_64_1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,1.5,0.5228355654602881,False
workload_4779.cpp,xcu200-fsgd2104-2-e,3.33,6.266703690000001,115,1,1,1,3,block_2_1,cyclic_16_1,block_8_1,block_32_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,1.5,0.5227718519621752,False
