Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_3924.cpp,xcu200-fsgd2104-2-e,5.0,0.109335,335,1,2,1,3,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline,unroll_4,1.75,0.9596147039872928,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5.0,0.11032,105,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline,unroll_2,1.0,0.9966195656345702,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5.0,0.115805,208,1,1,1,2,cyclic_4_1,block_8_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.25,0.971116512105753,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,118,1,2,1,1,cyclic_2_1,cyclic_32_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.25,0.9867877798440128,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5.0,0.115805,124,1,1,1,1,cyclic_4_1,block_8_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1.0,0.9777209938214507,False
workload_3929.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,117,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,134,1,1,1,1,cyclic_2_1,block_16_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,pipeline,unroll_8,1.0,0.9953383989777531,False
workload_3931.cpp,xcu200-fsgd2104-2-e,5.0,0.14748,147,1,1,1,1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_4,pipeline,1.0,0.8725224541632718,False
workload_3932.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,126,1,1,1,1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953383989777531,False
workload_3933.cpp,xcu200-fsgd2104-2-e,5.0,0.11581,149,1,1,1,1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_8_1,block_4_1,block_4_1,pipeline,pipeline_1,1.0,0.9777038581491712,False
workload_3934.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,122,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline_1,pipeline_1,1.5,0.9734175278103888,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,113,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1.25,0.9867877798440128,False
workload_3937.cpp,xcu200-fsgd2104-2-e,5.0,0.1638,115,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1.0,0.8209411041011939,False
workload_3938.cpp,xcu200-fsgd2104-2-e,5.0,0.115805,210,1,1,1,2,cyclic_4_1,block_8_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,pipeline,1.25,0.971116512105753,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5.0,0.14524,135,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,block_4_1,complete_1,block_2_1,unroll_4,pipeline_1,1.0,0.8797413309460194,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5.0,0.42484,148,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,1.0,0.23810729884444623,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,120,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1.25,0.9867877798440128,False
workload_3942.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_4,1.0,0.9953557059353002,False
workload_3943.cpp,xcu200-fsgd2104-2-e,5.0,0.14748,145,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_4,pipeline,1.0,0.8725224541632718,False
workload_3944.cpp,xcu200-fsgd2104-2-e,5.0,0.109335,335,1,2,1,3,cyclic_2_1,block_128_1,cyclic_2_1,block_4_1,block_2_1,block_8_1,pipeline,unroll_4,1.75,0.9596147039872928,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5.0,0.109335,309,1,2,1,3,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline,unroll_4,1.75,0.9596147039872928,False
workload_3946.cpp,xcu200-fsgd2104-2-e,5.0,0.548495,2697,1,1,1,5,cyclic_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_2_1,block_8_1,unroll,unroll_2,2.0,0.12068641183315866,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline,unroll_2,1.25,1.0,True
workload_3949.cpp,xcu200-fsgd2104-2-e,5.0,0.1638,120,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_2,unroll_8,1.0,0.8209411041011939,False
workload_3950.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,pipeline_1,1.0,0.9953557059353002,False
workload_3951.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,124,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.5,0.9734175278103888,False
workload_3952.cpp,xcu200-fsgd2104-2-e,5.0,0.14556,193,1,1,1,2,cyclic_2_1,block_128_1,cyclic_2_1,block_4_1,complete_1,block_2_1,unroll_4,pipeline_1,1.25,0.8769480569351393,False
workload_3953.cpp,xcu200-fsgd2104-2-e,5.0,0.110335,104,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_2,1.0,0.9965676086314434,False
workload_3954.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,block_2_1,block_4_1,block_4_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3955.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,112,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1.25,1.0,True
workload_3956.cpp,xcu200-fsgd2104-2-e,5.0,0.14236,132,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,cyclic_8_1,unroll_4,pipeline,1.0,0.8890720741093647,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3958.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,119,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1.0,0.9953383989777531,False
workload_3959.cpp,xcu200-fsgd2104-2-e,5.0,0.11581,128,1,1,1,1,cyclic_2_1,block_16_1,cyclic_8_1,block_4_1,block_2_1,cyclic_2_1,pipeline,unroll_4,1.0,0.9777038581491712,False
workload_3960.cpp,xcu200-fsgd2104-2-e,5.0,0.10869,128,1,3,1,2,cyclic_4_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline,unroll_2,1.75,0.9606926987988175,False
workload_3961.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_2,1.25,0.9867877798440128,False
workload_3962.cpp,xcu200-fsgd2104-2-e,5.0,0.10869,129,1,3,1,2,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.75,0.9606926987988175,False
workload_3963.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3964.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline,unroll_2,1.25,0.9867877798440128,False
workload_3965.cpp,xcu200-fsgd2104-2-e,5.0,0.10869,117,1,3,1,2,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1.75,0.9606926987988175,False
workload_3966.cpp,xcu200-fsgd2104-2-e,5.0,0.14244,152,1,1,1,1,cyclic_4_1,cyclic_32_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,unroll_4,pipeline,1.0,0.8888121374262277,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3968.cpp,xcu200-fsgd2104-2-e,5.0,0.27452,110,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,block_4_1,block_2_1,block_4_1,unroll_2,unroll_4,1.0,0.5180532166439097,False
workload_3969.cpp,xcu200-fsgd2104-2-e,5.0,0.14556,133,1,1,1,1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,complete_1,block_2_1,unroll_4,pipeline_1,1.0,0.8787080074109918,False
workload_3970.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,118,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9999652965950447,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,122,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_8,1.5,0.9734175278103888,False
workload_3972.cpp,xcu200-fsgd2104-2-e,5.0,0.2182,225,1,1,1,2,cyclic_2_1,block_128_1,block_4_1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1.25,0.6611949862124581,False
workload_3973.cpp,xcu200-fsgd2104-2-e,5.0,0.14252,149,1,1,1,2,cyclic_4_1,block_128_1,cyclic_2_1,block_4_1,complete_1,cyclic_8_1,unroll_2,pipeline,1.25,0.8866612711688175,False
workload_3974.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,127,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_3975.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,118,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_8,1.0,0.9999652965950447,False
workload_3976.cpp,xcu200-fsgd2104-2-e,5.0,0.19388,121,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1.0,0.7305388325277027,False
workload_3977.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3978.cpp,xcu200-fsgd2104-2-e,5.0,0.5254,143,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1.0,0.13523086586048366,False
workload_3979.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1.25,0.9867877798440128,False
workload_3980.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,1.0,0.9953557059353002,False
workload_3981.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,113,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_2,1.0,0.9999652965950447,False
workload_3982.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,129,1,1,1,1,cyclic_2_1,block_16_1,block_2_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953383989777531,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1.25,1.0,True
workload_3984.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,108,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.25,1.0,True
workload_3985.cpp,xcu200-fsgd2104-2-e,5.0,0.56084,179,1,1,1,1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,unroll_8,1.0,0.11509886053679558,False
workload_3986.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,118,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,block_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,1.0,0.9953557059353002,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5.0,0.5254,136,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1.0,0.13523086586048366,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5.0,0.5574,107,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_2,1.0,0.11668471962520924,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,114,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_8,1.25,1.0,True
workload_3990.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_3991.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,pipeline_1,1.0,0.9953557059353002,False
workload_3992.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,128,1,1,1,1,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_2,1.0,0.9953383989777531,False
workload_3993.cpp,xcu200-fsgd2104-2-e,5.0,0.42684,108,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1.0,0.23540177990173808,False
workload_3994.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,120,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline,unroll_2,1.0,0.9999652965950447,False
workload_3995.cpp,xcu200-fsgd2104-2-e,5.0,0.108685,114,1,3,1,2,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,1.75,1.0,True
workload_3996.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,124,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_2,1.5,0.9734175278103888,False
workload_3997.cpp,xcu200-fsgd2104-2-e,5.0,0.115805,122,1,1,1,1,cyclic_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,unroll_8,1.0,0.9777209938214507,False
workload_3998.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,112,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_4,1.0,0.9999652965950447,False
workload_3999.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,123,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.5,0.9734175278103888,False
workload_4000.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_4001.cpp,xcu200-fsgd2104-2-e,5.0,0.11522,304,1,1,4,4,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_2,2.5,0.8826921548559756,False
workload_4002.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_2_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4003.cpp,xcu200-fsgd2104-2-e,5.0,0.108685,115,1,3,1,2,cyclic_4_1,cyclic_8_1,block_2_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_8,1.75,1.0,True
workload_4004.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,112,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1.25,1.0,True
workload_4005.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_4006.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline,unroll_4,1.0,0.9953557059353002,False
workload_4007.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,117,1,2,1,1,cyclic_2_1,cyclic_32_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.25,0.9867877798440128,False
workload_4008.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,123,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4009.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,123,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll,1.0,0.9953557059353002,False
workload_4010.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,118,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4011.cpp,xcu200-fsgd2104-2-e,5.0,0.10902,123,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.5,0.9734175278103888,False
workload_4012.cpp,xcu200-fsgd2104-2-e,5.0,0.14244,145,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,unroll_4,pipeline,1.0,0.8888121374262277,False
workload_4013.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4014.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,118,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4015.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,1.0,0.9953557059353002,False
workload_4016.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,block_2_1,block_4_1,complete_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4017.cpp,xcu200-fsgd2104-2-e,5.0,0.109025,109,1,2,1,1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_8,1.25,0.9867795395458302,False
workload_4018.cpp,xcu200-fsgd2104-2-e,5.0,0.54716,101,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,complete_1,cyclic_8_1,unroll_2,unroll_2,1.0,0.12187405293761205,False
workload_4019.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_4020.cpp,xcu200-fsgd2104-2-e,5.0,0.10869,130,1,3,1,2,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1.75,0.9606926987988175,False
workload_4021.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,119,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9999652965950447,False
workload_4022.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_4023.cpp,xcu200-fsgd2104-2-e,5.0,0.11585,311,1,1,3,4,cyclic_2_1,block_8_1,block_128_1,cyclic_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,2.25,0.9061705524065284,False
workload_4024.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4025.cpp,xcu200-fsgd2104-2-e,5.0,0.110335,104,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,complete_1,pipeline_1,unroll_2,1.0,0.9965676086314434,False
workload_4026.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,123,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,block_4_1,pipeline_1,unroll_4,1.0,0.9953557059353002,False
workload_4028.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4029.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,122,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_4,1.0,0.9953557059353002,False
workload_4030.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,123,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1.0,0.9953557059353002,False
workload_4031.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,124,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4032.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,110,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1.25,1.0,True
workload_4033.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,115,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,block_2_1,complete_1,pipeline_1,unroll_2,1.0,0.9999652965950447,False
workload_4034.cpp,xcu200-fsgd2104-2-e,5.0,0.1638,116,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1.0,0.8209411041011939,False
workload_4035.cpp,xcu200-fsgd2104-2-e,5.0,0.11069,143,1,1,1,1,cyclic_2_1,block_32_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_4,1.0,0.9953383989777531,False
workload_4036.cpp,xcu200-fsgd2104-2-e,5.0,0.5254,111,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_4,1.0,0.13523086586048366,False
workload_4037.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,110,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_8,1.25,1.0,True
workload_4038.cpp,xcu200-fsgd2104-2-e,5.0,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1.25,1.0,True
workload_4039.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,120,1,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1.0,0.9999652965950447,False
workload_4040.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9953557059353002,False
workload_4041.cpp,xcu200-fsgd2104-2-e,5.0,0.109355,113,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,1.0,0.9999652965950447,False
workload_4042.cpp,xcu200-fsgd2104-2-e,5.0,0.10869,119,1,3,1,2,cyclic_4_1,cyclic_16_1,block_2_1,block_4_1,block_4_1,cyclic_8_1,pipeline,unroll_8,1.75,0.9606926987988175,False
workload_4043.cpp,xcu200-fsgd2104-2-e,5.0,0.110685,122,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,block_8_1,complete_1,complete_1,pipeline_1,unroll,1.0,0.9953557059353002,False
