Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_1142.c,xczu7ev-ffvc1156-2-e,5,2.47852,149,0,0.5,19.5,26,unroll_64,unroll_4,unroll_2,pipeline_1,pipeline_1,2,11.5,0.678027621291,False
bbgemm_962.c,xczu7ev-ffvc1156-2-e,5,1.65932,160,0,1,27,29,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_8,1,14.25,0.618842250525,False
bbgemm_1131.c,xczu7ev-ffvc1156-2-e,5,19.20044,270,0,1,6,14,unroll_64,unroll_4,unroll_2,unroll_2,unroll_4,1,5.25,0.233659395958,False
bbgemm_803.c,xczu7ev-ffvc1156-2-e,5,22.19052,348,0,1,8,18,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,1,6.75,0.195968182012,False
bbgemm_920.c,xczu7ev-ffvc1156-2-e,5,2.26348,426,0,1,15,31,unroll_64,unroll_4,unroll_2,unroll_4,unroll_8,1,11.75,0.681838069616,False
bbgemm_611.c,xczu7ev-ffvc1156-2-e,5,2.58092,396,0,1,34,51,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,21.5,0.461137806041,False
bbgemm_663.c,xczu7ev-ffvc1156-2-e,5,2.58092,388,0,1,34,51,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_4,1,21.5,0.461137806041,False
bbgemm_1168.c,xczu7ev-ffvc1156-2-e,5,1.65932,394,0,1,54,54,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,27.25,0.378961735608,False
bbgemm_1007.c,xczu7ev-ffvc1156-2-e,5,2.5808,382,0,1,34,50,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,1,21.25,0.467707884814,False
bbgemm_807.c,xczu7ev-ffvc1156-2-e,5,2.5808,418,0,1,34,50,unroll_64,unroll_64,unroll_2,pipeline_1,unroll_4,1,21.25,0.467707884814,False
bbgemm_917.c,xczu7ev-ffvc1156-2-e,5,2.87776,586,0,1,23,36,unroll_64,unroll_64,unroll_2,unroll_2,unroll_8,1,15,0.559883677307,False
bbgemm_918.c,xczu7ev-ffvc1156-2-e,5,2.26336,1424,0,1,27,45,unroll_64,unroll_64,unroll_2,unroll_4,unroll_8,1,18.25,0.534695845155,False
bbgemm_832.c,xczu7ev-ffvc1156-2-e,5,2.5808,1357,0,1,68,99,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,1,42,0.116520812065,False
bbgemm_1062.c,xczu7ev-ffvc1156-2-e,5,2.5808,406,0,1,34,50,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,1,21.25,0.467707884814,False
bbgemm_916.c,xczu7ev-ffvc1156-2-e,5,2.5808,384,0,1,34,50,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,1,21.25,0.467707884814,False
bbgemm_1090.c,xczu7ev-ffvc1156-2-e,5,1.78208,424.5,0,0.5,56.5,51.5,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,2,27.125,0.377103957608,False
bbgemm_994.c,xczu7ev-ffvc1156-2-e,5,8.71456,484,0,0,29,37,unroll_64,unroll_8,unroll_2,unroll_2,pipeline_1,1,16.5,0.298828150634,False
bbgemm_1015.c,xczu7ev-ffvc1156-2-e,5,2.26336,1399,0,1,27,45,unroll_64,unroll_8,unroll_2,unroll_4,unroll_8,1,18.25,0.534695845155,False
bbgemm_695.c,xczu7ev-ffvc1156-2-e,5,2.5808,1557,0,1,68,99,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,42,0.116520812065,False
bbgemm_993.c,xczu7ev-ffvc1156-2-e,5,0.20036,146,0,6,63,43,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,28,1,True
bbgemm_740.c,xczu7ev-ffvc1156-2-e,5,0.20036,141,0,6,63,43,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,2,28,1,True
bbgemm_1093.c,xczu7ev-ffvc1156-2-e,5,0.20036,146,0,6,63,43,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_8,3,28,1,True
bbgemm_1096.c,xczu7ev-ffvc1156-2-e,5,0.20036,148,0,6,63,43,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,1,28,1,True
bbgemm_1011.c,xczu7ev-ffvc1156-2-e,5,0.20036,145,0,6,63,43,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1,28,1,True
bbgemm_1032.c,xczu7ev-ffvc1156-2-e,5,0.20036,154.5,0,6,63,43,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,2,28,1,True
bbgemm_926.c,xczu7ev-ffvc1156-2-e,5,0.20036,155.5,0,6,63,43,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,2,28,1,True
bbgemm_712.c,xczu7ev-ffvc1156-2-e,5,2.581,79,0,1,9,13,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,3,5.75,0.84951978281,False
bbgemm_815.c,xczu7ev-ffvc1156-2-e,5,2.581,77,0,1,9,13,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,1,5.75,0.84951978281,False
bbgemm_1056.c,xczu7ev-ffvc1156-2-e,5,1.78228,79.5,0,0.5,14.5,14.5,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,2,7.375,0.812052972885,False
bbgemm_972.c,xczu7ev-ffvc1156-2-e,5,2.87796,98,0,1,7,13,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,1,5.25,0.848129345793,False
bbgemm_734.c,xczu7ev-ffvc1156-2-e,5,9.00148,153,0,0,14.5,18,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,2,8.125,0.454973232649,False
bbgemm_1022.c,xczu7ev-ffvc1156-2-e,5,2.26356,169,0,1,8,19,unroll_8,unroll_2,unroll_2,unroll_4,unroll_8,1,7,0.809035181465,False
bbgemm_549.c,xczu7ev-ffvc1156-2-e,5,2.581,157,0,1,17,25,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,10.75,0.687341473873,False
bbgemm_662.c,xczu7ev-ffvc1156-2-e,5,2.581,155,0,1,17,25,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,1,10.75,0.687341473873,False
bbgemm_720.c,xczu7ev-ffvc1156-2-e,5,2.5808,423,0,1,34,50,unroll_8,unroll_32,unroll_2,pipeline_1,unroll_2,1,21.25,0.467707884814,False
bbgemm_755.c,xczu7ev-ffvc1156-2-e,5,2.5808,397,0,1,34,50,unroll_8,unroll_32,unroll_2,pipeline_1,unroll_4,1,21.25,0.467707884814,False
bbgemm_1132.c,xczu7ev-ffvc1156-2-e,5,2.58092,152,0,1,17,25,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,1,10.75,0.687344956352,False
bbgemm_914.c,xczu7ev-ffvc1156-2-e,5,2.37612,136,0,0,22,27,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,1,12.25,0.664707316681,False
bbgemm_1075.c,xczu7ev-ffvc1156-2-e,5,1.7822,164,0,0.5,28.5,28,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,2,14.25,0.616505156227,False
bbgemm_1125.c,xczu7ev-ffvc1156-2-e,5,9.37004,167,0,0,15,19,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,8.5,0.444463967813,False
bbgemm_957.c,xczu7ev-ffvc1156-2-e,5,2.26348,404,0,1,15,31,unroll_8,unroll_4,unroll_2,unroll_4,unroll_8,1,11.75,0.681838069616,False
bbgemm_942.c,xczu7ev-ffvc1156-2-e,5,0.95276,591,0,12,36,51,unroll_8,unroll_4,unroll_2,unroll_8,unroll_8,1,24.75,0.405596560999,False
bbgemm_763.c,xczu7ev-ffvc1156-2-e,5,2.58092,382,0,1,34,51,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_2,1,21.5,0.461137806041,False
bbgemm_552.c,xczu7ev-ffvc1156-2-e,5,2.5808,1342,0,1,68,99,unroll_8,unroll_64,unroll_4,pipeline_1,pipeline_1,1,42,0.116520812065,False
bbgemm_583.c,xczu7ev-ffvc1156-2-e,5,2.5808,1410,0,1,68,99,unroll_8,unroll_64,unroll_4,pipeline_1,unroll_2,1,42,0.116520812065,False
bbgemm_177.c,xczu7ev-ffvc1156-2-e,10,3.19552,353,0,0,41,48.5,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,2,22.375,0.431005242694,False
bbgemm_394.c,xczu7ev-ffvc1156-2-e,10,2.0896,446,0,1,54,48,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_8,1,25.75,0.413838775126,False
bbgemm_439.c,xczu7ev-ffvc1156-2-e,10,10.87552,488,0,0,23,36,unroll_16,unroll_16,unroll_2,unroll_2,pipeline_1,1,14.75,0.336478645582,False
bbgemm_306.c,xczu7ev-ffvc1156-2-e,10,0.37896,124,0,6,60,40,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,26.5,1,True
bbgemm_340.c,xczu7ev-ffvc1156-2-e,10,0.37896,146,0,6,60,40,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,2,26.5,1,True
bbgemm_292.c,xczu7ev-ffvc1156-2-e,10,0.37896,132,0,6,60,40,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,2,26.5,1,True
bbgemm_410.c,xczu7ev-ffvc1156-2-e,10,0.37896,134.5,0,6,60,40,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,2,26.5,1,True
bbgemm_203.c,xczu7ev-ffvc1156-2-e,10,3.19592,76,0,0,10,12.5,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,4,5.625,0.866128975619,False
bbgemm_382.c,xczu7ev-ffvc1156-2-e,10,2.11048,73,0,1,13,13.5,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_8,2,6.875,0.825593636444,False
bbgemm_201.c,xczu7ev-ffvc1156-2-e,10,10.22056,75.5,0,0,6,9.5,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,2,3.875,0.602266816257,False
bbgemm_366.c,xczu7ev-ffvc1156-2-e,10,23.98312,61,0,1,2,6,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,2.25,0.11407778003,False
bbgemm_391.c,xczu7ev-ffvc1156-2-e,10,3.626,106,0,1,6,13,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,1,5,0.87446982248,False
bbgemm_450.c,xczu7ev-ffvc1156-2-e,10,2.09,171,0,1,27,26,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_8,1,13.5,0.637848097481,False
bbgemm_296.c,xczu7ev-ffvc1156-2-e,10,2.8064,1275,0,1,26,45,unroll_16,unroll_32,unroll_2,unroll_4,unroll_8,1,18,0.545419954295,False
bbgemm_270.c,xczu7ev-ffvc1156-2-e,10,3.19576,139,0,0,20.5,24.5,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,4,11.25,0.666876535501,False
bbgemm_110.c,xczu7ev-ffvc1156-2-e,10,3.19576,145.5,0,0,20.5,24.5,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_2,2,11.25,0.666876535501,False
bbgemm_204.c,xczu7ev-ffvc1156-2-e,10,2.11032,152,0,1,27,27,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_8,2,13.75,0.628631238597,False
bbgemm_163.c,xczu7ev-ffvc1156-2-e,10,10.2204,170,0,0,12.5,19,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,2,7.875,0.516162536246,False
bbgemm_218.c,xczu7ev-ffvc1156-2-e,10,9.48312,430,0,0,25,38,unroll_16,unroll_4,unroll_2,unroll_4,pipeline_1,1,15.75,0.329436103639,False
bbgemm_278.c,xczu7ev-ffvc1156-2-e,10,2.08984,422,0,1,54,49,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_8,1,26,0.410679079908,False
bbgemm_455.c,xczu7ev-ffvc1156-2-e,10,9.5548,541,0,0,25,39,unroll_16,unroll_4,unroll_4,unroll_2,pipeline_1,1,16,0.323030477572,False
bbgemm_100.c,xczu7ev-ffvc1156-2-e,10,9.54968,1956,0,0,51,76,unroll_16,unroll_4,unroll_8,unroll_2,pipeline_1,1,31.75,0.15859084323,False
bbgemm_260.c,xczu7ev-ffvc1156-2-e,10,3.19552,369.5,0,0,41,48.5,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,2,22.375,0.431005242694,False
bbgemm_438.c,xczu7ev-ffvc1156-2-e,10,2.13056,387,0,1,54,52,unroll_16,unroll_64,unroll_2,pipeline_1,unroll_8,1,26.75,0.398489878525,False
bbgemm_317.c,xczu7ev-ffvc1156-2-e,10,9.5648,491,0,0,25,39,unroll_16,unroll_64,unroll_2,unroll_2,pipeline_1,1,16,0.322946178214,False
bbgemm_355.c,xczu7ev-ffvc1156-2-e,10,3.19552,1309,0,0,81,96,unroll_16,unroll_64,unroll_4,pipeline_1,pipeline_1,1,44.25,0.107754643414,False
bbgemm_276.c,xczu7ev-ffvc1156-2-e,10,3.19552,368,0,0,40,48,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,3,22,0.441150651371,False
bbgemm_343.c,xczu7ev-ffvc1156-2-e,10,2.13056,442,0,1,54,52,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_8,1,26.75,0.398489878525,False
bbgemm_354.c,xczu7ev-ffvc1156-2-e,10,9.5648,516,0,0,25,39,unroll_16,unroll_8,unroll_2,unroll_2,pipeline_1,1,16,0.322946178214,False
bbgemm_180.c,xczu7ev-ffvc1156-2-e,10,1.91385,1002,0,14,44,40,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,24.5,0.429678394658,False
bbgemm_114.c,xczu7ev-ffvc1156-2-e,10,1.91385,1079,0,14,44,40,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,24.5,0.429678394658,False
bbgemm_179.c,xczu7ev-ffvc1156-2-e,10,1.91385,1109,0,14,44,40,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,1,24.5,0.429678394658,False
bbgemm_334.c,xczu7ev-ffvc1156-2-e,10,0.95913,133,0,6,41,27,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,18.5,1,True
bbgemm_372.c,xczu7ev-ffvc1156-2-e,10,3.80645,375.5,0,10,30,24,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,2,16,0.538353867466,False
bbgemm_370.c,xczu7ev-ffvc1156-2-e,10,1.03097,137.5,0,6,42,27,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,2,18.75,0.58253865873,False
bbgemm_161.c,xczu7ev-ffvc1156-2-e,10,1.10281,129,0,6,43,27,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,1,19,0.572946949709,False
bbgemm_259.c,xczu7ev-ffvc1156-2-e,10,12.87237,78,0,0,8,12,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,3,5,0.505220989624,False
bbgemm_457.c,xczu7ev-ffvc1156-2-e,10,12.87237,84,0,0,9,13,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,1,5.5,0.494547055709,False
bbgemm_363.c,xczu7ev-ffvc1156-2-e,10,11.69477,87,0,0,7,12,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,1,4.75,0.557237691089,False
bbgemm_225.c,xczu7ev-ffvc1156-2-e,10,11.61285,160,0,0,14,23,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,1,9.25,0.452859790618,False
bbgemm_164.c,xczu7ev-ffvc1156-2-e,10,11.68453,182,0,0,14,24,unroll_2,unroll_16,unroll_4,unroll_2,pipeline_1,1,9.5,0.444975990141,False
bbgemm_236.c,xczu7ev-ffvc1156-2-e,10,0.95981,51,0,6,12,10,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,7,1,True
bbgemm_314.c,xczu7ev-ffvc1156-2-e,10,2.85229,124,0,3,8,8,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,3,4.75,1,True
bbgemm_336.c,xczu7ev-ffvc1156-2-e,10,1.03165,49.5,0,6,12,10,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,4,7,0.818999870589,False
bbgemm_330.c,xczu7ev-ffvc1156-2-e,10,1.63501,60.5,0,5,10.5,10,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,2,6.375,1,True
bbgemm_81.c,xczu7ev-ffvc1156-2-e,10,10.90669,151,0,0,17,24,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,1,10.25,0.444456287764,False
bbgemm_165.c,xczu7ev-ffvc1156-2-e,10,11.88973,38,0,0,2,3,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,4,1.25,1,True
bbgemm_413.c,xczu7ev-ffvc1156-2-e,10,11.88973,44,0,0,2,4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,2,1.5,0.620873527688,False
bbgemm_281.c,xczu7ev-ffvc1156-2-e,10,13.00589,38.5,0,0,1,2.5,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,2,0.875,1,True
bbgemm_395.c,xczu7ev-ffvc1156-2-e,10,3.38029,42,0,1,1,4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,1,1.5,1,True
bbgemm_467.c,xczu7ev-ffvc1156-2-e,10,11.49037,80,0,0,7,11,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,1,4.5,0.568871933541,False
bbgemm_290.c,xczu7ev-ffvc1156-2-e,10,12.87277,51,0,0,4,6,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,1,2.5,0.556874036586,False
bbgemm_393.c,xczu7ev-ffvc1156-2-e,10,11.68493,44,0,0,3,6,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,2.25,0.611667734094,False
bbgemm_486.c,xczu7ev-ffvc1156-2-e,10,10.74509,1515,0,0,65,88,unroll_2,unroll_2,unroll_64,pipeline_1,pipeline_1,1,38.25,0.106250788272,False
bbgemm_462.c,xczu7ev-ffvc1156-2-e,10,11.64077,2417,0,0,56,90,unroll_2,unroll_2,unroll_64,unroll_2,pipeline_1,1,36.5,0.107039365885,False
bbgemm_348.c,xczu7ev-ffvc1156-2-e,10,3.80645,415,0,10,30,24,unroll_2,unroll_32,pipeline_1,pipeline_1,unroll_8,1,16,0.538353867466,False
bbgemm_159.c,xczu7ev-ffvc1156-2-e,10,0.95949,70,0,6,22,17,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,5,11.25,1,True
bbgemm_350.c,xczu7ev-ffvc1156-2-e,10,2.85197,226,0,3,16,15,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,3,8.5,0.749068613782,False
bbgemm_380.c,xczu7ev-ffvc1156-2-e,10,0.95949,68,0,6,22,17,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,2,11.25,1,True
bbgemm_186.c,xczu7ev-ffvc1156-2-e,10,1.10317,78,0,6,22,17,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,1,11.25,0.732763304295,False
bbgemm_241.c,xczu7ev-ffvc1156-2-e,10,1.63469,93,0,5,19.5,17,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,2,10.375,0.730878580347,False
bbgemm_207.c,xczu7ev-ffvc1156-2-e,10,1.10317,69,0,6,22,17,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,1,11.25,0.732763304295,False
bbgemm_289.c,xczu7ev-ffvc1156-2-e,10,0.95949,81,0,6,22,18,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,1,11.5,0.725655025589,False
bbgemm_0.c,xczu7ev-ffvc1156-2-e,10,11.88957,49.5,0,0,4,6,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,4,2.5,0.600176286043,False
bbgemm_309.c,xczu7ev-ffvc1156-2-e,10,11.88957,56,0,0,4,7,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,2,2.75,0.594872633363,False
bbgemm_137.c,xczu7ev-ffvc1156-2-e,10,13.00573,51.5,0,0,3,5.5,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,2,2.125,0.559968827554,False
bbgemm_256.c,xczu7ev-ffvc1156-2-e,10,14.23453,70,0,0,6,9,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,3.75,0.472362711746,False
bbgemm_120.c,xczu7ev-ffvc1156-2-e,10,10.90653,157,0,0,17,24,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,1,10.25,0.444459489025,False
bbgemm_181.c,xczu7ev-ffvc1156-2-e,10,11.88957,157.5,0,0,17,24.5,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,2,10.375,0.418799987153,False
bbgemm_286.c,xczu7ev-ffvc1156-2-e,10,0.95913,135,0,6,41,27,unroll_2,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,18.5,1,True
bbgemm_202.c,xczu7ev-ffvc1156-2-e,10,1.10281,125,0,6,43,27,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,1,19,0.572946949709,False
bbgemm_279.c,xczu7ev-ffvc1156-2-e,10,1.68435,172.5,0,5,37,25,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,2,16.75,0.588299633423,False
bbgemm_146.c,xczu7ev-ffvc1156-2-e,10,10.90629,1506.5,0,0,69,98,unroll_2,unroll_64,unroll_16,pipeline_1,pipeline_1,2,41.75,0.1,False
bbgemm_121.c,xczu7ev-ffvc1156-2-e,10,11.88933,80.5,0,0,8.5,12,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,4,5.125,0.542325597212,False
bbgemm_305.c,xczu7ev-ffvc1156-2-e,10,11.88933,96.5,0,0,9,13,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_8,2,5.5,0.533727809984,False
bbgemm_304.c,xczu7ev-ffvc1156-2-e,10,14.31621,85,0,0,6,10,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,4,0.464324735256,False
bbgemm_167.c,xczu7ev-ffvc1156-2-e,10,12.87237,157,0,0,17,25,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,1,10.5,0.388067495521,False
bbgemm_170.c,xczu7ev-ffvc1156-2-e,10,10.90629,376,0,0,34,49,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,20.75,0.222944722391,False
bbgemm_271.c,xczu7ev-ffvc1156-2-e,10,0.95913,135,0,6,41,27,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,3,18.5,1,True
bbgemm_485.c,xczu7ev-ffvc1156-2-e,10,3.80645,421,0,10,30,24,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,1,16,0.538353867466,False
bbgemm_390.c,xczu7ev-ffvc1156-2-e,10,0.95913,136,0,6,41,27,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,2,18.5,1,True
bbgemm_142.c,xczu7ev-ffvc1156-2-e,10,10.90629,1521,0,0,69,98,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,1,41.75,0.1,False
bbgemm_240.c,xczu7ev-ffvc1156-2-e,10,11.88933,81.5,0,0,8.5,12,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,4,5.125,0.542325597212,False
bbgemm_426.c,xczu7ev-ffvc1156-2-e,10,11.69477,77,0,0,7,12,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,4.75,0.557237691089,False
bbgemm_433.c,xczu7ev-ffvc1156-2-e,10,3.34405,116,0,1,2,12,unroll_2,unroll_8,unroll_2,unroll_2,unroll_8,1,3.75,1,True
bbgemm_383.c,xczu7ev-ffvc1156-2-e,10,12.87237,158,0,0,17,25,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,1,10.5,0.388067495521,False
bbgemm_294.c,xczu7ev-ffvc1156-2-e,10,3.19552,353,0,0,40,48,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,1,22,0.441150651371,False
bbgemm_242.c,xczu7ev-ffvc1156-2-e,10,0.37896,124,0,6,60,40,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,26.5,1,True
bbgemm_418.c,xczu7ev-ffvc1156-2-e,10,0.37896,145,0,6,60,40,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,1,26.5,1,True
bbgemm_429.c,xczu7ev-ffvc1156-2-e,10,0.37896,145.5,0,6,60,40,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,2,26.5,1,True
bbgemm_409.c,xczu7ev-ffvc1156-2-e,10,0.37896,123,0,6,60,40,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,1,26.5,1,True
bbgemm_478.c,xczu7ev-ffvc1156-2-e,10,0.37896,149,0,6,60,40,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,1,26.5,1,True
bbgemm_182.c,xczu7ev-ffvc1156-2-e,10,3.19592,1233,0,0,80,99,unroll_32,unroll_2,unroll_16,pipeline_1,pipeline_1,1,44.75,0.105519453921,False
bbgemm_101.c,xczu7ev-ffvc1156-2-e,10,3.19592,72,0,0,10,12.5,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,4,5.625,0.866128975619,False
bbgemm_361.c,xczu7ev-ffvc1156-2-e,10,2.11048,82,0,1,13,13.5,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_8,2,6.875,0.825593636444,False
bbgemm_414.c,xczu7ev-ffvc1156-2-e,10,10.22056,82.5,0,0,6,9.5,unroll_32,unroll_2,unroll_2,unroll_2,pipeline_1,2,3.875,0.602266816257,False
bbgemm_428.c,xczu7ev-ffvc1156-2-e,10,3.626,105,0,1,6,13,unroll_32,unroll_2,unroll_2,unroll_2,unroll_8,1,5,0.87446982248,False
bbgemm_224.c,xczu7ev-ffvc1156-2-e,10,3.19592,336.5,0,0,40,49,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,2,22.25,0.434386622358,False
bbgemm_134.c,xczu7ev-ffvc1156-2-e,10,3.19576,134.5,0,0,20.5,24.5,unroll_32,unroll_4,unroll_2,pipeline_1,pipeline_1,4,11.25,0.666876535501,False
bbgemm_162.c,xczu7ev-ffvc1156-2-e,10,3.19576,145,0,0,21,25,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_4,1,11.5,0.661446632049,False
bbgemm_284.c,xczu7ev-ffvc1156-2-e,10,2.11032,168.5,0,1,27,27,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_8,2,13.75,0.628631238597,False
bbgemm_387.c,xczu7ev-ffvc1156-2-e,10,10.87576,178,0,0,12,18,unroll_32,unroll_4,unroll_2,unroll_2,pipeline_1,1,7.5,0.513221174549,False
bbgemm_215.c,xczu7ev-ffvc1156-2-e,10,10.79384,478,0,0,23,34,unroll_32,unroll_4,unroll_2,unroll_4,pipeline_1,1,14.25,0.349281746062,False
bbgemm_231.c,xczu7ev-ffvc1156-2-e,10,9.36024,1640,0,0,49,72,unroll_32,unroll_4,unroll_2,unroll_8,pipeline_1,1,30.25,0.174916879609,False
bbgemm_264.c,xczu7ev-ffvc1156-2-e,10,3.19576,341,0,0,40,50,unroll_32,unroll_4,unroll_4,pipeline_1,pipeline_1,1,22.5,0.427603483847,False
bbgemm_324.c,xczu7ev-ffvc1156-2-e,10,9.5548,526,0,0,25,39,unroll_32,unroll_4,unroll_4,unroll_2,pipeline_1,1,16,0.323030477572,False
bbgemm_185.c,xczu7ev-ffvc1156-2-e,10,3.19576,1244,0,0,81,99,unroll_32,unroll_4,unroll_8,pipeline_1,pipeline_1,1,45,0.104543633816,False
