Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1410,5,1,2,10,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,4.5,0.316438813909,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,72,12,1,3,4,cyclic_4_1,block_64_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,66,13,1,1,2,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.98727084305,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.61226553212,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,66,14,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.980940261974,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,91,8,12,6,11,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,9.25,0.820790716267,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,7,1,1,2,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.61226553212,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,70,13,1,2,3,cyclic_4_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,237,4,1,3,9,cyclic_4_1,cyclic_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,4.25,0.308971880299,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,230,4,1,3,8,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,4,0.30914926714,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,487,7,63,85,71,cyclic_4_1,cyclic_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,56.5,0.156496226198,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,127,7,33,14,25,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,19.75,0.634676107861,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,0.24888,221,8,56,25,42,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,32.75,0.410977967329,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,1.04088,82,7,1,2,4,cyclic_4_1,cyclic_16_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1,3.5,0.296084704667,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,74,12,1,3,4,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,0.30816,132,4,9,20,21,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,2,13.5,0.736987450218,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,76,4,1,2,5,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.601339438387,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,0.26232,440,4,40,76,58,cyclic_4_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,3,44.5,0.259205578263,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,12,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3,4,0.993624089059,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,86.5,5,8,4,8,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,6,6.25,0.86736170247,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,67,5,1,1,2,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,3,2.25,0.616916956728,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,116,5,17,8,15,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,3,11.25,0.807626823281,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,194,5,36,16,31,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,2,22,0.592620297029,False
workload_402.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,66,17,1,1,2,cyclic_4_1,cyclic_2_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.958367144652,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,13,1,1,2,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,3,4.25,0.98727084305,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,117,6,16,8,15,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,2,11.25,0.807626823281,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,198,6,36,16,31,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,1,22.25,0.587926217407,False
workload_359.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,6,4,2,5,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,4.25,0.765085374725,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,12,1,2,3,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.974243430386,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,10,0.30816,107,4,9,12,14,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,3,9.75,0.804447930052,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,73,4,1,2,3,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,3,2.5,0.604678863704,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,0.27752,159,4,19,24,25,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,3,18,0.664499509428,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,0.26232,289.5,4,40,47,45,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,6,34,0.391666436699,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,84,4,4,3,8,cyclic_4_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,3,4.75,0.749384413005,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,72,12,1,3,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10,0.98968,99,4,1,3,5,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,2,3.25,0.339075131444,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,0.98648,130,4,1,3,6,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,3.5,0.341775201079,False
workload_783.cpp,xczu7ev-ffvc1156-2-e,10,0.262,215,4,42,20,35,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,1,25.25,0.532166921013,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10,0.99608,84,4,1,2,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1,2.75,0.333618518048,False
workload_30.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,68,15,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,66,7,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.60315345202,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,12,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.993624089059,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,85,5,8,4,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,5,6.25,0.86736170247,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.616916956728,False
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,115,5,16,8,15,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,4,11,0.812947901535,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,192.5,5,33,16,30,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,6,21,0.611615409399,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,5,4,2,5,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,6,4,0.765293712101,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65.5,13,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,4,4.25,0.98727084305,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.29784,86,6,9,4,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,3,6.75,0.861499496477,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,66,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,4,2.25,0.616916956728,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,116,6,17,8,15,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,3,11.5,0.802304971006,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,0.25176,191,6,34,16,29,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,3,21.25,0.606833878937,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,5,4,2,5,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,4,0.765293712101,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,0.30808,88,6,9,4,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,6.75,0.847683242721,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,0.25736,501,9,67,87,74,cyclic_4_1,cyclic_32_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,59.25,0.140330546263,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,0.25896,254,14,67,35,52,cyclic_4_1,cyclic_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,1,42,0.287305698947,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,129,10,32,14,25,cyclic_4_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,20.25,0.624963169583,False
workload_87.cpp,xczu7ev-ffvc1156-2-e,10,0.2468,228,10,63,27,46,cyclic_4_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,36.5,0.357354690251,False
workload_720.cpp,xczu7ev-ffvc1156-2-e,10,0.25736,333,9,67,57,61,cyclic_4_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,48.5,0.219337759727,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,85,9,5,4,9,cyclic_4_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,6.75,0.741366348792,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10,0.2468,225,10,61,26,45,cyclic_4_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,35.5,0.371185448641,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,17,1,2,3,cyclic_4_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.946801960462,False
workload_347.cpp,xczu7ev-ffvc1156-2-e,10,0.26984,223,5,29,42,39,cyclic_4_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,2,28.75,0.471818098658,False
workload_478.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,13,1,1,2,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,3,4.25,0.98727084305,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,89,5,12,6,11,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,3,8.5,0.837387784999,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10,0.25944,123.5,5,26,12,21,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,2,16,0.7100395223,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,0.246,210,5,52,22,40,cyclic_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,2,29.75,0.457759863659,False
workload_782.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,87,6,12,6,11,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.75,0.833231420169,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,10,0.25944,124,6,26,12,21,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,16.25,0.704874341384,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10,0.246,215,6,52,22,40,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,1,30,0.453749230835,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,0.30688,112,5,13,14,16,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,12,0.765844948344,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,0.26984,165,5,29,27,31,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,3,23,0.571312560787,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,0.25656,305,5,55,53,54,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,4,41.75,0.290330329595,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,85,5,5,3,8,cyclic_4_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,5.25,0.748109903628,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,0.25624,221,5,50,24,41,cyclic_4_1,cyclic_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,1,30,0.453057072698,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,13,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,4.25,0.98727084305,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,88,5,12,6,10,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,5,8.25,0.841448547308,False
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,1.02936,66,5,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.305574958927,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,0.25944,120,5,25,11,20,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,3,15.25,0.725645601574,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,0.246,202,5,47,21,37,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,6,27.5,0.494867800211,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,0.374,74,5,5,3,5,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,3,4.5,0.764738661486,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,13,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.98727084305,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,0.29656,90,5,12,6,10,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,4,8.25,0.841448547308,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,0.25944,120.5,6,24,11,19,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,4,15,0.730883564325,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,0.246,203,6,46,21,37,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,4,27.5,0.494867800211,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,0.374,73,5,5,3,5,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,4.5,0.764738661486,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,0.3068,89,7,13,6,11,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,9.25,0.814107824217,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10,0.30752,142,4,15,24,26,cyclic_4_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,1,17.25,0.666612750475,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,0.25736,509,4,67,88,74,cyclic_4_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,3,58.25,0.145916154852,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,93.5,5,14,7,13,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,2,9.75,0.815218024801,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,1.02456,128,4,1,2,6,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,3.25,0.309389996456,False
workload_24.cpp,xczu7ev-ffvc1156-2-e,10,0.24808,230,5,63,28,46,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,3,35.5,0.371132011256,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,0.374,79,5,5,4,7,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,5.25,0.762877426565,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,67,12,1,2,3,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.980940261974,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,68,5,1,2,3,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.61226553212,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10,0.2468,242,5,63,28,47,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,1,35.75,0.36769389687,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,0.30752,116,4,15,16,19,cyclic_4_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,13.5,0.737436427486,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10,1.03488,160,4,1,10,13,cyclic_4_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,2,7,0.296984172298,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,0.25736,343.5,4,67,58,61,cyclic_4_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,2,47.5,0.228811821392,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,87.5,4,5,4,9,cyclic_4_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,4,5.5,0.747285891022,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,14,1,2,3,cyclic_4_1,cyclic_64_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,93,5,14,7,13,cyclic_4_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,2,9.75,0.815218024801,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,1.02456,127,4,1,2,6,cyclic_4_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,3.25,0.309389996456,False
workload_446.cpp,xczu7ev-ffvc1156-2-e,10,0.2468,228,5,62,28,46,cyclic_4_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,3,35.25,0.374699571623,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,92,5,14,7,13,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,9.75,0.815218024801,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,0.2468,227,5,61,27,45,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,2,34.5,0.385377345025,False
workload_681.cpp,xczu7ev-ffvc1156-2-e,10,0.25512,461,5,62,84,71,cyclic_4_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,55.5,0.163182018721,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,90.5,6,14,6,12,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,4,9.5,0.819655434669,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65.5,6,1,1,2,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2,2.5,0.614597519599,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,0.24456,221,6,60,25,44,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,33.75,0.396353036114,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10,0.374,75,6,5,3,5,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,4.75,0.764254340801,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,92,7,14,6,12,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,9.75,0.815218024801,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,127,7,31,13,24,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3,18.75,0.654351286935,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,13,1,2,3,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,0.25512,320.5,5,62,55,58,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,2,45,0.254154369452,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,0.38424,85,5,5,3,8,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,5.25,0.748109903628,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,13,1,1,2,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.98727084305,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,89,6,15,7,12,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,2,10,0.810722961011,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,123.5,6,30,13,23,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,4,18,0.669322745401,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,0.24456,212,6,55,24,41,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,3,31.5,0.430226481868,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,0.374,73,6,6,3,5,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5,0.763633478235,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,14,1,1,2,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,4.5,0.980940261974,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,0.2972,89.5,7,14,6,12,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,2,9.75,0.815218024801,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10,0.25912,125,7,28,12,22,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,17.25,0.684475003682,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,0.24456,210,7,51,23,39,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,3,30,0.453823799192,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,0.374,75,6,6,3,5,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,5,0.763633478235,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,209,7,50,23,39,cyclic_4_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,1,29.75,0.457173320191,False
workload_46.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,79,89,1,1,5,cyclic_64_1,block_16_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,24,0.54950924495,False
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,1.12152,81,17,1,1,5,cyclic_64_1,block_16_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,6,0.235608527383,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,91,84,1,3,6,cyclic_64_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,23.5,0.55839614719,False
workload_673.cpp,xczu7ev-ffvc1156-2-e,10,0.40984,115,4,8,6,19,cyclic_8_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,9.25,0.689206738888,False
